CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,QT_SALAS_UTILIZADAS,IN_INTERNET,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,QT_MAT_MED,mat_por_sala,codigo_municipio
3128709,COLEGIO PHD,31364533,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,1.0,6.0,5.0,5.0,3.0,0.0,0.0,341.0,62.0,4.769230769230769,3128709
3128709,COLEGIO BORA PASSAR,31376078,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,5.0,7.0,3.0,0.0,0.0,310.0,126.0,10.5,3128709
3129509,COL NOVA DIMENSAO,31215759,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,15.0,1.0,7.0,8.0,4.0,3.0,0.0,0.0,301.0,30.0,2.0,3129509
3129509,COL ARCADE DE IBIA,31276260,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,145.0,39.0,2.7857142857142856,3129509
3129707,COLEGIO EDUC IBIRACI,31347744,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,1.0,4.0,5.0,4.0,3.0,3.0,0.0,140.0,28.0,2.5454545454545454,3129707
3130101,ESCOLA CRESCER,31310107,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,7.0,11.0,6.0,3.0,0.0,0.0,595.0,74.0,4.933333333333334,3130101
3130101,COLEGIO TEIXEIRA NETO,31343790,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,1.0,5.0,6.0,7.0,3.0,0.0,0.0,404.0,69.0,5.3076923076923075,3130101
3131307,COL EGIO JOHN WESLEY,31193071,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,174.0,159.0,9.9375,3131307
3131307,COLEGIO SAO FRANCISCO XAVIER - CARIRU,31193097,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,1.0,7.0,15.0,17.0,10.0,4.0,0.0,1454.0,355.0,9.102564102564102,3131307
3131307,INST EDUC MAYRINK VIEIRA,31193160,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,303.0,86.0,5.0588235294117645,3131307
3131307,COLEGIO BATISTA DE IPATINGA,31251763,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,0.0,5.0,4.0,2.0,0.0,0.0,193.0,37.0,2.0555555555555554,3131307
3131307,COLEGIO ADVENTISTA DE IPATINGA,31261564,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,0.0,0.0,8.0,5.0,3.0,0.0,348.0,135.0,11.25,3131307
3131307,COLEGIO EDUCACIONAL DE SUPLENCIA E TECNICO CEST,31261581,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,56.0,0.0,0.0,3131307
3131307,PILAR INSTITUTO DE EDUCACAO,31269549,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,8.0,11.0,8.0,2.0,0.0,0.0,601.0,32.0,1.6842105263157894,3131307
3131307,ESCOLA CRIAR E APRENDER,31303381,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,7.0,10.0,4.0,2.0,0.0,0.0,390.0,34.0,2.125,3131307
3131307,SENAI IPATINGA CFP RINALDO CAMPOS SOARES,31340332,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,1.0,0.0,0.0,0.0,3.0,12.0,0.0,221.0,0.0,0.0,3131307
3131307,FIBONACCI COLEGIO,31349720,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,350.0,206.0,22.88888888888889,3131307
3131307,ESCOLA SESI RINALDO CAMPOS SOARES,31357081,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,190.0,190.0,31.666666666666668,3131307
3131307,COLEGIO SANTA TERESINHA DO MENINO JESUS,31383945,4,3.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,2.0,5.0,4.0,2.0,0.0,0.0,214.0,25.0,2.5,3131307
3131307,ESCOLA EDUCACAO CRIATIVA,31193216,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,1.0,14.0,15.0,12.0,8.0,0.0,0.0,1488.0,339.0,8.071428571428571,3131307
3131505,ESC YOLANDA FERREIRA FRANCO,31279978,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,148.0,26.0,2.1666666666666665,3131505
3131703,COLEGIO COMERCIAL ITABIRANO,31105899,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,0.0,11.0,8.0,6.0,0.0,0.0,565.0,165.0,6.111111111111111,3131703
3131703,SEPRO -SIST EDUC PROF DE ITABIRA,31293181,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,2.0,5.0,4.0,3.0,5.0,0.0,415.0,83.0,6.916666666666667,3131703
3131703,COLEGIO AUGE,31361496,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,5.0,9.0,7.0,3.0,0.0,0.0,468.0,89.0,2.966666666666667,3131703
3131703,COLEGIO SUPER MAIS,31368113,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,69.0,63.0,7.875,3131703
3131703,COLEGIO CESE - UNIDADE II,31377767,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,0.0,10.0,4.0,0.0,0.0,364.0,108.0,7.2,3131703
3131901,ESCOLA PROFESSOR JAYME DE SOUZA MARTINS - UNIDADE II,31378097,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,0.0,10.0,5.0,3.0,1.0,0.0,353.0,75.0,4.6875,3131901
3132305,EFACIL ESCOLA FAMILIA AGRICOLA DE CARAI CATUJI ITAIPE E LADAINHA,31356409,4,2.0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,75.0,75.0,18.75,3132305
3132404,COLEGIO DA FEPI,31061981,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,148.0,51.0,6.375,3132404
3132404,COL XIX DE MARCO,31061999,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,1.0,3.0,5.0,4.0,3.0,1.0,0.0,305.0,70.0,3.888888888888889,3132404
3132404,CURSO G9,31239682,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,8.0,12.0,8.0,6.0,2.0,0.0,520.0,107.0,3.566666666666667,3132404
3132404,COLEGIO SUCESSO,31324434,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,60.0,37.0,9.25,3132404
3132404,COLEGIO ANGULO,31325848,4,1.0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,1.0,0.0,0.0,4.0,3.0,3.0,0.0,224.0,94.0,6.714285714285714,3132404
3132404,ESCOLA SESI VITOR VIEIRA DOS SANTOS,31348503,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,2.0,5.0,4.0,5.0,0.0,0.0,388.0,86.0,9.555555555555555,3132404
3132404,COLEGIO EMPREENDER,31364886,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,1.0,10.0,10.0,8.0,6.0,6.0,0.0,738.0,180.0,3.75,3132404
3132404,INSTITUTO MARIO BRAGANCA,31377627,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,143.0,46.0,3.5384615384615383,3132404
3132701,ESC COOPERATIVA CEPI DE ENS FUNDAMENTAL E ENS MEDIO,31277240,4,2.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,11.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,65.0,18.0,1.6363636363636365,3132701
3132909,ESCOLA NOVA ARTE E CIA,31295078,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,167.0,27.0,1.8,3132909
3133006,CENTRO CULTURAL CLOTILDE FRAMIL,31273091,4,3.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,8.0,10.0,5.0,4.0,0.0,0.0,429.0,68.0,3.7777777777777777,3133006
3133006,EDUC SAO FRANCISCO DE ASSIS,31278815,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,1.0,5.0,6.0,4.0,3.0,7.0,0.0,364.0,42.0,4.2,3133006
3133105,COLMINAS AUSTRAL EDINF ENSFUNDE MEDIO,31223778,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,5.0,4.0,3.0,0.0,0.0,303.0,72.0,5.538461538461538,3133105
3133105,CENTRO EDUCACIONAL AQUARELA,31273848,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,0.0,6.0,4.0,3.0,0.0,0.0,256.0,73.0,5.214285714285714,3133105
3133105,COLEGIO PRIMAR DE EDUCACAO INFANTIL ENSINO FUNDAMENTAL E ENSINO MEDIO,31345571,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,5.0,4.0,3.0,1.0,0.0,154.0,38.0,4.75,3133105
3133303,ESC FAMILIA AGRICOLA BONTEMPO,31313793,4,2.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,116.0,116.0,29.0,3133303
3133501,CEC CENTRO EDUCACIONAL CONSTRUIR,31274216,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14.0,1.0,7.0,6.0,4.0,3.0,0.0,0.0,291.0,40.0,2.857142857142857,3133501
3133758,COLEGIO EDUC,31341398,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,6.0,7.0,4.0,0.0,0.0,436.0,97.0,4.409090909090909,3133758
3133808,COLEGIO SANT ANA,31041327,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0,1.0,17.0,24.0,16.0,9.0,2.0,0.0,1718.0,300.0,5.882352941176471,3133808
3133808,COLEGIO CIDADE DE ITAUNA,31312177,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,7.0,8.0,6.0,3.0,0.0,0.0,442.0,100.0,5.0,3133808
3133808,ESCOLA SESI DARIO GONCALVES DE SOUZA,31313068,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,26.0,1.0,9.0,15.0,9.0,7.0,1.0,0.0,1155.0,212.0,8.153846153846153,3133808
3133808,COLEGIO RECANTO DO ESPIRITO SANTO,31376060,4,3.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,9.0,9.0,5.0,3.0,0.0,0.0,488.0,44.0,2.3157894736842106,3133808
3134004,ESC COM FAMILIA AGRICOLA JACARE,31260401,4,2.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,3.0,0.0,56.0,27.0,9.0,3134004
3134202,COL STA TERESA,31198846,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,36.0,1.0,15.0,13.0,8.0,5.0,0.0,0.0,752.0,129.0,3.5833333333333335,3134202
3134202,APICE CENTRO EDUCACIONAL,31198862,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,11.0,1.0,2.0,6.0,4.0,2.0,1.0,0.0,291.0,34.0,3.090909090909091,3134202
3134202,ESCOLA SESI DOLORES PERES GOMES DA SILVA,31316628,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,119.0,119.0,23.8,3134202
3134202,COL GILDO VILELLA CANCELLA UNIDII,31332721,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,89.0,89.0,22.25,3134202
3134202,INSTITUTO AXIOMA - UNIDADE IV,31382698,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,183.0,83.0,5.928571428571429,3134202
3134400,ESCOLA SISTEMA INTELIGENTE DE APRENDIZAGEM - COL OBJETIVO,31247359,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,11.0,8.0,4.0,3.0,0.0,0.0,412.0,58.0,3.2222222222222223,3134400
3134400,ESCOLA DINAMICA DE ENSINO FUNDAMENTAL E MEDIO DE ITURAMAMG,31261980,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,5.0,5.0,4.0,3.0,2.0,0.0,289.0,56.0,3.7333333333333334,3134400
3134400,COLEGIO FAMA,31368920,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,14.0,9.0,4.0,3.0,0.0,0.0,537.0,66.0,2.2,3134400
3134905,COLEGIO EDUCACAO E CULTURA,31230898,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,348.0,78.0,5.571428571428571,3134905
3134905,COLEGIO INTEGRADO JEAN PIAGET,31302520,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,17.0,1.0,5.0,5.0,4.0,3.0,0.0,0.0,228.0,43.0,2.5294117647058822,3134905
3134905,COLEGIO APLICATIVO,31365742,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,1.0,2.0,5.0,3.0,2.0,1.0,0.0,107.0,18.0,1.2,3134905
3135050,COLEGIO LIDER,31369667,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,5.0,6.0,4.0,3.0,1.0,0.0,288.0,55.0,2.2,3135050
3135100,CENTRO DE EDUCACAO E CULTURA - CEC,31096211,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,1.0,0.0,11.0,8.0,5.0,4.0,0.0,573.0,143.0,8.9375,3135100
3135100,ESC JANAUBENSE,31210358,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,8.0,10.0,8.0,3.0,2.0,0.0,644.0,92.0,2.7058823529411766,3135100
3135100,COLEGIO PREMIO,31262153,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,241.0,55.0,3.4375,3135100
3135209,COLEGIO CRESCER,31378984,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,5.0,3.0,3.0,0.0,132.0,38.0,3.8,3135209
3135803,CENTRO EDUCACIONAL MEU CAMINHO LTDA,31297747,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,170.0,18.0,2.0,3135803
3136207,COLEGIO KENNEDY 1º E 2º GRAUS,31105953,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,10.0,11.0,10.0,8.0,1.0,0.0,842.0,248.0,8.0,3136207
3136207,CESP COLEGIO DE ESTUDOS SUPLETIVOS,31281298,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,0.0,0.0,9.0,6.0,0.0,0.0,413.0,171.0,11.4,3136207
3136207,CENTRO EDUCACIONAL COLEGIO CERP,31333212,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,1.0,0.0,6.0,6.0,3.0,0.0,0.0,290.0,50.0,3.8461538461538463,3136207
3136306,CENTRO EDUCACIONAL VISAO,31317284,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,4.0,5.0,4.0,3.0,7.0,0.0,421.0,95.0,4.523809523809524,3136306
3136306,COLEGIO DARCILIA COIMBRA,31374652,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,0.0,9.0,7.0,3.0,0.0,0.0,411.0,92.0,9.2,3136306
3136702,COL PIO XII,31074292,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,229.0,106.0,5.888888888888889,3136702
3136702,COLEGIO VIANNA JUNIOR,31074331,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,3.0,5.0,4.0,3.0,1.0,0.0,271.0,92.0,5.111111111111111,3136702
3136702,FUNDACAO EDUCACIONAL MACHADO SOBRINHO,31074390,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,1.0,4.0,6.0,5.0,3.0,3.0,0.0,280.0,71.0,3.9444444444444446,3136702
3136702,ESCOLA SESI GRANBERY,31074471,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,1.0,6.0,18.0,12.0,4.0,0.0,0.0,940.0,162.0,1.6875,3136702
3136702,ESCOLA CULTURA VIVA,31219983,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,227.0,64.0,8.0,3136702
3136702,PAINEIRA ESCOLA WALDORF,31230308,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,1.0,6.0,5.0,4.0,3.0,1.0,0.0,327.0,39.0,2.4375,3136702
3136702,COLEGIO APOGEU-UNIDADE III DE ENSINO FUNDAMENTAL E ENSINO MEDIO,31256285,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,4.0,9.0,9.0,6.0,0.0,0.0,760.0,217.0,12.764705882352942,3136702
3136702,COLEGIO CONEXAO KIDS DE ENSINO FUNDAMENTAL E ENSINO MEDIO,31306266,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,15.0,1.0,6.0,8.0,5.0,4.0,0.0,0.0,491.0,105.0,7.0,3136702
3136702,COL CONEXAO,31310735,4,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,335.0,335.0,23.928571428571427,3136702
3136702,C EDUC RAS,31311103,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,4.0,5.0,4.0,2.0,0.0,0.0,304.0,32.0,2.1333333333333333,3136702
3136702,COLEGIO APOGEU DE ENSINO FUNDAMENTAL E ENSINO MEDIO,31317101,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,0.0,10.0,14.0,5.0,0.0,0.0,840.0,154.0,11.0,3136702
3136702,COLEGIO EQUIPE DE JUIZ DE FORA,31324515,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,9.0,11.0,9.0,6.0,3.0,0.0,754.0,174.0,6.6923076923076925,3136702
3136702,SISTEMA EDUCACIONAL BATISTA CASTRO,31353990,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,49.0,49.0,4.083333333333333,3136702
3136702,CENTRO EDUCACIONAL CAVE,31354910,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,29.0,1.0,0.0,0.0,8.0,12.0,0.0,0.0,482.0,326.0,11.241379310344827,3136702
3136702,INSTITUTO REGINA MATER DE EDUCACAO,31356506,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,210.0,63.0,4.2,3136702
3136702,COLEGIO APOGEU - UNIDADE II DE ENSINO FUNDAMENTAL ANOS FINAIS E ENSINO MEDIO,31356816,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,19.0,1.0,0.0,0.0,0.0,15.0,10.0,0.0,603.0,603.0,31.736842105263158,3136702
3136702,COLEGIO E CURSO NOTA 10,31367036,4,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,124.0,124.0,17.714285714285715,3136702
3136702,COLEGIO CATOLICO COMUNIDADE RESGATE,31369640,4,3.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,1.0,3.0,5.0,4.0,2.0,2.0,0.0,220.0,17.0,1.3076923076923077,3136702
3136702,COLEGIO SARAH DAWSEY,31378291,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,26.0,1.0,10.0,12.0,5.0,3.0,1.0,0.0,573.0,46.0,1.7692307692307692,3136702
3136702,ESCOLA INTEGRA,31380024,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,5.0,5.0,4.0,1.0,0.0,0.0,300.0,19.0,1.0555555555555556,3136702
3137205,COLEGIO AGUIA DE PRATA,31222232,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,11.0,5.0,3.0,0.0,0.0,281.0,72.0,6.0,3137205
3137205,INST MARIA AUGUSTA MACHADO - IMAM,31246166,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,1.0,0.0,10.0,8.0,6.0,0.0,0.0,438.0,108.0,7.714285714285714,3137205
3137205,COLEGIO LOSANGO,31376272,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,151.0,47.0,6.714285714285714,3137205
3137601,COL CHROMOS LAGOA SANTA,31216003,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,28.0,1.0,5.0,5.0,4.0,12.0,4.0,0.0,508.0,271.0,9.678571428571429,3137601
3137601,COLEGUIUM - UNIDADE LAGOA SANTA,31254886,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,25.0,1.0,5.0,11.0,8.0,4.0,0.0,0.0,696.0,128.0,5.12,3137601
3137601,ESC PALOMAR PIAGETIANA,31331511,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,81.0,81.0,20.25,3137601
3137601,COLEGIO M2,31344176,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,1.0,24.0,28.0,15.0,5.0,0.0,0.0,1349.0,149.0,3.311111111111111,3137601
3137601,COLEGIO BATISTA MINEIRO - UNIDADE LAGOA SANTA,31387851,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,15.0,1.0,4.0,9.0,4.0,2.0,0.0,0.0,281.0,23.0,1.5333333333333334,3137601
3137700,CENTRO EDUCACIONAL COOPCEL,31279056,4,1.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,15.0,1.0,5.0,6.0,4.0,1.0,0.0,0.0,243.0,5.0,0.3333333333333333,3137700
3137809,CENTRO DE EDUCACAO E LAZER,31271616,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,198.0,22.0,1.8333333333333333,3137809
3137809,COLEGIO OBJETIVO DE LAMBARI,31310697,4,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,158.0,29.0,2.9,3137809
3138203,ESC COOPERATIVA GRALHA AZUL,31210609,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,2.0,5.0,4.0,2.0,0.0,0.0,82.0,4.0,0.5,3138203
3138203,ESCOLA COOPERATIVA DE ENSINO E INTEGRACAO - ECEI,31292451,4,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,215.0,69.0,6.9,3138203
3138203,COLEGIO UNIVERSITARIO PROFESSOR CANISIO IGNACIO LUNKES,31328294,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,9.0,11.0,8.0,7.0,0.0,0.0,646.0,146.0,4.294117647058823,3138203
3138203,COLEGIO IMP LTDA,31346314,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,7.0,7.0,4.0,0.0,0.0,385.0,95.0,6.333333333333333,3138203
3138203,COLEGIO LOSANGO DE LAVRAS,31354848,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0,5.0,9.0,5.0,3.0,0.0,0.0,413.0,66.0,4.4,3138203
3138203,CENTRO DE ENSINO ADMISSAO,31374628,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,145.0,82.0,11.714285714285714,3138203
3138401,COLEGIO CIDADE DE LEOPOLDINA,31250449,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,9.0,9.0,8.0,3.0,0.0,0.0,620.0,98.0,4.666666666666667,3138401
3138401,CENTRO EDUCACIONAL NOVO HORIZONTE,31254819,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,15.0,1.0,4.0,5.0,4.0,2.0,0.0,0.0,257.0,37.0,2.466666666666667,3138401
3138609,INSTITUTO PIAGET DE ENSINO,31304981,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,11.0,1.0,5.0,5.0,4.0,3.0,1.0,0.0,227.0,31.0,2.8181818181818183,3138609
3138807,COLEGIO SAO RAFAEL,31318523,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,16.0,1.0,6.0,5.0,4.0,3.0,0.0,0.0,286.0,55.0,3.4375,3138807
3138807,COLEGIO MAIS,31367966,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,274.0,57.0,7.125,3138807
3139003,COLEGIO IMACULADA CONCEICAO,31180408,4,3.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,6.0,6.0,4.0,3.0,2.0,0.0,427.0,78.0,4.105263157894737,3139003
