"CD_DIST";"NM_DIST";"PERE0115_NOVA";"V06001";"V06002";"V06003";"V06004";"V06005";"V06006"
"291710210";"Itati";"1212";"686";"1736";"2,15";"1240,92";"873144,08";"1212"
"291710215";"Rio do Meio";"1212";"1003";"2740";"2,50";"1242,60";"1297933,71";"1212"
"291720105";"Ituaçu";"1212";"3976";"11387";"2,11";"1451,99";"3097303,46";"1212"
"291720130";"Tranqueiras";"1212";"2215";"6489";"1,71";"996,71";"802368,40";"1212"
"291730005";"Ituberá";"1212";"8039";"21886";"2,09";"1399,08";"3853145,26";"1212"
"291733405";"Iuiu";"1200";"3499";"11099";"2,55";"1171,34";"934763,07";"1200"
"291735905";"Jaborandi";"1212";"3234";"9208";"1,74";"1228,64";"1381851,08";"1212"
"291740905";"Jacaraci";"1212";"2401";"7473";"2,93";"1572,33";"3612237,34";"1212"
"291740910";"Irundiara";"1212";"1166";"3604";"2,56";"1288,19";"1603055,19";"1212"
"291740915";"Paiol";"1212";"998";"3359";"2,71";"1176,80";"520607,17";"1212"
"291750805";"Jacobina";"1212";"21682";"58093";"1,74";"2266,30";"64095351,45";"1212"
"291750810";"Caatinga do Moura";"1200";"3226";"8903";"2,18";"1156,04";"858730,53";"1200"
"291750815";"Itaitu";"1212";"824";"2174";"1,84";"1205,10";"1808344,85";"1212"
"291750820";"Itapeipu";"1200";"2730";"6938";"1,91";"1164,38";"882618,50";"1200"
"291750826";"Junco";"1200";"2445";"6343";"1,77";"1174,34";"879650,88";"1200"
"291760705";"Jaguaquara";"1212";"13514";"39026";"2,31";"1494,66";"3625298,14";"1212"
"291760715";"Ipiúna";"1200";"2401";"6852";"2,44";"1054,17";"609236,38";"1200"
"291770605";"Jaguarari";"1200";"6740";"18193";"2,02";"1307,33";"1967069,14";"1200"
"291770608";"Pilar";"2000";"3725";"10832";"1,79";"2429,58";"5659610,50";"2000"
"291770610";"Juacema";"1212";"1396";"3654";"1,88";"1046,41";"793485,09";"1212"
"291780505";"Jaguaripe";"1205";"865";"2444";"2,39";"1503,44";"4531588,81";"1205"
"291780510";"Camassandi";"1200";"944";"2673";"2,07";"1023,54";"865123,17";"1200"
"291780515";"Cunhangi";"600";"2656";"7471";"2,04";"839,99";"525291,91";"600"
"291780520";"Jacuruna";"1200";"502";"1379";"2,44";"1144,04";"1546668,83";"1200"
"291780526";"Pirajuia";"1212";"1413";"3619";"1,88";"1228,92";"1954965,67";"1212"
"291790405";"Jandaíra";"1200";"1585";"4656";"2,31";"1251,48";"2559253,17";"1200"
"291790410";"Abadia";"1212";"810";"2413";"3,07";"1021,33";"427388,61";"1212"
"291790415";"Itanhi";"1100";"394";"1232";"3,47";"968,31";"437247,35";"1100"
"291790420";"Mangue Seco";"1200";"310";"957";"2,95";"1254,45";"1388929,62";"1200"
"291800105";"Jequié";"1212";"53158";"146036";"1,89";"1893,60";"11640175,77";"1212"
"291800110";"Baixão";"1200";"194";"478";"2,35";"1148,41";"786098,99";"1200"
"291800115";"Boaçu";"1212";"799";"2155";"2,33";"1334,75";"4078144,48";"1212"
"291800118";"Florestal";"1200";"1299";"3325";"1,93";"1052,33";"614579,18";"1200"
"291800120";"Itaibó";"1200";"641";"1561";"2,25";"1044,01";"790831,95";"1200"
"291800125";"Itajuru";"1200";"1363";"3597";"2,30";"985,90";"1091529,71";"1200"
"291800128";"Monte Branco";"1210";"214";"509";"1,98";"1084,90";"572228,33";"1210"
"291800130";"Oriente Novo";"1200";"187";"542";"3,04";"868,44";"208501,42";"1200"
"291810005";"Jeremoabo";"1200";"12673";"34889";"2,05";"1332,97";"3289564,80";"1200"
"291810010";"Canché";"1200";"887";"2614";"1,94";"1210,08";"965043,49";"1200"
"291820905";"Jiquiriçá";"1200";"4812";"13605";"2,01";"1235,15";"1975661,29";"1200"
"291830805";"Jitaúna";"1212";"5121";"14285";"2,28";"1238,30";"2052429,18";"1212"
"291835705";"João Dourado";"1200";"8250";"24846";"2,17";"1284,13";"1999275,86";"1200"
"291840705";"Juazeiro";"1212";"62856";"189211";"2,32";"2049,80";"9977102,67";"1212"
"291840707";"Abóbora";"1212";"816";"2064";"1,94";"1189,41";"298024,42";"1212"
"291840710";"Carnaíba do Sertão";"1212";"1343";"3874";"2,06";"1325,29";"1256624,71";"1212"
"291840715";"Itamotinga";"1212";"4191";"12759";"2,27";"1546,76";"5366050,52";"1212"
"291840720";"Junco";"1212";"2664";"8334";"2,39";"1198,11";"1175628,21";"1212"
"291840725";"Juremal";"1212";"689";"1737";"1,69";"1349,86";"1106098,26";"1212"
"291840730";"Massaroca";"1212";"879";"2325";"1,83";"1217,56";"1129062,79";"1212"
"291840735";"Pinhões";"1212";"808";"2261";"1,91";"1244,71";"790218,55";"1212"
"291840740";"Maniçoba";"1212";"4572";"14198";"2,29";"1292,64";"839242,71";"1212"
"291845605";"Jucuruçu";"1200";"3499";"9638";"1,89";"1386,16";"125948283,00";"1200"
"291850605";"Jussara";"1200";"3851";"11122";"2,18";"1211,05";"2487420,22";"1200"
"291850607";"Queimada Nova";"600";"404";"1269";"2,17";"867,37";"361202,24";"600"
"291850610";"Recife";"1200";"1302";"3941";"2,40";"1093,99";"698988,81";"1200"
"291855505";"Jussari";"1212";"2080";"5888";"2,76";"1361,89";"1210229,63";"1212"
"291860505";"Jussiape";"1212";"1745";"5077";"1,98";"1216,82";"924526,82";"1212"
"291860510";"Caraguataí";"1212";"788";"2302";"2,32";"1303,17";"1764134,01";"1212"
"291870405";"Lafaiete Coutinho";"1200";"1603";"4074";"1,63";"1262,42";"1306501,38";"1200"
"291875305";"Lagoa Real";"1212";"4373";"14100";"2,33";"1162,09";"909969,15";"1212"
"291880305";"Laje";"1200";"3528";"9888";"2,03";"1311,57";"1904228,94";"1200"
"291880310";"Capão";"1000";"1556";"4275";"1,69";"1015,12";"824084,54";"1000"
"291880315";"Engenheiro Pontes";"1000";"2439";"6844";"2,15";"1002,07";"642625,12";"1000"
"291890205";"Lajedão";"1212";"1486";"3842";"1,72";"1660,06";"12697378,42";"1212"
"291900905";"Lajedinho";"1200";"1276";"3524";"2,02";"1089,57";"720648,31";"1200"
"291905805";"Lajedo do Tabocal";"1212";"2730";"7488";"2,00";"1163,76";"1266489,41";"1212"
"291910805";"Lamarão";"1212";"3131";"9015";"2,56";"1134,32";"988975,95";"1212"
"291915705";"Lapão";"1200";"8725";"25690";"2,00";"1234,75";"2011458,52";"1200"
"291920705";"Lauro de Freitas";"1500";"75297";"202583";"1,85";"3669,43";"965196093,29";"1500"
"291930605";"Lençóis";"1212";"2576";"6831";"2,36";"1892,56";"5726339,25";"1212"
"291930610";"Afrânio Peixoto";"600";"407";"1206";"2,72";"913,03";"748066,50";"600"
"291930615";"Coronel Octaviano Alves";"1200";"935";"2617";"2,21";"1233,33";"1478381,40";"1200"
"291940505";"Licínio de Almeida";"1212";"2195";"6490";"1,84";"1529,85";"2956114,05";"1212"
"291940510";"Tauape";"1212";"1819";"5344";"1,83";"1187,02";"533082,09";"1212"
"291950405";"Livramento de Nossa Senhora";"1212";"10038";"29500";"1,93";"1721,57";"5227098,54";"1212"
"291950410";"Iguatemi";"1200";"2467";"7821";"1,86";"1054,89";"900097,94";"1200"
"291950415";"Itanagé";"1212";"1542";"4683";"1,82";"1092,19";"945537,79";"1212"
"291950420";"São Timóteo";"1200";"663";"1880";"1,80";"1140,80";"458315,36";"1200"
"291955305";"Luís Eduardo Magalhães";"1600";"36342";"107688";"1,94";"3105,36";"68557911,66";"1600"
"291960305";"Macajuba";"1212";"2452";"6538";"2,19";"1191,14";"1613885,08";"1212"
"291960321";"Nova Cruz";"800";"990";"2720";"2,62";"924,89";"339977,79";"800"
"291960326";"Santa Luzia";"1200";"439";"1194";"2,19";"955,94";"343605,57";"1200"
"291970205";"Macarani";"1200";"7239";"21571";"2,26";"1309,96";"1811771,55";"1200"
"291980105";"Macaúbas";"1200";"11602";"33849";"2,11";"1527,97";"4605650,69";"1200"
"291980110";"Canatiba";"1200";"1649";"5464";"3,45";"1127,94";"9117463,53";"1200"
"291980115";"Lagoa Clara";"1200";"832";"2450";"2,03";"1099,17";"665527,83";"1200"
"291990005";"Macururé";"1200";"2436";"7253";"2,56";"1092,44";"862922,83";"1200"
"291992605";"Madre de Deus";"1212";"6773";"18406";"1,78";"1772,46";"2927987,98";"1212"
"291995905";"Maetinga";"1212";"2439";"6972";"2,11";"1245,07";"1049063,04";"1212"
"292000705";"Maiquinique";"1212";"3173";"8730";"2,09";"1453,28";"11665421,42";"1212"
"292010605";"Mairi";"1200";"4628";"12400";"2,01";"1224,54";"1714507,82";"1200"
"292010610";"Angico";"1200";"1749";"5260";"3,20";"1112,80";"703976,23";"1200"
"292020505";"Malhada";"1000";"1607";"5255";"2,57";"1055,58";"1431006,66";"1000"
"292020510";"Canabrava";"1200";"1325";"4107";"2,39";"1108,66";"959207,64";"1200"
"292020515";"Parateca";"1200";"1872";"5969";"2,58";"1123,54";"1479956,20";"1200"
"292030405";"Malhada de Pedras";"1212";"2989";"8670";"1,68";"1764,36";"496460650,13";"1212"
"292040305";"Manoel Vitorino";"1212";"3136";"9028";"2,23";"1193,23";"1493460,16";"1212"
"292040310";"Catingal";"1200";"1689";"4828";"1,92";"4277,40";"16067094476,26";"1200"
"292045205";"Mansidão";"1000";"2432";"9073";"4,72";"1192,55";"3338978,05";"1000"
"292045210";"Aroeiras";"1212";"1140";"4798";"5,69";"1177,82";"852933,42";"1212"
"292050205";"Maracás";"1212";"9980";"27582";"2,00";"1472,73";"3733318,33";"1212"
"292060105";"Maragogipe";"1210";"5407";"14503";"1,99";"1326,33";"2287199,56";"1210"
"292060110";"Coqueiros";"1200";"1104";"3113";"1,86";"1039,37";"702775,83";"1200"
"292060115";"Guaí";"700";"1054";"2864";"1,93";"919,33";"422975,28";"700"
"292060120";"Guapira";"600";"2530";"7306";"2,00";"888,61";"424955,61";"600"
"292060125";"Nagé";"685";"1193";"3452";"2,21";"962,24";"2303730,33";"685"
"292060130";"São Roque do Paraguaçu";"1000";"1650";"4515";"2,13";"1025,38";"849112,58";"1000"
"292070005";"Maraú";"1212";"6869";"19616";"2,53";"1895,58";"5923750,53";"1212"
"292070010";"Ibiaçu";"1000";"1228";"3497";"3,14";"1120,16";"768087,03";"1000"
"292070015";"Piabanha";"1200";"483";"1346";"2,28";"1204,20";"2225121,16";"1200"
"292080905";"Marcionílio Souza";"1200";"2446";"6984";"2,30";"1272,94";"1695201,04";"1200"
"292080910";"Juraci";"1200";"797";"2275";"2,57";"1111,93";"1094293,71";"1200"
"292090805";"Mascote";"1200";"894";"2629";"3,02";"1310,60";"1211397,13";"1200"
"292090811";"Pimenta";"1212";"425";"1144";"2,02";"1237,99";"676847,95";"1212"
"292090816";"São João do Paraíso";"1212";"2885";"8259";"2,58";"1242,91";"1590277,52";"1212"
"292090825";"Teixeira do Progresso";"1212";"593";"1506";"2,12";"1125,62";"384843,42";"1212"
"292100505";"Mata de São João";"1212";"7293";"20052";"2,09";"1543,20";"2387614,44";"1212"
"292100510";"Açu da Torre";"1212";"6243";"17512";"2,14";"1676,49";"4478911,52";"1212"
"292100515";"Amado Bahia";"1212";"1782";"4958";"2,15";"1325,41";"7511785,58";"1212"
"292105405";"Matina";"1212";"3230";"10328";"2,31";"1226,13";"1000904,08";"1212"
"292110405";"Medeiros Neto";"1212";"6577";"17246";"1,85";"1682,12";"13918323,64";"1212"
"292110410";"Itupeva";"1212";"885";"2171";"1,70";"1375,86";"814324,68";"1212"
"292110415";"Nova Lídice";"1200";"1008";"2749";"2,10";"1285,31";"1351331,76";"1200"
"292120305";"Miguel Calmon";"1200";"7989";"21248";"1,91";"1393,82";"4456536,74";"1200"
"292120310";"Itapura";"1175";"486";"1203";"1,87";"913,44";"328036,25";"1175"
"292120315";"Tapiranga";"900";"819";"2168";"2,10";"980,76";"1065018,05";"900"
"292130205";"Milagres";"1212";"3356";"9205";"2,42";"1250,08";"1491355,47";"1212"
"292130210";"Tartaruga";"1200";"630";"1863";"3,09";"970,46";"298374,47";"1200"
"292140105";"Mirangaba";"1100";"2094";"6077";"2,21";"1101,90";"929244,46";"1100"
"292140110";"Nuguaçu";"1100";"1167";"3264";"2,28";"982,66";"618233,65";"1100"
"292140113";"Canabrava";"800";"1343";"3681";"2,16";"942,82";"662153,68";"800"
"292140115";"Taquarandi";"800";"967";"2699";"2,04";"997,54";"747594,31";"800"
"292145005";"Mirante";"1200";"3448";"10181";"2,03";"1131,32";"685329,46";"1200"
"292150005";"Monte Santo";"1200";"16912";"47747";"2,10";"1099,43";"4455716,19";"1200"
"292160905";"Morpará";"1200";"2108";"6189";"2,48";"1153,97";"972197,44";"1200"
"292160910";"Quixaba";"1200";"657";"1785";"1,83";"1083,54";"540221,72";"1200"
"292170805";"Morro do Chapéu";"1212";"7871";"22503";"2,36";"1548,98";"5995739,80";"1212"
"292170810";"Camirim";"800";"455";"1233";"2,10";"962,97";"370398,01";"800"
"292170815";"Dias Coelho";"1200";"900";"2402";"1,76";"1078,92";"530818,31";"1200"
"292170820";"Duas Barras do Morro";"1200";"406";"1142";"2,25";"1114,56";"1089846,13";"1200"
"292170822";"Icó";"1100";"1080";"2951";"2,15";"973,79";"904497,70";"1100"
"292170824";"Tamboril";"800";"308";"890";"2,11";"847,94";"259345,92";"800"
"292170830";"Ventura";"1000";"862";"2350";"2,55";"990,86";"679026,80";"1000"
"292180705";"Mortugaba";"1200";"3841";"11132";"2,05";"1275,45";"4707398,50";"1200"
"292190605";"Mucugê";"1212";"2635";"7571";"2,19";"2214,35";"16492412,42";"1212"
"292190610";"Guiné";"1212";"809";"2333";"2,41";"1225,39";"669393,62";"1212"
"292190615";"João Correia";"1212";"775";"2152";"1,82";"1346,20";"5010390,11";"1212"
"292200305";"Mucuri";"1212";"4790";"13432";"2,05";"2176,37";"7567358,46";"1212"
"292200310";"Ibiranhém";"1212";"319";"817";"1,71";"1428,93";"1546979,73";"1212"
"292200312";"Itabatã";"1212";"7320";"21049";"2,01";"2040,59";"9854202,95";"1212"
"292200315";"Taquarinha";"1212";"947";"2578";"2,07";"1321,11";"883663,47";"1212"
"292205205";"Mulungu do Morro";"1200";"2582";"7373";"2,07";"1202,85";"5470276,23";"1200"
"292205210";"Canudos";"700";"1367";"4075";"2,07";"908,06";"378295,56";"700"
"292205215";"Várzea do Cerco";"750";"550";"1692";"2,73";"876,42";"313214,50";"750"
"292210205";"Mundo Novo";"1200";"3557";"9518";"2,14";"1450,09";"9087434,47";"1200"
"292210210";"Alto Bonito";"1200";"1075";"2727";"1,65";"1072,58";"617252,57";"1200"
"292210215";"Ibiaporã";"700";"1068";"3003";"2,42";"883,73";"363984,39";"700"
"292210220";"Indaí";"1200";"737";"2030";"2,21";"1081,79";"1255768,22";"1200"
"292220105";"Muniz Ferreira";"1212";"1584";"4137";"1,65";"1375,82";"8020262,27";"1212"
"292220110";"Onha";"1212";"1186";"3043";"1,58";"1108,40";"1433497,63";"1212"
"292225005";"Muquém do São Francisco";"1200";"3366";"10433";"2,59";"1167,63";"773815,20";"1200"
"292230005";"Muritiba";"1212";"6351";"17839";"2,01";"1765,40";"4813522,56";"1212"
"292230020";"Itaporã";"1212";"3640";"10804";"2,16";"1125,16";"815414,24";"1212"
"292240905";"Mutuípe";"1200";"7460";"20017";"1,73";"1429,81";"148802452,20";"1200"
"292250805";"Nazaré";"1200";"9972";"26990";"1,94";"1412,71";"2703417,57";"1200"
"292260705";"Nilo Peçanha";"1200";"2443";"6799";"2,15";"1168,68";"1295320,98";"1200"
"292260715";"São Benedito";"1200";"1849";"5250";"2,18";"1217,36";"6798157,05";"1200"
"292265605";"Nordestina";"1200";"5719";"18350";"2,48";"1171,80";"869129,27";"1200"
"292270605";"Nova Canaã";"1200";"4073";"11445";"2,20";"1338,98";"2288607,49";"1200"
"292270610";"Itajaí";"1200";"922";"2258";"1,72";"1178,66";"635640,90";"1200"
"292273005";"Nova Fátima";"1212";"3052";"7963";"1,69";"1327,34";"2415223,00";"1212"
"292275505";"Nova Ibiá";"1185";"2401";"6492";"1,85";"1211,88";"1145110,03";"1185"
"292280505";"Nova Itarana";"1200";"2660";"7778";"2,60";"1120,21";"1097826,25";"1200"
"292285405";"Nova Redenção";"1200";"2646";"7529";"2,52";"1175,42";"1156747,27";"1200"
"292290405";"Nova Soure";"1200";"8691";"24198";"2,41";"1133,24";"1892741,46";"1200"
"292300105";"Nova Viçosa";"1212";"3358";"9648";"2,29";"1837,63";"7523929,87";"1212"
"292300110";"Argolo";"1212";"866";"2390";"2,24";"1304,76";"1154734,40";"1212"
"292300115";"Helvécia";"1212";"1279";"3604";"2,18";"1422,82";"3093916,72";"1212"
"292300125";"Posto da Mata";"1212";"8174";"23776";"2,15";"1722,14";"5226672,55";"1212"
"292303505";"Novo Horizonte";"1212";"1550";"4479";"1,92";"1228,53";"1745772,55";"1212"
"292303510";"Brejo Luiza de Brito";"1200";"1211";"3784";"1,88";"1092,06";"508565,94";"1200"
"292303515";"Remédios";"1200";"1035";"2876";"1,86";"958,23";"445942,53";"1200"
"292305005";"Novo Triunfo";"1200";"3262";"10656";"3,34";"1263,19";"2707741,88";"1200"
"292310005";"Olindina";"1200";"8327";"22587";"2,11";"1147,83";"1847751,67";"1200"
"292320905";"Oliveira dos Brejinhos";"1200";"3762";"10616";"2,31";"1309,35";"2587347,12";"1200"
"292320910";"Bom Sossego";"1200";"2579";"6893";"2,08";"1129,00";"701939,57";"1200"
"292320915";"Ipuçaba";"1200";"1189";"3190";"2,03";"1170,36";"1410998,08";"1200"
"292330805";"Ouriçangas";"1200";"2783";"7708";"2,22";"1154,08";"1639181,73";"1200"
"292335705";"Ourolândia";"1200";"5640";"17943";"2,23";"1096,49";"722112,36";"1200"
"292335710";"Alagadiço";"900";"460";"1281";"1,88";"936,58";"434271,89";"900"
"292340705";"Palmas de Monte Alto";"1200";"4129";"12279";"2,20";"1317,82";"2135456,15";"1200"
"292340715";"Espraiado";"1200";"958";"2878";"2,18";"1007,36";"449227,78";"1200"
"292340720";"Pinga Fogo";"1212";"507";"1474";"2,36";"1121,21";"1260436,40";"1212"
"292340725";"Rancho das Mães";"1212";"1179";"3431";"2,32";"1064,91";"660979,81";"1212"
"292350605";"Palmeiras";"1212";"2353";"6942";"2,62";"1517,58";"8731467,23";"1212"
"292350610";"Caeté-Açu";"1200";"1239";"3334";"2,18";"1806,67";"4549591,47";"1200"
"292360505";"Paramirim";"1212";"5316";"15919";"2,05";"1700,38";"8795284,27";"1212"
"292360510";"Canabravinha";"1200";"1446";"4420";"1,85";"1247,31";"567019,76";"1200"
"292370405";"Paratinga";"1200";"7574";"24682";"2,81";"1169,62";"1379209,67";"1200"
"292370410";"Águas do Paulista";"1200";"1434";"4567";"2,66";"1015,78";"344249,07";"1200"
"292380305";"Paripiranga";"1200";"9333";"25669";"1,81";"1283,45";"3189193,19";"1200"
"292380310";"Conceição de Campinas";"1200";"331";"932";"1,72";"1126,23";"1524857,49";"1200"
"292390205";"Pau Brasil";"1200";"3294";"9357";"2,65";"1345,29";"2222263,21";"1200"
"292400905";"Paulo Afonso";"1212";"38770";"112377";"2,05";"2015,45";"8063239,36";"1212"
"292405805";"Pé de Serra";"1200";"4878";"13215";"1,85";"1141,33";"934772,85";"1200"
"292410805";"Pedrão";"1200";"2107";"6232";"2,83";"1101,73";"1243412,89";"1200"
"292420705";"Pedro Alexandre";"1000";"4717";"13904";"2,30";"1052,79";"1225206,72";"1000"
"292430605";"Piatã";"1200";"3683";"11099";"2,42";"1608,78";"4693865,32";"1200"
"292430610";"Cabrália";"1212";"1480";"4600";"2,50";"1732,58";"188166247,65";"1212"
"292430615";"Inúbia";"1200";"1375";"4326";"2,54";"1127,06";"1052051,05";"1200"
"292440505";"Pilão Arcado";"1200";"6750";"22396";"2,93";"1216,01";"2022193,42";"1200"
"292440510";"Baluarte";"1100";"1576";"4908";"2,18";"949,55";"463143,76";"1100"
"292440515";"Brejo da Serra";"800";"1893";"6134";"2,37";"893,76";"310987,19";"800"
"292440520";"Saldanha";"800";"468";"1731";"3,58";"863,84";"261555,51";"800"
"292450405";"Pindaí";"1212";"3449";"10137";"1,86";"1341,58";"1719815,90";"1212"
"292450410";"Guirapá";"1200";"1569";"4574";"1,94";"1113,84";"603642,27";"1200"
"292460305";"Pindobaçu";"1200";"3400";"9585";"2,03";"1344,05";"2678178,54";"1200"
"292460310";"Bananeiras";"1200";"711";"1983";"1,93";"1071,38";"645114,52";"1200"
"292460315";"Carnaíba de Baixo";"730";"2113";"5994";"2,10";"929,28";"555413,30";"730"
"292460325";"Várzea Grande";"700";"535";"1471";"2,01";"867,34";"381488,98";"700"
"292465205";"Pintadas";"1212";"3566";"10303";"2,53";"1391,05";"1509678,97";"1212"
"292467805";"Piraí do Norte";"1200";"3218";"10940";"3,34";"1180,17";"4564280,07";"1200"
"292470205";"Piripá";"1200";"3254";"9147";"1,97";"1238,36";"1515325,12";"1200"
"292480105";"Piritiba";"1200";"4507";"11820";"2,02";"1350,05";"3587443,11";"1200"
"292480110";"França";"800";"931";"2583";"2,26";"972,89";"915409,69";"800"
"292480115";"Largo";"1000";"211";"577";"2,25";"1015,90";"324396,69";"1000"
"292480125";"Porto Feliz";"1100";"930";"2548";"2,11";"1014,60";"515693,00";"1100"
"292490005";"Planaltino";"1212";"1905";"5273";"2,09";"1188,45";"999752,27";"1212"
"292490010";"Ibitiguira";"1200";"431";"1188";"2,46";"1021,69";"290766,48";"1200"
"292490015";"Nova Itaípe";"1200";"586";"1541";"2,07";"1108,73";"620530,87";"1200"
"292500605";"Planalto";"1212";"5654";"15793";"1,98";"1313,16";"1887884,88";"1212"
"292500610";"Lucaia";"1200";"2659";"7532";"2,06";"1094,54";"821802,34";"1200"
"292510505";"Poções";"1200";"16865";"48239";"2,28";"1373,01";"3332344,70";"1200"
"292520405";"Pojuca";"1212";"11175";"30205";"1,72";"1815,32";"4354081,06";"1212"
"292520410";"Miranga";"1212";"665";"1906";"2,21";"1307,46";"1912346,79";"1212"
"292525305";"Ponto Novo";"1000";"6302";"17928";"2,16";"1028,77";"1146976,05";"1000"
"292530305";"Porto Seguro";"1212";"39468";"108870";"2,05";"2364,71";"38378313,87";"1212"
"292530307";"Arraial D'Ajuda";"1500";"9142";"24885";"2,19";"2473,04";"10858744,03";"1500"
"292530310";"Caraíva";"1212";"4192";"13049";"2,82";"1746,75";"3281541,45";"1212"
"292530315";"Vale Verde";"1212";"739";"2117";"2,59";"1423,87";"1145732,48";"1212"
"292530320";"Trancoso";"1500";"6693";"18499";"2,21";"2361,79";"10286043,46";"1500"
"292540205";"Potiraguá";"1212";"2321";"7206";"3,23";"1581,03";"43646784,74";"1212"
