codigo_escola,enem_media_geral_2024,qtd_participantes_enem_2024
21280746,649.95,26
31004430,649.9251754385965,76
42073790,649.8966666666666,18
33065314,649.8715,40
35137066,649.8622222222223,18
35133097,649.75875,16
25206800,649.7540350877193,57
35441995,649.7076923076924,13
24083453,649.67,46
35142840,649.6524137931034,29
41131789,649.6403278688524,61
33093881,649.6341176470588,17
35123808,649.6223529411765,17
29189411,649.604,20
23075961,649.5615384615384,26
35144952,649.5409855072463,115
41409230,649.5333333333333,15
31004138,649.4914285714285,21
43221009,649.4614035087719,19
35137170,649.384375,176
33178798,649.3683333333333,48
35440383,649.3311111111111,18
41377168,649.2766666666666,76
31376850,649.2463636363636,22
21515662,649.2288888888888,18
35144216,649.1647826086956,46
33176671,649.1155555555556,45
31323942,649.0968,50
35007828,649.0956962025316,79
35466761,649.041052631579,38
33159645,649.04,18
33156026,648.9805847953216,57
35137397,648.946875,64
35801793,648.9135294117648,34
29456096,648.8742857142857,21
23025646,648.8578431372549,102
43087469,648.8100000000001,42
60025827,648.77,6
23025255,648.7487769784173,139
53038002,648.7285875706215,59
29343232,648.7006382978724,94
31170321,648.6516666666666,36
31128031,648.6409756097561,41
24281301,648.564255319149,141
35111363,648.5269230769231,26
33018634,648.5028571428571,28
52104532,648.3642857142858,14
41019644,648.3466666666667,9
60012396,648.3422222222222,9
43121756,648.3217142857144,35
35009434,648.3036363636364,22
35126871,648.2905882352942,17
31346799,648.28,19
33076510,648.2453333333334,15
13168207,648.2425925925926,90
29542618,648.2404361370717,107
43108423,648.235,52
35122038,648.1661224489795,49
31254291,648.1109090909091,11
33085854,648.0988235294118,17
41068610,648.0955555555555,45
35153126,648.095,20
41138430,648.0944117647059,68
41024397,648.0794520547946,73
31321966,647.9683333333334,24
41130987,647.9608333333333,32
29327822,647.9093333333333,30
32099606,647.8641666666666,24
60013010,647.8525,8
31244457,647.8019047619048,84
29277744,647.7870866141733,127
50015095,647.7715555555556,15
31371750,647.7493470790378,97
60020110,647.72,4
60024766,647.708,5
14000814,647.7,30
25133748,647.6734306569342,137
41077458,647.6525,8
32038720,647.6333333333333,9
22142622,647.5949019607842,102
33111642,647.58,32
35137315,647.5539682539683,21
31180602,647.5111111111111,54
35118503,647.4866666666667,152
42016142,647.4789417989418,126
35134338,647.4553846153847,13
43184782,647.4488888888889,9
31314854,647.4433333333333,30
31254541,647.44,9
31229865,647.425806451613,31
60012630,647.4142857142857,7
27035000,647.3750599520383,139
31376442,647.3744444444444,18
31241776,647.3484444444445,15
27218180,647.1975516224189,113
35803571,647.1590476190477,21
52105695,647.154303030303,55
60013117,647.15,8
29145511,647.0809523809525,21
52099946,647.0736734693878,98
35113086,647.0683333333334,20
60026538,647.06,3
43173802,647.0188235294117,17
29182433,647.0143478260869,46
31004171,646.962015503876,43
43092870,646.9269230769231,26
24059323,646.89375,32
31321079,646.8735483870968,31
52033295,646.8285555555556,120
17055741,646.8000000000001,24
31054011,646.7758620689655,29
15163830,646.7705747126437,87
23236051,646.715751633987,102
60012434,646.7057142857142,7
35367734,646.6222727272727,88
33098735,646.6192,25
29609607,646.5994117647059,68
29048583,646.58,11
35194499,646.544,10
60012487,646.5285714285714,7
35135094,646.5220238095238,56
41133463,646.4815176151761,123
28032772,646.4647619047619,21
60009433,646.42,4
33114340,646.3827246376812,115
53001281,646.3816666666667,36
51014459,646.3758620689656,29
51028646,646.3539999999999,30
35567632,646.3266666666666,18
31105953,646.3171929824562,38
35125726,646.3064285714285,28
31355356,646.2676923076923,26
41031814,646.2377777777779,36
25098349,646.1853333333333,15
35139397,646.1527272727272,11
41131673,646.146711409396,149
31379735,646.1224242424242,33
33071683,646.1052208835341,83
33187100,646.0860869565217,23
31170534,645.8858064516129,31
35113219,645.8721985815603,47
23011696,645.8362500000001,16
41131703,645.836,20
31377619,645.8075,16
31358541,645.7994285714285,35
35112318,645.6744444444445,24
31281298,645.6673684210526,57
35165323,645.5537931034484,29
23100176,645.52,25
60001845,645.516,5
25101579,645.5137777777777,45
43099165,645.5113857677903,89
43039731,645.5009009009009,37
43173217,645.4882758620689,29
31062201,645.48,42
42038901,645.4742857142857,14
31374555,645.4592592592593,18
60020819,645.42,1
60020371,645.3866666666667,6
31342122,645.3666666666667,21
29182654,645.3430000000001,60
31170607,645.3139393939394,33
31005185,645.3041025641025,39
35134788,645.292,10
29404177,645.2913513513513,37
31364886,645.2236507936508,42
35153023,645.1517241379311,29
35132986,645.0899999999999,21
32082193,645.0654545454546,11
35119611,645.0541025641025,26
35581781,645.0262962962963,18
41132130,645.0063969171484,173
53005899,644.9683908045978,58
33194084,644.9252777777778,24
35131507,644.92,27
15567770,644.8716279069768,43
31257397,644.8566153846153,65
43219438,644.8493333333333,35
31299880,644.8038095238095,21
12030058,644.7352542372881,59
50024701,644.6862068965518,29
33170401,644.5813953488372,43
43129315,644.5707692307692,26
23077549,644.5633333333334,66
60029270,644.4914285714285,7
11043857,644.4554285714286,35
33442304,644.4397297297297,74
29283108,644.388,30
31114774,644.3763265306122,49
42152968,644.3746666666667,15
35123365,644.3677777777777,18
29433002,644.2290909090909,11
35141720,644.2268888888889,30
29451990,644.2165079365079,42
29178223,644.1847826086956,46
29422299,644.1641379310345,29
31074411,644.1422222222222,18
35115265,644.14,16
35084128,644.1193333333333,30
35463115,644.1158333333334,24
35131970,644.0986206896551,29
43070477,644.0390990990991,37
35155755,644.0342857142857,14
11041951,644.004367816092,29
27226115,643.9679411764706,68
35130254,643.9417777777778,45
35007524,643.8758260869565,115
35159141,643.8689655172413,29
33195552,643.8266666666667,55
35104206,643.8175,16
43087442,643.7571428571429,14
35138769,643.703492063492,21
35150125,643.676923076923,13
31014231,643.6722388059702,67
35101886,643.6582608695652,46
21268894,643.6515254237288,59
29153930,643.6309090909091,11
33188823,643.614,30
31276227,643.6126315789473,19
33173869,643.5926315789474,76
31323748,643.585625,32
33522294,643.5845454545455,22
33032882,643.5578260869565,46
41165055,643.52,15
33027722,643.5151351351352,37
41032039,643.5095505617977,89
42006694,643.4819658119658,156
42041864,643.452,45
29432839,643.4518181818182,22
35135636,643.3725,16
52103161,643.3368,25
50007858,643.2887037037037,36
35437153,643.2838697318007,174
35110826,643.2527272727273,22
23246456,643.2507142857143,28
35007668,643.2437837837838,74
35103248,643.2416216216217,37
29465940,643.2054545454546,11
31196177,643.1833333333334,12
52067858,643.1790476190477,21
23135891,643.1730434782609,23
31166103,643.1587999999999,50
15038513,643.1558333333334,124
31279081,643.0583333333333,12
31062014,643.0432,50
22144188,643.034927536232,69
31305294,643.0300000000001,36
42160642,643.0079310344828,58
60015130,643.0,6
33065195,642.9911111111111,18
35338345,642.9806666666667,30
31344176,642.9376470588235,51
60028848,642.9100000000001,2
31210358,642.9030303030303,33
31105970,642.885,16
31363294,642.8153333333333,30
29339731,642.7782608695652,46
35143200,642.7707788161994,107
43022324,642.7666666666667,18
29171652,642.7618699186992,82
60012617,642.7520000000001,5
35142682,642.7511711711712,37
26186225,642.7233333333332,54
23073209,642.7189644012944,103
35809044,642.7146774193548,62
35466657,642.7104545454545,44
52090388,642.6913333333334,30
29094046,642.6852631578947,19
35100420,642.6685714285715,63
35112896,642.6641379310345,58
60005269,642.62,1
33163120,642.6081081081081,37
25133985,642.6072222222223,36
35118321,642.6033333333334,36
35806572,642.6,19
33199558,642.5784269662922,89
35125878,642.4813333333334,20
35109708,642.3554545454546,44
35112008,642.3373333333333,30
31357120,642.32,51
31294110,642.2886666666666,20
35117882,642.287,20
60002663,642.2688888888889,9
33195463,642.2569565217391,46
60025324,642.2049999999999,8
35005199,642.1982608695652,23
33190747,642.1800000000001,26
42020565,642.1783870967741,62
33143676,642.1225,32
33191956,642.1126315789473,19
35004215,642.1115789473685,19
35802347,642.0993333333333,30
35117262,642.0911111111111,18
60021170,641.9857142857143,7
60012543,641.9628571428572,7
60012802,641.9555555555556,9
31377953,641.9485106382979,47
43069002,641.9385,80
12010936,641.9101030927835,97
32039956,641.8981818181818,22
33071721,641.8908641975308,54
50022598,641.8777777777777,18
31370614,641.8685714285715,35
43165885,641.8155555555555,18
33444293,641.8129411764705,17
29093643,641.8096296296296,36
35802141,641.793953488372,43
35125490,641.7266666666667,57
31343668,641.67,24
35119817,641.6473333333332,60
33038716,641.604,20
35172960,641.5817777777778,15
50059823,641.5504526748972,81
35173782,641.55,8
29478430,641.5076923076923,26
35005967,641.4727586206897,116
53001320,641.466511627907,43
22131027,641.460761904762,35
60004940,641.46,2
42000262,641.4594736842105,38
35131064,641.3894736842105,38
43123643,641.3778125,64
28072430,641.3666666666667,18
31118281,641.3240000000001,30
60026944,641.3199999999999,8
35142980,641.3166666666667,9
33074771,641.2884615384615,26
29297699,641.2866666666666,15
35154507,641.2679069767441,43
31180530,641.2464705882353,51
35468061,641.2391304347826,46
31240761,641.224074074074,18
29454000,641.1053333333333,30
43107494,641.0943529411765,85
35169675,641.072,10
33187924,641.0513333333333,30
35006976,641.044,30
35006599,641.039534883721,43
35137169,641.021,20
35152812,641.0166666666667,18
31321257,641.0139130434783,23
15038483,641.0126086956521,46
43173390,641.0075,16
17044200,640.9988617886179,41
35142736,640.9363768115942,46
43044808,640.8646666666666,45
35151506,640.8554285714285,35
27218244,640.8524786324787,117
35141409,640.8177777777778,18
41377001,640.8169871794871,104
33439796,640.8100000000001,10
50033239,640.7271957671958,63
52086526,640.7129166666666,16
35103160,640.7105263157895,19
35114820,640.7020408163265,49
35111089,640.6767901234568,81
23165901,640.6533333333333,99
42116112,640.6359420289855,46
23192020,640.6279365079365,21
60014888,640.6066666666667,6
35131829,640.6034666666667,100
33078521,640.5915789473684,19
35111569,640.5344,25
31018708,640.5,16
25129899,640.4842786069652,134
41031733,640.4738317757009,107
52100774,640.4024,25
31062251,640.3741914191419,101
31374202,640.36,13
23163348,640.335,24
35185516,640.296,10
35808167,640.2618181818182,11
32040083,640.2423931623931,39
35138009,640.2252941176471,34
33189137,640.2153488372093,43
31368300,640.1883333333334,24
43139558,640.1216,25
41085671,640.1175,16
60012369,640.115,8
29329132,640.1073684210526,19
60022429,640.075,4
15577740,640.05,26
35450868,640.01,46
60006441,639.965,8
42091560,639.948717948718,52
28017820,639.9271428571428,14
31379816,639.9032653061225,49
41161750,639.8944444444445,24
35158513,639.8941176470589,17
25093061,639.8818604651162,43
43027695,639.8672727272727,11
33178976,639.8630188679244,53
35102787,639.8368421052631,19
43105106,639.8288271604938,54
60019294,639.82,6
53010507,639.815,12
29099838,639.7957894736842,19
31362514,639.7955555555556,18
33043086,639.780202020202,33
29459729,639.7790476190477,21
42014247,639.7713178294574,43
35107475,639.7571929824562,57
35158616,639.7354545454546,44
24031470,639.7241379310345,58
33055955,639.7174025974026,77
29349893,639.7155555555556,18
17021545,639.7,21
35429211,639.6764705882352,17
43104940,639.6523076923077,13
42131545,639.637380952381,28
33109591,639.6285714285714,28
35004887,639.6072727272727,44
31102385,639.5757142857143,14
33155860,639.566274509804,17
23275936,639.5631578947368,19
53020057,639.5521066666666,125
43100031,639.5518,100
43043666,639.5266666666666,36
24089150,639.447619047619,21
21264228,639.38,13
33018383,639.3791304347826,23
29243980,639.3333333333334,15
60009767,639.28,4
31127868,639.2644444444445,18
22141472,639.262564102564,39
31003875,639.2055555555556,36
43104983,639.1795918367346,49
35388786,639.1632380952381,35
35195133,639.1391452991453,39
31108103,639.1066666666667,12
52094111,639.1043636363636,55
35175614,639.0713043478261,23
35007243,639.06,11
43214975,639.0461538461539,13
31353990,639.0228571428571,14
51087871,639.0209523809524,21
31326917,639.0026666666666,15
25130676,638.9698305084746,59
31213926,638.9645833333333,24
53007050,638.9617901234568,108
43112790,638.9605555555556,36
35481397,638.9573333333334,15
35112537,638.9215384615384,13
60012292,638.8520000000001,5
41093488,638.8446666666666,30
60025862,638.82,3
35151798,638.8133333333333,45
35104917,638.7958823529412,34
35161457,638.7863157894737,19
33098867,638.7528395061729,27
31371777,638.73,40
43105017,638.7182608695653,46
23025530,638.7124637681159,69
35109228,638.7084615384615,52
33146675,638.6968253968254,42
31368091,638.64,21
35113931,638.6320000000001,10
31223123,638.61,24
35132871,638.5969230769231,26
60018868,638.5866666666667,3
35369226,638.5595833333333,32
31102563,638.542,10
53011074,638.5370909090909,55
52053261,638.5310344827586,29
23274123,638.5248648648649,37
35102124,638.4675,8
24001260,638.4524358974359,104
51069202,638.4069999999999,20
22115820,638.4046153846155,13
31202100,638.3973333333334,15
31362735,638.3333333333334,54
60027803,638.2955555555556,9
41046056,638.275,12
60012663,638.26,7
35304876,638.2522580645161,31
35143736,638.2442857142858,14
35006706,638.2283720930233,43
33192677,638.2175,16
60028883,638.2040000000001,5
41002369,638.197037037037,54
31096253,638.1838095238096,21
52033090,638.1729032258065,31
28024966,638.1688888888889,18
43128386,638.1547826086957,23
43097774,638.1454838709677,62
53011872,638.1323076923078,13
31005347,638.0396078431372,51
42116040,638.0253333333334,15
15173437,638.0182291666666,64
43355072,637.9909090909091,11
31278726,637.9874626865673,67
35141112,637.983870967742,31
60028915,637.9399999999999,1
35107165,637.9159999999999,20
15103080,637.865,24
35107803,637.8407692307693,26
35141616,637.8211764705882,17
35114236,637.8070967741936,31
26108585,637.755,28
35107487,637.7133333333333,27
33055947,637.7101010101011,99
60004492,637.7025,8
33135169,637.7013333333333,15
41063570,637.698596491228,19
21078319,637.6971929824562,57
32018134,637.6902222222222,45
41015916,637.6570370370371,27
60003205,637.655,4
42074150,637.6366666666667,24
60023643,637.6108333333333,8
31309796,637.5917171717172,33
43123090,637.5729078014184,47
35158823,637.5691666666667,24
51104407,637.5133333333333,21
35118084,637.5102564102564,52
31365424,637.5066666666667,9
33098980,637.5018181818182,22
35143996,637.4791304347826,23
43176852,637.4531261770245,177
42089913,637.4353623188406,23
31372013,637.4257142857143,21
31247189,637.4142857142857,14
41086279,637.3474074074074,27
35126111,637.3333333333334,18
35121150,637.2672463768116,23
35153308,637.2580952380953,21
33196770,637.1581818181818,11
31230871,637.1566666666666,44
52101517,637.1323232323232,33
35299546,637.1315789473684,19
31356816,637.1064186046511,215
35151282,637.0884507042254,71
35100328,637.0783783783784,37
15586413,637.0203703703703,54
31140252,636.9841379310345,29
42162041,636.982,10
15107000,636.9802666666667,25
41078870,636.9624,25
33042462,636.9583333333334,24
33039542,636.9485714285714,14
41032004,636.9450909090908,55
35106616,636.9423529411765,68
25130730,636.9384615384616,13
33067732,636.9364705882354,17
35158574,636.924,25
24059340,636.9218181818183,22
35165578,636.9105847953217,114
52094367,636.8915789473684,57
60012383,636.89,8
50032950,636.8786666666667,15
29190886,636.8677777777777,30
50040200,636.8426666666667,15
31247731,636.8271428571428,14
35497997,636.82125,32
35111454,636.8168627450981,51
