"CD_BAIRRO";"NM_BAIRRO";"V06001";"V06002";"V06003";"V06004";"V06005";"V06006"
"5103304002";"Cristo Rei";"560";"1462";"1,65";"2992,02";"11858015,60";"2106"
"5103304003";"São Francisco de Assis";"853";"2257";"1,93";"2523,04";"81860641,68";"1600"
"5103304004";"Tertúlia";"289";"812";"1,71";"3920,52";"14073480,84";"3000"
"5103304005";"Jardim Mato Grosso";"347";"957";"1,54";"3520,81";"33707262,96";"2000"
"5103304006";"Nossa Senhora de Fátima";"323";"920";"1,66";"3370,53";"68045560,91";"2000"
"5103304007";"Nova Vacaria";"683";"1873";"1,73";"2932,14";"36062945,95";"2000"
"5103304008";"Cidade Verde";"814";"2178";"1,95";"1626,11";"1237834,57";"1212"
"5103403001";"Centro Sul";"1241";"2979";"1,71";"6401,76";"44467698,86";"4000"
"5103403002";"Centro Norte";"824";"1922";"1,58";"9305,95";"80685196,63";"6000"
"5103403003";"Terceiro";"597";"1701";"2,47";"1928,36";"2643661,24";"1500"
"5103403004";"Dom Aquino";"3957";"10418";"2,32";"4043,56";"21162521,47";"2500"
"5103403005";"Poção";"1390";"3330";"1,99";"4101,06";"27672880,60";"2500"
"5103403006";"Bandeirantes";"320";"798";"2,19";"8629,13";"56011577,44";"6000"
"5103403007";"Areão";"1798";"4625";"2,05";"4545,29";"23265604,68";"3000"
"5103403008";"Lixeira";"1245";"3123";"2,43";"3368,24";"7823480,25";"2500"
"5103403009";"Araés";"1597";"3837";"1,67";"7391,20";"66538802,28";"5000"
"5103403010";"Quilombo";"2942";"7559";"1,72";"11608,05";"195270913,84";"7000"
"5103403011";"Duque de Caxias";"2440";"6329";"1,64";"12545,09";"177617738,14";"9000"
"5103403012";"Goiabeira";"2391";"5991";"1,84";"7669,67";"65009950,63";"5000"
"5103403013";"Jardim Cuiabá";"474";"1384";"1,92";"14518,27";"156416970,20";"10000"
"5103403014";"Cidade Alta";"2917";"8261";"2,41";"5706,01";"43162815,51";"3500"
"5103403015";"Porto";"3819";"9483";"1,85";"4929,26";"26700883,20";"3001"
"5103403016";"Baú";"625";"1423";"1,84";"5320,11";"23945624,07";"4000"
"5103403017";"Popular";"478";"1135";"1,48";"13267,48";"199237051,28";"10000"
"5103403019";"Morada do Ouro";"3575";"9175";"1,79";"6284,69";"36246764,00";"4800"
"5103403020";"Centro Político Administrativo";"3383";"10022";"2,10";"6272,52";"74752485,53";"2012"
"5103403021";"Paiaguás";"1815";"4335";"1,49";"4928,27";"33131920,73";"3000"
"5103403022";"Jardim Florianópolis";"1786";"5339";"2,32";"2034,89";"2312473,14";"1500"
"5103403023";"Jardim Vitória";"3225";"9834";"2,57";"1824,31";"1527550,72";"1302"
"5103403024";"Paraíso";"2052";"6208";"2,58";"1837,78";"3074076,79";"1212"
"5103403025";"Nova Conquista";"230";"683";"2,57";"2419,77";"3525929,23";"2000"
"5103403026";"Primeiro de Março";"2587";"7956";"2,54";"2288,23";"4988220,32";"1600"
"5103403027";"Três Barras";"3564";"10414";"2,75";"2142,88";"5882992,06";"1600"
"5103403028";"Morada da Serra";"15359";"44599";"2,25";"3185,99";"11069538,47";"2001"
"5103403029";"Coophamil";"1761";"4922";"1,94";"4726,09";"32252556,00";"3000"
"5103403030";"Novo Terceiro";"884";"2684";"2,71";"2357,78";"7194089,94";"1500"
"5103403031";"Cidade Verde";"693";"2126";"2,61";"3072,36";"8697659,36";"2000"
"5103403032";"Santa Isabel";"2657";"7776";"2,34";"2666,58";"13219128,78";"1800"
"5103403033";"Barra do Pari";"2146";"6142";"1,70";"6365,55";"57495260,16";"5000"
"5103403034";"Santa Rosa";"911";"2566";"1,85";"13690,20";"193576668,09";"10000"
"5103403035";"Ribeirão da Ponte";"1019";"2596";"2,21";"4330,52";"27536443,69";"2400"
"5103403036";"Jardim Mariana";"1018";"2550";"1,47";"11236,21";"157348012,13";"6000"
"5103403037";"Novo Colorado";"1004";"3125";"2,70";"2104,94";"3524121,72";"1500"
"5103403038";"Ribeirão do Lipa";"1783";"5099";"2,02";"4842,70";"37064847,83";"3000"
"5103403039";"Jardim Ubirajara";"628";"1635";"1,88";"3820,68";"32121481,97";"2200"
"5103403040";"Despraiado";"3484";"9267";"1,70";"6686,56";"67313689,39";"4000"
"5103403041";"Alvorada";"4838";"11825";"1,72";"6641,15";"60527964,58";"3600"
"5103403042";"Santa Marta";"856";"2026";"1,82";"9387,58";"65317684,94";"7000"
"5103403043";"Ufmt";"76";"97";"0,31";"3804,15";"15423268,30";"2500"
"5103403044";"Boa Esperança";"1922";"4797";"1,98";"6119,78";"35299351,76";"4500"
"5103403045";"Jardim Shangri-lá";"402";"1134";"1,84";"8776,52";"55776302,99";"7000"
"5103403046";"Jardim Petrópolis";"840";"1998";"1,58";"8396,94";"65650001,90";"5001"
"5103403047";"Jardim Califórnia";"859";"2337";"1,74";"8027,32";"55916578,61";"6000"
"5103403048";"Bela Marina";"887";"2078";"1,35";"4465,18";"13512172,02";"3500"
"5103403049";"Praeirinho";"611";"1906";"2,89";"1906,10";"2080473,65";"1300"
"5103403050";"Praeiro";"347";"1034";"2,57";"2577,05";"4497000,24";"1800"
"5103403051";"Grande Terceiro";"1499";"3446";"1,90";"5282,52";"51745635,42";"3000"
"5103403052";"Jardim Europa";"464";"1183";"2,14";"3804,03";"15134384,56";"2500"
"5103403053";"Jardim Paulista";"912";"2236";"1,78";"3566,45";"15812596,39";"2400"
"5103403054";"Campo Velho";"736";"1922";"2,06";"2952,75";"7425173,01";"2000"
"5103403055";"Jardim Tropical";"608";"1598";"1,64";"6338,99";"31893119,32";"5000"
"5103403056";"Pico do Amor";"1097";"2555";"1,52";"6476,62";"60485840,66";"3500"
"5103403057";"Jardim das Américas";"1037";"2640";"1,38";"10567,66";"97397628,83";"9000"
"5103403058";"Jardim Leblon";"1668";"4531";"1,88";"5751,80";"48563014,29";"3000"
"5103403059";"Pedregal";"1643";"5007";"2,77";"2265,94";"5416903,55";"1300"
"5103403060";"Bosque da Saúde";"1562";"3578";"1,53";"8190,64";"69027069,76";"5001"
"5103403061";"Jardim Aclimação";"1707";"4222";"1,36";"12330,12";"106418337,22";"10000"
"5103403062";"Canjica";"896";"2469";"2,40";"4281,82";"26417163,93";"2200"
"5103403063";"Terra Nova";"1422";"3047";"1,19";"6757,09";"39395300,90";"5000"
"5103403064";"Bela Vista";"993";"2855";"2,49";"2725,19";"7828733,49";"1800"
"5103403065";"Dom Bosco";"875";"2587";"2,80";"2874,57";"11627026,07";"1800"
"5103403066";"Campo Verde";"486";"1519";"2,96";"2343,74";"5540713,01";"1600"
"5103403067";"Carumbé";"1388";"3665";"2,03";"4488,86";"24674941,05";"3000"
"5103403068";"São Roque";"166";"504";"2,59";"2497,06";"4156012,39";"1800"
"5103403069";"Novo Mato Grosso";"432";"1338";"2,69";"3068,41";"8375513,18";"2000"
"5103403070";"Novo Horizonte";"886";"2478";"2,26";"2366,72";"3835117,59";"1800"
"5103403071";"Planalto";"1494";"4431";"2,46";"2247,07";"5338016,93";"1500"
"5103403072";"Residencial Itamaraty";"734";"2233";"2,22";"2670,36";"5606615,07";"2001"
"5103403073";"Sol Nascente";"694";"2007";"2,69";"2172,33";"2678248,58";"1530"
"5103403074";"Residencial São Carlos";"1275";"3115";"1,57";"3151,43";"8360947,47";"2200"
"5103403075";"Jardim Eldorado";"675";"2008";"2,31";"2345,95";"6886550,96";"1500"
"5103403076";"Residencial Santa Inês";"974";"2386";"1,41";"5698,76";"73794441,31";"2795"
"5103403077";"Jardim Itália";"2371";"6742";"1,95";"8948,61";"162353432,58";"3500"
"5103403078";"Morada dos Nobres";"76";"243";"1,15";"8576,80";"83191266,14";"5001"
"5103403079";"Santa Cruz";"1629";"4426";"1,61";"7181,75";"52608142,05";"5000"
"5103403080";"Recanto dos Pássaros";"681";"1745";"1,90";"6621,24";"40381210,66";"4824"
"5103403081";"Jardim Imperial";"2144";"6010";"1,89";"4129,70";"19162409,56";"3000"
"5103403082";"Jardim Universitário";"1221";"3313";"1,76";"4765,20";"17155289,57";"3500"
"5103403083";"Cachoeira das Garças";"44";"106";"1,64";"4005,68";"16744226,52";"2600"
"5103403084";"Jardim Passaredo";"1054";"3075";"2,30";"2657,31";"6002035,43";"2053"
"5103403085";"São Francisco";"815";"2122";"2,21";"2478,09";"3474929,46";"2000"
"5103403086";"Jardim Presidente";"1023";"2766";"2,08";"3113,31";"7384707,61";"2500"
"5103403087";"Residencial Coxipó";"2520";"7253";"2,42";"2168,10";"2649262,22";"1800"
"5103403088";"Cohab São Gonçalo";"1336";"3834";"2,20";"2076,75";"2062947,99";"1800"
"5103403089";"Jardim Mossoró";"796";"2036";"2,11";"2797,29";"6087082,38";"2000"
"5103403090";"Parque Cuiabá";"3315";"9222";"2,04";"3070,37";"11624302,60";"2000.5"
"5103403091";"Parque Atalaia";"2442";"6910";"2,03";"3603,70";"500420969,04";"2000"
"5103403092";"Parque Geórgia";"1234";"3517";"2,06";"4256,44";"22919159,18";"3000"
"5103403093";"São Gonçalo Beira Rio";"495";"1179";"1,46";"3617,44";"7723114,98";"3000"
"5103403094";"Jardim Gramado";"1515";"4115";"1,58";"4790,04";"15839714,50";"3600"
"5103403095";"Coophema";"418";"1241";"2,24";"5711,91";"37685092,43";"4000"
"5103403096";"Coxipó";"2407";"5579";"1,43";"5252,74";"31579381,66";"3800"
"5103403097";"Chácara dos Pinheiros";"420";"1184";"2,41";"3553,01";"16213314,97";"2300"
"5103403098";"Jardim das Palmeiras";"867";"2288";"1,67";"5250,43";"23980532,41";"3500"
"5103403099";"Parque Ohara";"718";"1638";"2,12";"4188,92";"10279206,26";"3000"
"5103403100";"Vista Alegre";"291";"600";"1,76";"2855,06";"3492161,36";"2500"
"5103403101";"Nossa Senhora Aparecida";"1009";"2815";"2,07";"3693,16";"14920628,53";"2500"
"5103403102";"Jardim Comodoro";"381";"1035";"1,91";"3801,34";"15094959,29";"2500"
"5103403103";"São José";"196";"452";"1,88";"2461,05";"3435384,57";"2000"
"5103403104";"Altos do Coxipó";"649";"1414";"1,58";"3407,67";"15334277,06";"2600"
"5103403105";"Jardim dos Ipês";"626";"1732";"1,97";"4161,59";"9702457,53";"3175"
"5103403106";"Tijucal";"4349";"12043";"2,19";"2795,26";"4359843,02";"2200"
"5103403107";"Lagoa Azul";"642";"1950";"2,38";"2157,97";"3523851,24";"1551"
"5103403108";"São Sebastião";"824";"2507";"2,20";"2260,37";"3218451,32";"1600"
"5103403109";"Santa Laura";"1608";"4959";"2,40";"1882,74";"2615271,46";"1400"
"5103403110";"Jardim Fortaleza";"1295";"3987";"2,68";"1750,32";"1300161,13";"1400"
"5103403111";"São João Del Rey";"2595";"7550";"2,48";"1891,17";"1961181,26";"1500"
"5103403112";"Osmar Cabral";"1874";"5303";"2,33";"2079,27";"2620281,72";"1500"
"5103403113";"Pedra 90";"8523";"25798";"2,51";"1954,46";"4460136,86";"1500"
"5103403114";"Nova Esperança";"1756";"5246";"2,42";"1961,57";"9044868,06";"1300"
"5103403115";"Jardim Industriário";"2813";"8129";"2,36";"2328,10";"4568014,08";"1800"
"5103403116";"Pascoal Ramos";"1947";"5723";"1,94";"3055,52";"54741449,86";"2000"
"5103403118";"Alto da Serra I";"1869";"5765";"2,43";"2083,08";"2468157,85";"1800"
"5103403119";"Dr. Fábio Leite I";"1923";"5763";"2,61";"1941,24";"2419877,51";"1500"
"5103403500";"Barbado";"173";"456";"2,09";"3385,76";"14960423,78";"2000"
"5103403501";"Jardim Campus Elizius";"427";"971";"1,60";"2813,37";"10298862,73";"2000"
"5103957001";"Centro";"145";"362";"1,47";"3081,43";"8539422,15";"2412"
"5103957002";"José Claudino";"143";"337";"1,03";"2351,55";"4089741,59";"1500"
"5103957003";"José Bejo";"101";"280";"2,10";"2089,20";"4389603,64";"1212"
"5103957004";"Arlindo Mateus da Costa";"65";"164";"2,44";"1870,63";"3872615,80";"1212"
"5103957005";"Aldelvidon Vieira dos Santos";"147";"374";"1,55";"2295,27";"5327641,78";"1450"
"5103957006";"Antônio Savoine";"70";"179";"1,38";"2785,98";"4739295,52";"2000"
"5104104001";"Cidade Nova";"2129";"6098";"1,98";"2516,86";"7413557,73";"1812"
"5104104002";"Centro";"1264";"3428";"1,83";"3594,99";"33661264,06";"2200"
"5104104003";"Jardim Aeroporto";"728";"2087";"1,94";"1970,47";"6008815,79";"1300"
"5104104004";"Residencial 13 de Maio";"361";"1040";"2,43";"2082,26";"3696526,61";"1300"
"5104104005";"Jardim Maranata";"111";"319";"1,89";"1713,39";"1386705,82";"1212"
"5104104006";"Jardim das Palmeiras";"273";"779";"1,82";"1953,23";"2449986,83";"1450"
"5104104007";"Cristo Rei";"74";"204";"1,42";"2720,73";"2722566,08";"2424"
"5104104008";"Ouro Verde";"174";"482";"1,78";"2710,92";"3433338,51";"2424"
"5104104009";"Jardim Novo Horizonte";"99";"274";"1,55";"3659,63";"23156388,26";"2424"
"5104104010";"Horizonte II";"129";"376";"1,72";"3795,83";"18694548,10";"2424"
"5104104011";"Jardim Vitória";"844";"2400";"1,86";"3074,06";"8608975,16";"2420"
"5104104012";"Jardim Araguaia";"249";"702";"1,65";"4219,59";"36472161,08";"2500"
"5104104013";"Parque do Lago";"108";"313";"1,91";"3993,20";"29166605,57";"2500"
"5104104014";"Jardim Guaranorte";"90";"248";"1,18";"2999,61";"7292216,40";"2312"
"5104104015";"Jardim São Lourenço";"27";"79";"1,53";"2836,32";"5744849,23";"2000"
"5104203001";"Centro";"295";"696";"1,71";"4138,54";"51397295,79";"2400"
"5104203002";"Santa Cruz";"232";"558";"1,70";"2329,02";"17120350,54";"1212"
"5104203003";"Novo Horizonte";"112";"282";"1,55";"1446,86";"1202764,16";"1212"
"5104203004";"Serrano ( Cohab Velha )";"132";"328";"1,66";"2277,89";"5075804,67";"1450"
"5104203005";"Santa Maria Bertila";"502";"1248";"1,58";"3216,35";"27950873,11";"1550"
"5104203006";"Jardim Brasil";"29";"88";"2,18";"2761,10";"4794462,45";"1850"
"5104203007";"Zaidem ( Aeroporto )";"33";"79";"1,37";"2533,52";"9468799,76";"1212"
"5104203008";"Tancredo Neves";"461";"1249";"2,13";"1931,11";"3342480,86";"1212"
"5104203009";"Garça Branca ( Cohab Nova )";"110";"309";"2,21";"2567,95";"6620963,16";"1500"
"5104203010";"Vila Guanabara";"141";"390";"1,78";"2671,59";"11424639,22";"1500"
"5104203011";"Areião";"593";"1401";"1,50";"2097,20";"3580782,96";"1212"
"5104203012";"São Sebastião";"351";"835";"1,60";"1751,05";"3080813,71";"1212"
"5104203013";"Boa Vista";"370";"859";"1,71";"2049,03";"4518191,65";"1224"
"5104559001";"Centro";"312";"887";"2,18";"4098,74";"47410277,31";"2424"
"5104559002";"Sol Nascente";"255";"741";"2,15";"2470,59";"22769818,11";"1500"
"5104559003";"Cidade Alta";"429";"1248";"2,00";"2174,55";"3617041,56";"1475"
"5104559004";"Jardim Vitória";"316";"921";"1,68";"2308,32";"3167213,53";"1700"
"5104559005";"Recanto dos Pássaros";"101";"278";"1,99";"5611,55";"63091498,45";"3000"
"5105150001";"Módulo 05";"3290";"8792";"1,75";"2577,03";"7830917,40";"2000"
"5105150002";"São José Operário";"668";"1710";"1,70";"2163,41";"4987909,35";"1500"
"5105150003";"Palmiteira";"939";"2619";"2,01";"1742,69";"1177222,40";"1300"
"5105150004";"Padre Duílio";"847";"2539";"2,13";"1845,48";"1811150,66";"1500"
"5105150005";"Cidade Alta";"2086";"5828";"1,91";"2496,32";"51613625,18";"2000"
"5105259001";"Pioneiro";"674";"1829";"1,66";"9353,52";"1910837213,58";"4000"
"5105259002";"Cidade Nova";"1254";"3618";"2,45";"4454,56";"33982480,94";"3000"
"5105259003";"Rio Verde";"1776";"5329";"2,43";"2884,36";"5418768,57";"2000"
"5105259004";"Jardim Palmeiras";"1397";"4193";"2,23";"3331,05";"13439049,82";"2300"
"5105259005";"Alvorada";"1453";"4042";"2,17";"5197,17";"33357411,92";"3500"
"5105259006";"Menino Deus";"1041";"2911";"1,96";"5540,25";"40979425,03";"3500"
"5105259007";"Bandeirantes";"2641";"7146";"1,43";"7030,88";"3798857310,37";"4000"
"5105259008";"Centro";"700";"1852";"1,78";"10022,87";"6223744228,58";"4000"
"5105259009";"Jardim Primavera";"1455";"4639";"2,14";"2875,08";"6310191,70";"2001"
"5105259010";"Veneza";"1406";"4313";"2,19";"3395,10";"72963277,83";"2500"
"5105259014";"Cerrado";"746";"2253";"2,09";"3168,83";"7012743,63";"2500"
"5105259019";"Tessele Junior";"2244";"7688";"2,07";"2322,20";"7794198,55";"1700"
"5105259024";"Parque das Emas";"1946";"5245";"1,46";"6341,07";"75845428,68";"5000"
"5105259025";"Jardim Amazônia";"1142";"3685";"1,95";"3683,07";"93087641,68";"2500"
"5105259028";"Jardim Imperial";"590";"1842";"2,12";"2734,06";"2926960,28";"2001"
"5105259033";"Parque dos Buritis";"104";"294";"1,39";"5424,21";"32541372,21";"3500"
"5105259034";"Parque das Araras";"964";"3041";"2,02";"3936,10";"11725171,42";"3000"
"5105259035";"Parque das Américas";"1227";"3879";"1,95";"3310,50";"5128396,86";"3000"
"5105259036";"Jaime Seiti Fujii";"1416";"4646";"2,34";"2675,85";"5968783,20";"2000"
"5105259037";"Industrial";"159";"442";"3,01";"3281,63";"8424431,36";"2500"
"5105903001";"São José";"828";"2295";"2,37";"2795,82";"18689049,18";"1500"
"5105903004";"Jardim Carolina";"448";"1217";"2,23";"1806,04";"2080052,52";"1200"
"5105903005";"Jardim Paraná";"374";"1117";"1,94";"3117,13";"4484259,73";"2500"
"5105903006";"Centro";"343";"977";"2,11";"4208,57";"19147377,99";"3000"
"5105903007";"Aeroporto";"262";"810";"2,23";"3391,71";"9759954,38";"2600"
"5105903008";"Jardim Glória";"293";"868";"1,74";"2495,08";"6323203,08";"1600"
"5105903009";"Serragem";"209";"602";"2,13";"3051,93";"20241339,08";"1800"
"5105903010";"Ponte de Ferro";"97";"279";"1,90";"1959,32";"1905486,65";"1212"
"5105903012";"Jardim Petrópolis";"560";"1688";"2,46";"1991,04";"4080487,20";"1300"
"5105903013";"Residencial Pôr do Sol";"88";"308";"3,33";"1577,83";"1366286,95";"1212"
"5106000001";"Centro";"319";"849";"1,57";"2984,28";"11464085,09";"1800"
"5106000002";"da Ponte";"466";"1333";"1,91";"2350,22";"6525762,84";"1500"
"5106000003";"Novo Horizonte";"167";"472";"2,37";"2250,18";"2868201,48";"1650"
"5106000004";"Santo Antônio";"139";"375";"1,63";"2877,46";"8089758,28";"2000"
"5106000005";"Tapirapuã";"73";"202";"2,26";"1587,97";"2143435,08";"1200"
"5106000006";"Joaquim da Silva";"382";"1056";"2,14";"1916,75";"2511212,67";"1290"
"5106000007";"Bandeirantes";"206";"563";"1,92";"1946,14";"3567056,71";"1500"
"5106224001";"Centro";"1171";"3204";"2,09";"4511,09";"32151838,92";"3000"
"5106224002";"Bela Vista";"1019";"2845";"2,24";"3774,79";"27880571,27";"2500"
"5106224003";"Jardim das Orquídeas";"813";"2052";"1,36";"7033,13";"56731372,27";"5000"
"5106224004";"N. Senhora Aparecida";"612";"1736";"2,13";"2944,54";"15246252,17";"2000"
"5106224005";"Jardim";"328";"968";"2,03";"3593,94";"13312623,78";"2500"
"5106224006";"Jardim II";"252";"800";"1,62";"3821,61";"12506295,51";"3000"
"5106224007";"Reserva Técnica";"314";"803";"1,60";"4287,25";"33610079,30";"3000"
"5106224008";"Industrial Norte";"150";"425";"1,67";"2813,32";"3724378,05";"2200"
"5106224009";"Flor do Cerrado";"333";"1103";"2,11";"3804,06";"11563792,05";"2995"
"5106224010";"Alto da Colina";"629";"1839";"2,32";"3188,05";"9525524,95";"2500"
"5106224011";"Colina II";"771";"2292";"2,46";"2858,64";"5673283,07";"2100"
"5106224012";"Ipês";"650";"1912";"1,89";"3993,22";"15293129,00";"3000"
"5106224013";"Acácias";"200";"641";"1,59";"6543,15";"63628666,32";"5000"
"5106224014";"Flamboyant";"162";"506";"1,41";"7020,31";"75587902,42";"5000"
"5106224015";"Parque das Águas";"107";"339";"1,67";"4159,26";"16643330,16";"3001"
"5106224016";"Esplanda do Sol";"77";"281";"1,47";"14600,85";"200450235,88";"10000"
"5106224017";"Parque do Sol";"457";"1357";"2,18";"2766,25";"34161752,51";"1800"
"5106224018";"Jardim Imperial";"381";"1202";"1,94";"2569,11";"5054494,26";"2000"
"5106224019";"Paraíso";"260";"879";"3,36";"2376,69";"3537362,79";"1800"
"5106224020";"Vitória";"237";"740";"1,61";"4409,86";"25521090,75";"3000"
"5106224021";"Beija Flor";"328";"1015";"2,43";"2398,86";"3407547,61";"2000"
"5106224022";"Topázio";"91";"266";"1,78";"2914,43";"3569662,20";"2500"
"5106224023";"Buritis";"271";"872";"1,71";"4688,20";"17769025,50";"3500"
"5106224024";"Arara Azul";"315";"1028";"2,49";"2555,02";"3638060,03";"2000"
"5106224025";"Ágata";"389";"1273";"1,85";"3451,57";"9520598,60";"2700"
"5106224026";"Jardim Primavera";"262";"922";"2,23";"1859,84";"392249,41";"1700"
"5106224027";"Industrial Sul";"33";"94";"2,38";"2200,74";"1809047,12";"1800"
"5106224028";"José Aparecido Ribeiro";"21";"52";"2,16";"3976,19";"7066904,76";"3500"
"5106224030";"Palmeiras";"266";"853";"1,76";"3152,79";"5454830,85";"2500"
"5106224032";"Jardim Primavera II";"220";"654";"2,07";"2554,10";"3359456,79";"2001"
"5106232001";"Centro";"460";"1197";"1,82";"2626,74";"6721063,11";"2000"
"5106232002";"Vila Alvorada";"84";"264";"2,41";"2607,98";"4101146,38";"2000"
"5106232003";"Jardim Shangri-lá";"67";"181";"1,49";"3510,38";"9078858,05";"2500"
"5106232004";"Jardim Soletti";"26";"75";"1,15";"2592,04";"6237725,61";"2000.5"
"5106232005";"Jardim Castanheira";"50";"139";"1,48";"3338,40";"4445603,20";"3000"
"5106232006";"Jardim São João II";"110";"313";"1,64";"2116,24";"4442121,88";"1500"
"5106232007";"Jardim São João I";"296";"818";"1,88";"2733,09";"4915805,03";"2053.5"
"5106232008";"Residencial Itamarati";"75";"266";"2,39";"3264,91";"3205940,61";"3000"
"5106232009";"Jardim Novo Horizonte";"132";"348";"1,82";"2554,90";"3814900,37";"2000"
"5106232010";"Jardim Ouro Verde";"1599";"4530";"2,25";"2459,03";"4760674,63";"2000"
"5106232011";"Jardim Itamarati";"681";"2076";"2,33";"2108,08";"2097403,87";"1800"
