CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_MANT_ESCOLA_PRIVADA_EMP,IN_MANT_ESCOLA_PRIVADA_ONG,IN_MANT_ESCOLA_PRIVADA_SIND,IN_MANT_ESCOLA_PRIVADA_SIST_S,IN_MANT_ESCOLA_PRIVADA_S_FINS,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,IN_SALA_ATENDIMENTO_ESPECIAL,IN_ACESSIBILIDADE_RAMPAS,QT_SALAS_UTILIZADAS,IN_INTERNET,IN_EXAME_SELECAO,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,QT_MAT_MED,mat_por_sala,codigo_municipio,NO_DISTRITO,DS_ENDERECO,NU_ENDERECO,NO_BAIRRO,CO_CEP,LATITUDE,LONGITUDE,NU_CNPJ_MANTENEDORA
3300100,INSTITUTO SEMEAR - SISTEMA EDUCACIONAL MISSIONARIO EVANGELICO DE ANGRA DOS REIS LTDA,33183953,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,29.0,1.0,0.0,5.0,11.0,7.0,5.0,0.0,0.0,471.0,104.0,3.586206896551724,3300100,Angra dos Reis,ILHA DO ALGODAO,SN,PRAIA DA RIBEIRA,23937090,,,31385774000101.0
3300100,CENTRO EDUCACIONAL INACIO MEDEIROS DE ANGRA LTDA-ME,33192197,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,1.0,0.0,6.0,10.0,6.0,3.0,0.0,0.0,298.0,39.0,1.5,3300100,Angra dos Reis,RUA AMAZONAS,155,NOVA ANGRA,23933150,,,16660317000194.0
3300100,CENTRO DE EDUCACAO INFANTIL ABC,33225001,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,267.0,45.0,3.2142857142857144,3300100,Angra dos Reis,CARAJAS,36,JACUACANGA,23914040,,,8848866000169.0
3300100,CENTRO EDUCACIONAL CECILIA MEIRELES,33225605,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,1.0,0.0,4.0,7.0,8.0,3.0,0.0,0.0,317.0,39.0,1.95,3300100,Angra dos Reis,PREFEITO JOAO GREGORIO GALINDO,6246,JAPUÍBA (CUNHAMBEBE),23934005,-22.97625,-44.30269,7819891000151.0
3300209,CENTRO EDUCACIONAL MARGARIDA,33026360,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,9.0,10.0,7.0,4.0,0.0,0.0,611.0,87.0,4.35,3300209,Araruama,NOSSA SENHORA DAS GRACAS,261,CENTRO,28979174,-22.86508,-42.33246,32025033000182.0
3300209,CENTRO EDUC TERRA NOVA DE ARARUAMA LTDA,33026378,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,162.0,53.0,2.9444444444444446,3300209,Araruama,HONDURAS,272,PARQUE HOTEL,28981514,-22.87185,-42.32766,36201879000187.0
3300209,COLEGIO ARARUAMA,33026424,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,5.0,12.0,8.0,6.0,0.0,0.0,629.0,145.0,4.833333333333333,3300209,Araruama,BERNARDO VASCONCELOS,150,CENTRO,28979192,-22.87162,-42.34057,28530822000101.0
3300209,COL PROF FERNANDO MOREIRA CALDAS,33026459,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,1.0,3.0,5.0,5.0,4.0,0.0,0.0,334.0,111.0,6.166666666666667,3300209,Araruama,AVENIDA GETULIO VARGAS,84,CENTRO,28979129,-22.87587,-42.33852,28531051000169.0
3300209,CENTRO EDUCACIONAL OS SABIDINHOS DE ARARUAMA,33113556,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,1.0,0.0,1.0,5.0,4.0,3.0,0.0,0.0,133.0,35.0,3.1818181818181817,3300209,Araruama,LEAO SAO BRANCO,35,PARQUE MATARUNA,28979696,-22.87026,-42.33956,1914375000120.0
3300209,CENTRO EDUCACIONAL RENASCER,33151296,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,1.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,340.0,58.0,4.833333333333333,3300209,Araruama,ARAPIRACA,44,FAZENDINHA,28984040,-22.84927,-42.31961,5844283000171.0
3300209,COLEGIO E CURSO ZEROHUM,33166951,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,271.0,177.0,16.09090909090909,3300209,Araruama,AMARAL PEIXOTO,0,CENTRO,28979099,-22.87919,-42.34236,43467902000145.0
3300209,CENTRO EDUCACIONAL PRE UNIVERSITARIO,33168202,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,291.0,105.0,6.5625,3300209,Araruama,CONSELHEIRO MACEDO SOARES,165,CENTRO,28979144,-22.87234,-42.33831,7105006000172.0
3300209,INSTITUTO DE EDUCACAO BRITTES MOURA,33186413,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,6.0,10.0,4.0,3.0,1.0,0.0,249.0,26.0,1.8571428571428568,3300209,Araruama,LUIS CLAUDIO,,CENTRO,28979069,,,31180173000162.0
3300209,INTERACAO EDUCACIONAL LTDA,33195420,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,185.0,71.0,7.888888888888889,3300209,Araruama,PRINCESA ISABEL,579,NOSSA SENHORA DE NAZARETH,28979440,,,37156073000187.0
3300209,COLEGIO SANT ANNA SEGMENTOS FINAIS LTDA,33195463,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,8.0,3.0,3.0,0.0,318.0,106.0,13.25,3300209,Araruama,XV DE NOVEMBRO,336,XV DE NOVEMBRO,28979350,,,47874256000191.0
3300233,INSTITUTO SANTA ROSA LTDA - ME,33125554,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,1.0,1.0,10.0,5.0,4.0,3.0,0.0,0.0,340.0,56.0,4.0,3300233,Armação dos Búzios,RUA GLORIA PENHA ROCHA DOS SANTOS,S/N,SAO JOSE,28955310,,,22810228000180.0
3300233,ESCOLA LAETARE,33162794,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,1.0,0.0,6.0,9.0,5.0,2.0,0.0,0.0,321.0,17.0,0.8947368421052632,3300233,Armação dos Búzios,BAIACU,S/Nº 59,GERIBÁ,28953180,-22.78019,-41.91928,9416269000128.0
3300233,COLEGIO FUTURO,33175233,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,4.0,9.0,5.0,3.0,0.0,0.0,298.0,51.0,3.4,3300233,Armação dos Búzios,JOSE BENTO RIBEIRO DANTAS,3650,MANGUINHOS,28953814,,,16960579000174.0
3300233,INSTITUTO DOMINUS DE EDUCACAO,33191930,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,23.0,1.0,0.0,9.0,10.0,8.0,3.0,1.0,0.0,519.0,81.0,3.5217391304347827,3300233,Armação dos Búzios,JOSE BENTO RIBEIRO DANTAS,S/Nº,PRAIA RASA,28955560,,,31913260000181.0
3300258,COLEGIO PIO XII,33027129,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,4.0,7.0,4.0,3.0,0.0,0.0,265.0,29.0,2.9,3300258,Arraial do Cabo,ALAMEDA PIO XII,12,,28930000,-22.96547,-42.02787,97401509000188.0
3300258,ESC BRANCA DE NEVE E INST AGAPE,33128260,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,23.0,1.0,0.0,7.0,11.0,8.0,3.0,0.0,0.0,455.0,42.0,1.826086956521739,3300258,Arraial do Cabo,RUA BENJAMIN CONSTANT,16,CENTRO,28930000,-22.97108,-42.02487,32557829000186.0
3300258,CENTRO EDUCACIONAL NADIR AGUIAR QUINTANILHA,33142661,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,5.0,7.0,6.0,3.0,0.0,0.0,362.0,50.0,3.333333333333333,3300258,Arraial do Cabo,RUA NAZARETH,278,CANAA,28930000,-22.97625,-42.03011,5500989000116.0
3300308,COL COMERCIAL CANDIDO MENDES,33034303,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,21.0,1.0,0.0,5.0,10.0,7.0,4.0,0.0,0.0,631.0,123.0,5.857142857142857,3300308,Barra do Piraí,ASSUMPCAO,44,CENTRO,27123080,,,28572246000157.0
3300308,CENTRO DE ESTUDOS INTEGRADOS,33098557,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,116.0,56.0,7.0,3300308,Barra do Piraí,DOUTOR CLODOWEU,113,CENTRO,27135020,-22.4697855,-43.8231679,39209903000112.0
3300308,ESCOLA SESI BARRA DO PIRAI,33112487,4,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,21.0,1.0,1.0,4.0,6.0,5.0,6.0,0.0,0.0,666.0,227.0,10.80952380952381,3300308,Barra do Piraí,MAJOR MARIO SALGUEIRO,1065,BELVEDERE DA TAQUARA,27113070,-22.45869775,-43.84129576,3851171000112.0
3300308,CEMIBA-CENTRO EDUCACIONAL MIRETTA BARONTO LTDA,33152888,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,5.0,4.0,3.0,1.0,0.0,184.0,43.0,3.583333333333333,3300308,Barra do Piraí,ONOFRE INFANTE VIEIRA,197,CHACARA FARANI,27120160,-22.4633293,-43.8227295,7233219000180.0
3300308,SENAI BARRA DO PIRAI,33172978,4,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,1.0,1.0,0.0,0.0,0.0,6.0,16.0,0.0,286.0,0.0,0.0,3300308,Barra do Piraí,ALAN KARDEC,S/NUMERO,MUQUECA,27140240,,,3848688002600.0
3300308,COLEGIO ARCOVERDE UNIDADE BARRA DO PIRAI,33200564,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,37.0,1.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,348.0,70.0,1.891891891891892,3300308,Barra do Piraí,TEIXEIRA DE ANDRADE,202,MORRO DO PARAÍSO,27145320,,,32354011000166.0
3300308,METODO DE ENSINO IDEAL LTDA,33204357,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,46.0,11.0,1.5714285714285714,3300308,Barra do Piraí,PAULO DA SILVEIRA,13,CENTRO,27123380,,,57749660000197.0
3300407,CENTRO EDUC BARRA MANSA,33029318,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,31.0,1.0,0.0,6.0,7.0,7.0,5.0,6.0,0.0,634.0,159.0,5.129032258064516,3300407,Barra Mansa,VEREADOR PINHO DE CARVALHO,267,CENTRO,27330550,-22.54955,-44.17054,28674489000104.0
3300407,COLEGIO NOSSA SENHORA DO AMPARO,33029482,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,24.0,1.0,0.0,9.0,14.0,11.0,6.0,0.0,0.0,943.0,206.0,8.583333333333334,3300407,Barra Mansa,DOMINGOS MARIANO,447,CENTRO,27345310,-22.54201,-44.1774,28683811000153.0
3300407,COLEGIO VERBO DIVINO,33029490,4,4.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,36.0,1.0,0.0,9.0,13.0,9.0,8.0,0.0,0.0,967.0,221.0,6.138888888888889,3300407,Barra Mansa,PREFEITO MARIO PINTO DOS REIS,188,VERBO DIVINO,27345360,-22.54476619,-44.17656644,21562368000113.0
3300407,ESCOLA SESI BARRA MANSA,33113009,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,1.0,8.0,19.0,16.0,15.0,12.0,0.0,1716.0,575.0,15.97222222222222,3300407,Barra Mansa,DOUTOR DARIO ARAGAO,02,CENTRO,27330020,-22.54769462,-44.15822807,3851171000112.0
3300407,SENAI BARRA MANSA,33137501,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,15.0,1.0,1.0,0.0,0.0,0.0,18.0,30.0,0.0,422.0,0.0,0.0,3300407,Barra Mansa,SENHOR DO BONFIM,130,SAUDADE,27313210,-22.53323,-44.18498,3848688000667.0
3300456,CENTRO EDUC LIBANO BRASILEIRO,33046387,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,19.0,1.0,0.0,4.0,10.0,5.0,3.0,0.0,0.0,662.0,55.0,2.8947368421052637,3300456,Belford Roxo,JOAQUIM DA COSTA LIMA,6402,WONA,26175007,-22.72484928,-43.33899508,29685179000140.0
3300456,EDUCANDARIO FREI FABIANO,33046891,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12.0,1.0,0.0,2.0,5.0,4.0,3.0,0.0,0.0,260.0,27.0,2.25,3300456,Belford Roxo,RUA ESPINHARAS,S/N,SANTA TEREZA,26190500,,,30204077000144.0
3300456,INST MARCOS RICHARDSON,33048037,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,1.0,0.0,6.0,17.0,11.0,3.0,0.0,0.0,932.0,98.0,4.666666666666667,3300456,Belford Roxo,RUA SAO JOSE,53,SÃO VICENTE,26172180,-22.72565,-43.37065,21829020000140.0
3300456,ESC JANELA DO SABER,33099197,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,18.0,1.0,0.0,6.0,9.0,6.0,3.0,0.0,0.0,589.0,49.0,2.7222222222222223,3300456,Belford Roxo,PROVIDENCIA,275,SÃO JOSÉ,26190282,,,36055259000187.0
3300456,INSTITUTO EDUCACIONAL DRUMMOND DE ANDRADE,33100802,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,18.0,1.0,0.0,8.0,8.0,4.0,3.0,0.0,0.0,411.0,51.0,2.833333333333333,3300456,Belford Roxo,AUGUSTO DOS ANJOS,06,VILA SANTO ANTÔNIO,26165690,-22.73239,-43.37921,318108000127.0
3300456,CENTRO EDUCACIONAL NOVO AMANHECER,33102619,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,3.0,8.0,6.0,2.0,0.0,0.0,419.0,31.0,2.2142857142857144,3300456,Belford Roxo,PASTOR ADEMIR DIAS DUARTE,361,CENTRO,26130410,,,269401000141.0
3300456,COL EVANG ALMEIDA BARROS,33125023,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,4.0,9.0,8.0,4.0,1.0,5.0,755.0,111.0,7.4,3300456,Belford Roxo,GOVERNADOR LEONEL DE MOURA BRIZOLA,2875,LOTE XV,26183250,,,3512724000102.0
3300456,CENTRO EDUCACIONAL ESTRELA DO AMANHA EDUCACAO INFANTIL ESTRELINHA,33161917,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,16.0,1.0,0.0,6.0,9.0,4.0,1.0,0.0,0.0,464.0,10.0,0.625,3300456,Belford Roxo,ANA PARISIO,02,SHANGRI-LÁ,26153190,-22.71102,-43.42154,7735356000112.0
3300456,ZEROHUM EDUCACAO S A,33199949,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,19.0,1.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,582.0,244.0,12.842105263157896,3300456,Belford Roxo,AVENIDA BENJAMIM PINTO DIAS,800,CENTRO,26130000,,,43467902000498.0
3300456,INSTITUTO RAPOSO SILVA,33451222,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,158.0,40.0,3.333333333333333,3300456,Belford Roxo,MANOEL CORREA,,ANDRADE ARAUJO,26135430,-22.74911,-43.41964,2265328000165.0
3300456,CENTRO EDUCACIONAL MONTEIRO LOBATO DE BELFORD ROXO EIRELI,33451290,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,40.0,1.0,0.0,9.0,12.0,8.0,3.0,0.0,0.0,823.0,74.0,1.85,3300456,Belford Roxo,CHALACA,05,SANTA TEREZA,26195000,-22.75223,-43.359855,32770279000189.0
3300506,COLEGIO E CURSO RESOLVE EDUCACAO BOM JARDIM,33020566,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,5.0,5.0,4.0,3.0,3.0,0.0,291.0,54.0,3.375,3300506,Bom Jardim,RUA JOANA CANTANHEDA MONNERAT,143,,28660000,-22.14884733,-42.42405887,37301624000159.0
3300506,COOPERATIVA DE TRABALHO EDUCACIONAL EIDUC ESPACO INTEGRADO DE EDUC E CULT DE BOM JARDIM LTDA,33192677,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,9.0,1.0,0.0,3.0,2.0,0.0,170.0,50.0,5.0,3300506,Bom Jardim,AV PERICLES CORREA DA ROCHA,753,CENTRO,28660000,,,6034779000142.0
3300605,CENTRO EDUCACIONAL BATISTA,33093881,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,20.0,1.0,0.0,5.0,11.0,9.0,3.0,0.0,0.0,621.0,76.0,3.8,3300605,Bom Jesus do Itabapoana,RUA XV DE NOVEMBRO,285,,28360000,-21.13415,-41.67865,28904274000124.0
3300605,COLEGIO MARIA DA CONCEICAO BAPTISTA OLIVEIRA,33098263,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,4.0,5.0,8.0,3.0,1.0,0.0,382.0,58.0,2.9,3300605,Bom Jesus do Itabapoana,RUA PEDRO RODRIGUES DO CARMO,90  E 31,,28360000,-21.13819,-41.67383,30412928000144.0
3300605,CENTRO EDUCACIONAL SANTA RITA DE CASSIA,33101086,4,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,18.0,1.0,1.0,8.0,10.0,7.0,3.0,0.0,0.0,427.0,64.0,3.555555555555556,3300605,Bom Jesus do Itabapoana,GONCALVES DA SILVA,350,,28360000,-21.13551,-41.67618,10925135000111.0
3300704,ESCOLA CANTO DOS PASSAROS,33027404,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,38.0,1.0,0.0,11.0,13.0,11.0,6.0,6.0,0.0,869.0,158.0,4.157894736842105,3300704,Cabo Frio,RUA PARANA,1001,PARQUE BURLE,28911220,-22.88323675,-42.04224807,6097756000187.0
3300704,COLEGIO FRANCISCANO SAGRADO CORACAO DE JESUS,33027722,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,6.0,7.0,7.0,4.0,3.0,0.0,525.0,108.0,5.142857142857143,3300704,Cabo Frio,NILO PECANHA,140,CENTRO,28907000,,,33726472000185.0
3300704,JD ESC BEIJA FLOR,33099804,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,40.0,9.0,0.9,3300704,Cabo Frio,TRAVESSA ROBERTO SILVEIRA,91,SAO FRANCISCO,28912066,-22.88379,-42.02505,39244892000292.0
3300704,COLEGIO PALMEIRA,33100373,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,184.0,55.0,6.875,3300704,Cabo Frio,JULIA KUBITSCHEK,6,CENTRO,28905000,,,1574015000126.0
3300704,INSTITUTO EXITO DE ENSINO - RMS REINO DA ALEGRIA SERVICOS,33119511,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,246.0,26.0,2.6,3300704,Cabo Frio,INDIA,380,JARDIM FLAMBOYANT,28910420,-22.88560921,-42.03323719,2156364000190.0
3300704,ESCOLA MENINO JESUS,33150761,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,7.0,9.0,4.0,3.0,0.0,452.0,130.0,10.0,3300704,Cabo Frio,EXCELSIOR,103,JARDIM EXCELSIOR,28915000,-22.8791,-42.03275,7157103000109.0
3300704,CENTRO EDUCACIONAL BARROSO LEITE,33155585,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,119.0,119.0,5.409090909090909,3300704,Cabo Frio,MARIA JOSE BARROSO LEITE,05,SÃO CRISTÓVÃO,28909390,-22.89287117,-42.03811664,7145080000112.0
3300704,INSTITUTO DE EDUCACAO PAIS E FILHOS LTDA-ME,33175594,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,0.0,4.0,7.0,5.0,2.0,0.0,0.0,154.0,18.0,1.0588235294117647,3300704,Cabo Frio,CINCO,45,PARQUE BURLE,28913010,,,20693267000119.0
3300704,NOSSA ESCOLA MONTESSORI,33178950,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,186.0,13.0,2.1666666666666665,3300704,Cabo Frio,SAPOTI,89,PORTINHO,28915636,,,40680963000106.0
3300704,COLEGIO E CURSO PENSI,33178976,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,224.0,224.0,22.4,3300704,Cabo Frio,RAUL VEIGA,485,CENTRO,28907090,,,22613895000687.0
3300704,CR TAVARES EDUCACIONAL COLEGIO E CURSOS,33181110,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,1.0,0.0,0.0,11.0,9.0,6.0,0.0,0.0,473.0,141.0,7.05,3300704,Cabo Frio,INDEPENDENCIA,S/N,UNAMAR,28928542,,,22321636000178.0
3300704,EMPREENDIMENTOS EDUCACIONAIS COLEGIO ALBERT EINSTEIN,33181438,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,267.0,36.0,3.0,3300704,Cabo Frio,ARDOSIA,187,PORTINHO,28915430,,,24024068000179.0
3300704,COLEGIO E CURSO ZEROHUM,33184666,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,25.0,1.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,348.0,160.0,6.4,3300704,Cabo Frio,JOSE ANTONIO SAMPAIO,59,PARQUE RIVIERA,28905340,,,43467902000145.0
3300704,CENTRO EDUCACIONAL ANTONIELI GOMES,33190879,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,163.0,82.0,10.25,3300704,Cabo Frio,INGLATERRA,121,JARDIM CAIÇARA,28910360,,,36505017000148.0
3300704,PROIDE ESCOLA CRISTA,33193770,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,5.0,4.0,1.0,0.0,0.0,135.0,7.0,0.7777777777777778,3300704,Cabo Frio,N,S/Nº,PARQUE BURLE,28913270,,,2466992000415.0
