CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,QT_SALAS_UTILIZADAS,IN_INTERNET,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,QT_MAT_MED,mat_por_sala,codigo_municipio,DS_ENDERECO,NU_ENDERECO,CO_CEP,NU_CNPJ_MANTENEDORA
3525300,SAO LUCAS COLEGIO,35121344,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,21.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,148.0,148.0,7.047619047619048,3525300,GUSTAVO CHIOZZI,709,17208088,46194650000116.0
3525300,COLEGIO PORTO ALVORADA ENSINO FUNDAMENTAL E MEDIO,35125982,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,0.0,10.0,5.0,3.0,0.0,0.0,407.0,102.0,6.0,3525300,DOUTOR MIGUEL NASSIF,60,17210520,99999999999999.0
3525300,ELITE REDE DE ENSINO,35153795,4,1.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25.0,1.0,8.0,13.0,7.0,4.0,0.0,0.0,813.0,125.0,5.0,3525300,CEL RICARDO AULER 551 E R GAUDENCIO GUACELLI 190,551,17210200,14011425007385.0
3525300,COLEGIO ACADEMIA,35192399,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,9.0,10.0,4.0,3.0,0.0,0.0,402.0,64.0,3.764705882352941,3525300,QUINTINO BOCAIUVA,03,17201470,6955310000146.0
3525300,ADV COLEGIO UNIDADE II,35299789,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,158.0,158.0,15.8,3525300,LUIZ PAIVA,968,17210180,7778373000137.0
3525706,SESI 381 CENTRO EDUCACIONAL,35116154,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,5.0,8.0,4.0,2.0,0.0,536.0,125.0,8.333333333333334,3525706,ANTONIO SERON,500,15200000,99999999999999.0
3525706,CORACAO IMACULADO DE MARIA COLEGIO,35116178,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,9.0,10.0,4.0,3.0,0.0,0.0,454.0,64.0,3.555555555555556,3525706,MARECHAL DEODORO DA FONSECA,149,15200000,18432004000104.0
3525706,JOSE BONIFACIO CENTRO ALTERNATIVO DE EDUCACAO,35124813,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,6.0,5.0,4.0,3.0,0.0,0.0,381.0,70.0,3.888888888888889,3525706,ANTONIO GONCALVES DA SILVA,99,15200000,1038608000178.0
3525706,SAO FRANCISCO DE ASSIS COLEGIO,35144009,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,19.0,1.0,9.0,5.0,4.0,3.0,0.0,0.0,420.0,85.0,4.473684210526316,3525706,SANTOS DUMONT,760,15200000,59849851000156.0
3525904,COLEGIO ELISEOS,35004036,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,14.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,227.0,47.0,3.357142857142857,3525904,HELENA CONCI GASPARI,85,13209810,11958122000101.0
3525904,COLEGIO PENTAGUNUM OBJETIVO JUNDIAI,35004904,4,3.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,1.0,6.0,10.0,8.0,3.0,0.0,0.0,371.0,53.0,2.65,3525904,DOM GABRIEL PAULINO BUENO COUTO,249,13208250,28558717000172.0
3525904,ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL EDUCARMAIS LTDA,35006884,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,6.0,12.0,6.0,2.0,0.0,0.0,520.0,40.0,3.636363636363636,3525904,REYNALDO DE PORCARI,793,13212258,33708999000187.0
3525904,COLEGIO ARCANGELUS,35009715,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,2.0,6.0,4.0,2.0,0.0,0.0,157.0,10.0,0.7142857142857143,3525904,PROFESSOR JOAQUIM LADEIRA,100,13216030,47609719000198.0
3525904,ADVENTISTA DE JARDIM FLORESTAL,35009758,4,3.0,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,1.0,6.0,17.0,15.0,5.0,0.0,0.0,1011.0,141.0,4.40625,3525904,BENVINDA DEL NERO,230,13215690,43586122000114.0
3525904,MAPLE BEAR JUNDIAI,35010473,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,24.0,1.0,9.0,11.0,6.0,3.0,0.0,0.0,457.0,46.0,1.9166666666666667,3525904,RUA COMENDADOR GUMERCINDO BARRANQUEIROS,570600,13211410,99999999999999.0
3525904,ESCOLA SESI HUMBERTO CERESER,35113153,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,0.0,10.0,8.0,6.0,4.0,0.0,761.0,191.0,10.61111111111111,3525904,JOSE DIAS,700,13216479,3779133000104.0
3525904,ESCOLA SESI VANDERMIR FRANCESCONI JUNIOR,35113189,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,0.0,0.0,28.0,21.0,14.0,2.0,1824.0,665.0,18.47222222222222,3525904,ANTONIO SEGRE,695,13201843,3779133000104.0
3525904,DIVINO SALVADOR COLEGIO,35113207,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0,1.0,14.0,16.0,9.0,6.0,0.0,0.0,870.0,140.0,2.7450980392156863,3525904,GENERAL CARNEIRO,105,13202590,3360015000159.0
3525904,LUIZ ROSA PROFESSOR ESCOLA,35113268,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,21.0,1.0,0.0,0.0,7.0,6.0,9.0,0.0,599.0,214.0,10.19047619047619,3525904,FONSECA SENADOR,1182,13201017,99999999999999.0
3525904,PADRE ANCHIETA ESCOLAS,35113281,4,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,80.0,1.0,7.0,24.0,29.0,21.0,42.0,0.0,2573.0,567.0,7.0875,3525904,BOM JESUS DO PIRAPORA,100,13207270,99999999999999.0
3525904,COLEGIO FUTURA,35122506,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,5.0,10.0,3.0,0.0,0.0,367.0,59.0,6.555555555555555,3525904,PEDRO KRAMER,116,13203526,99999999999999.0
3525904,LA FONTAINE ESCOLA EDUCACAO INFANTIL E FUNDAMENTAL,35130588,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,8.0,10.0,7.0,3.0,0.0,0.0,520.0,105.0,5.833333333333333,3525904,VINTE E QUATRO DE OUTUBRO,140,13201230,99999999999999.0
3525904,LEONARDO DA VINCI COLEGIO DE ENSINO FUNDAMENTAL E MEDIO,35136050,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,19.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,530.0,314.0,16.526315789473685,3525904,FRANCISCO PEREIRA COUTINHO,300,13201100,99999999999999.0
3525904,SER COLEGIO,35140648,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,26.0,1.0,2.0,15.0,10.0,5.0,0.0,0.0,791.0,188.0,7.230769230769231,3525904,NAVARRO DE ANDRADE,500,13214010,7835493000129.0
3525904,ALEXANDRE SICILIANO CONDE ESCOLA SENAI,35148027,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,1.0,23.0,0.0,688.0,0.0,0.0,3525904,ENGENHEIRO ROBERTO MANGE,95,13208200,3774819000102.0
3525904,SENAC JUNDIAI,35148957,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,6.0,88.0,0.0,1217.0,197.0,8.208333333333334,3525904,RUA VICENTE MAGAGLIO,50,13208283,3709814000198.0
3525904,COLEGIO APICE,35150435,4,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,37.0,1.0,5.0,5.0,4.0,3.0,0.0,0.0,443.0,125.0,3.3783783783783785,3525904,CORONEL BOAVENTURA MENDES PEREIRA,211,13201801,26453559000160.0
3525904,COLEGIO MEMORIAL,35165451,4,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,24.0,1.0,6.0,10.0,6.0,3.0,0.0,0.0,564.0,101.0,4.208333333333333,3525904,CARLOS GOMES,240,13218005,14011425000100.0
3525904,CRESCER DE JUNDIAI COLEGIO,35175420,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,1.0,7.0,12.0,8.0,5.0,0.0,0.0,749.0,168.0,3.733333333333333,3525904,ENGENHEIRO MONLEVADE,171,13201065,57024820000483.0
3525904,DOMUS SAPIENS COLEGIO UNIDADE I,35179103,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,11.0,1.0,0.0,9.0,4.0,3.0,0.0,0.0,234.0,52.0,4.727272727272728,3525904,SAMUEL MARTINS,626,13202252,22958323000125.0
3525904,TABLEAU COLEGIO,35259317,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,7.0,3.0,16.0,0.0,488.0,64.0,1.8823529411764703,3525904,LEONARDO CAVALCANTI DOUTOR,328,13201013,99999999999999.0
3525904,GLOBAL COLEGIO,35265159,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,32.0,1.0,0.0,10.0,8.0,5.0,0.0,2.0,409.0,65.0,2.03125,3525904,CLELIA,99,13216100,1651210000293.0
3525904,CRISTAO DE JUNDIAI COLEGIO,35290981,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,201.0,139.0,17.375,3525904,ANCHIETA,313,13201804,11714317000106.0
3525904,CRER COLEGIO,35291122,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,5.0,6.0,3.0,0.0,0.0,212.0,37.0,3.7,3525904,ANTONIO DE OLIVEIRA,122,13212060,99999999999999.0
3525904,DEGRAUS COLEGIO,35296478,4,1.0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0,1.0,8.0,9.0,6.0,3.0,0.0,0.0,438.0,56.0,2.6666666666666665,3525904,BENEDICTO CASTILHO DE ANDRADE,1011,13212070,7706868000150.0
3525904,PENTAGUNUM DE JUNDIAI COLEGIO,35337717,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0,6.0,9.0,4.0,0.0,0.0,283.0,71.0,5.461538461538462,3525904,HUMAITA,40,13202810,99999999999999.0
3525904,SABER DE EDUCACAO FUNDAMENTAL COLEGIO,35341964,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,10.0,8.0,3.0,0.0,0.0,440.0,61.0,5.545454545454546,3525904,NOEMIA DE QUEIROZ TELLES FONSECA,35,13206180,99999999999999.0
3525904,THE JOY SCHOOL,35429173,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,38.0,1.0,13.0,17.0,9.0,3.0,0.0,0.0,797.0,84.0,2.210526315789474,3525904,LUIZ JOSE SERENO,1400,13212210,99999999999999.0
3525904,DOMUS SAPIENS COLEGIO UNIDADE II,35432994,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,10.0,10.0,5.0,3.0,0.0,0.0,531.0,106.0,5.3,3525904,BARAO DE TEFFE,960,13208761,1029523000123.0
3525904,TATO ECOLEGIO,35449222,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,31.0,1.0,15.0,14.0,8.0,2.0,0.0,0.0,698.0,25.0,0.8064516129032258,3525904,JOAO GONCALVES DOS REIS,523,13212375,99999999999999.0
3525904,ANTONI GAUDI COLEGIO,35481397,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,1.0,5.0,6.0,8.0,4.0,0.0,0.0,347.0,65.0,1.8571428571428568,3525904,HUMBERTO CERESER,2213,13218711,99999999999999.0
3525904,COLEGIO VIDEIRA,35584939,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,2.0,9.0,4.0,3.0,0.0,0.0,392.0,69.0,6.9,3525904,FRANCISCO NOBRE,455,13212241,99999999999999.0
3525904,COLEGIO INTEGRACAO JUNDIAI,35808489,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,1.0,3.0,10.0,4.0,3.0,0.0,0.0,335.0,55.0,2.75,3525904,ALBINO PUTTINI,56,13209462,99999999999999.0
3525904,CRIARTE COLEGIO,35809445,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,1.0,14.0,19.0,11.0,7.0,0.0,0.0,1084.0,207.0,4.5,3525904,JALES,20,13207341,99999999999999.0
3525904,SANTA FELICIDADE COLEGIO,35809457,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,23.0,1.0,1.0,5.0,4.0,3.0,0.0,0.0,211.0,53.0,2.3043478260869565,3525904,PRUDENTE DE MORAES,1811,13201004,99999999999999.0
3526001,13 DE JUNHO ESCOLA,35155226,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,20.0,1.0,4.0,5.0,4.0,4.0,0.0,0.0,243.0,82.0,4.1,3526001,JUNQUEIRA,475,17890013,1552171000196.0
3526100,COLEGIO RENASCER DO ENSINO,35150058,4,1.0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,101.0,8.0,1.0,3526100,PEDRO ALVARES CABRAL,60,11800000,99999999999999.0
3526100,INSTITUTO LOGOS DE EDUCACAO PRESBITERIANO,35185012,4,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,5.0,4.0,2.0,0.0,0.0,93.0,10.0,1.0,3526100,MOHAMAD SAID HEDJAZI,180,11800000,99999999999999.0
3526209,TALES DE MILETO COLEGIO,35325983,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,72.0,72.0,18.0,3526209,BRIGADEIRO JOSE VICENTE FARIA,102,6950000,1149068000108.0
3526407,LARANJAL COLEGIO DE ENS FUND E MEDIO,35160222,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,302.0,55.0,6.111111111111111,3526407,BARAO DO RIO BRANCO,545,18500001,99999999999999.0
3526704,COLEGIO AVICENNA,35005967,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,5.0,10.0,12.0,15.0,0.0,0.0,877.0,427.0,16.423076923076923,3526704,PAULO LANDGRAF,145,13613008,31603200000162.0
3526704,SESI 208 CENTRO EDUCACIONAL,35113897,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,0.0,5.0,8.0,3.0,1.0,0.0,512.0,96.0,6.0,3526704,JOAQUIM LOPES AGUILA,1745,13614086,99999999999999.0
3526704,COOPEL,35125945,4,2.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,25.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,318.0,50.0,2.0,3526704,PAUL HARRIS,1155,13613190,74640921000155.0
3526704,GLORIAM DEI LICEU,35133024,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,14.0,1.0,2.0,3.0,6.0,3.0,0.0,0.0,184.0,53.0,3.7857142857142856,3526704,RAFAEL DE BARROS,1420,13610200,48635577000104.0
3526704,LEMENSE CENTRO EDUCACIONAL,35185607,4,1.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,21.0,1.0,4.0,5.0,5.0,6.0,0.0,0.0,295.0,47.0,2.238095238095238,3526704,JOAO ARRAIS SERODIO FILHO,320,13617372,4723554000178.0
3526704,COC LEME COLEGIO,35416757,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,241.0,68.0,5.230769230769231,3526704,EZIO JOSE MOLINARI,140,13614190,99999999999999.0
3526803,COLEGIO PORTINARI,35121125,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,11.0,1.0,0.0,5.0,5.0,3.0,3.0,0.0,352.0,91.0,8.272727272727273,3526803,VINTE E OITO DE ABRIL,586,18683373,1132576000175.0
3526803,COOPERATIVA EDUCACIONAL DE LENCOIS PAULISTA COOPERELP,35138174,4,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,5.0,10.0,8.0,3.0,0.0,0.0,553.0,67.0,3.1904761904761907,3526803,LIDIO BOSI,491,18683580,3628725000117.0
3526803,ESCOLA SENAI DE LENCOIS PAULISTA,35148210,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,4.0,14.0,0.0,293.0,0.0,0.0,3526803,ARISTEU RODRIGUES SAMPAIO,271,18685730,3774819000102.0
3526803,SAO JOSE COLEGIO ENSINO INFANTIL FUNDAMENTAL E MEDIO,35154611,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,23.0,1.0,0.0,13.0,6.0,3.0,1.0,0.0,470.0,90.0,3.9130434782608696,3526803,JOAO CARNEIRO GERALDES,600,18683550,1477057000149.0
3526803,CENTRO EDUCACIONAL SESI 439,35480708,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,5.0,8.0,5.0,3.0,0.0,570.0,155.0,12.916666666666666,3526803,PREFEITO JACOMO NICOLAU PACCOLA,1829,18685505,3779133000104.0
3526902,CENTRO EDUCACIONAL EXITO,35007830,4,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,63.0,9.0,0.6428571428571429,3526902,TENENTE BELIZARIO,529,13480120,38821199000191.0
3526902,SESI 408 CENTRO EDUCACIONAL,35113372,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,5.0,6.0,3.0,2.0,2.0,942.0,94.0,7.833333333333333,3526902,MAJOR JOSE LEVY SOBRINHO,2415,13486190,99999999999999.0
3526902,SESI 005 CENTRO EDUCACIONAL,35113384,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,0.0,10.0,10.0,8.0,8.0,0.0,890.0,250.0,13.157894736842104,3526902,ARTHUR VOIGT,250,13486009,3779133000104.0
3526902,BARAO DE LIMEIRA COLEGIO,35113402,4,1.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,18.0,1.0,0.0,8.0,8.0,6.0,0.0,0.0,416.0,101.0,5.611111111111111,3526902,HUMAITA,86,13480110,3557892000114.0
3526902,SAO JOSE COLEGIO,35113426,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,1.0,13.0,18.0,12.0,5.0,0.0,0.0,854.0,130.0,2.9545454545454546,3526902,DOUTOR LUCIANO ESTEVES,30,13480048,62047071000520.0
3526902,GASPARZINHO EEI E COL SAO BENEDITO DE ENSINO FUND E MEDIO,35113487,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,30.0,1.0,14.0,8.0,8.0,4.0,0.0,0.0,535.0,64.0,2.1333333333333333,3526902,VEREADOR LAZARO DA COSTA TANK,44,13484037,51420743000151.0
3526902,ACADEMICO EDUCACIONAL,35130606,4,1.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,29.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,271.0,45.0,1.5517241379310345,3526902,DEPUTADO LAERCIO CORTE,3000,13482383,35734999000187.0
3526902,EINSTEIN DE ENSINO ORGANIZACAO,35134417,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,7.0,11.0,10.0,3.0,4.0,0.0,722.0,82.0,2.342857142857143,3526902,RAUL MACHADO,134,13485024,51418424000101.0
3526902,ADVENTISTA COLEGIO,35139932,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,24.0,1.0,6.0,15.0,11.0,3.0,0.0,0.0,826.0,88.0,3.6666666666666665,3526902,DOUTOR FABRICIO VAMPRE,2046,13484440,43586122004616.0
3526902,RUTH G FIGUEIRA COLEGIO EVANGELICO,35143789,4,3.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,21.0,1.0,6.0,11.0,8.0,3.0,0.0,0.0,548.0,71.0,3.380952380952381,3526902,BOULEVARD LA FONTAINE,200,13484248,54018395000189.0
3526902,LIMEIRENSE COLEGIO,35144997,4,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,8.0,10.0,8.0,6.0,0.0,0.0,743.0,209.0,8.038461538461538,3526902,JOAO POMPEO CAPITAO,370,13480370,2040315000198.0
3526902,LUIZ VARGA ESCOLA SENAI,35147722,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,0.0,0.0,0.0,2.0,19.0,0.0,548.0,0.0,0.0,3526902,PROFESSOR ANTONIO QUEIROZ,72,13480251,3774819000102.0
3526902,SENAC LIMEIRA,35149032,4,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,4.0,65.0,0.0,945.0,123.0,4.92,3526902,RUA QUADROS SOBRINHO,1,13480223,3709814000198.0
3526902,JANDYRA ANTUNES ROSA PROFESSORA COLEGIO,35152812,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,0.0,15.0,11.0,3.0,0.0,0.0,579.0,85.0,3.863636363636364,3526902,BARAO DE CASCALHO,1057,13480771,99999999999999.0
3526902,SAO FRANCISCO COLEGIO,35152821,4,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,21.0,1.0,0.0,15.0,12.0,6.0,0.0,0.0,840.0,142.0,6.761904761904762,3526902,TIRADENTES,943,13480083,1576866000108.0
3526902,TARSILA DO AMARAL COLEGIO,35308648,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,1.0,0.0,6.0,4.0,3.0,0.0,0.0,174.0,27.0,2.4545454545454546,3526902,DOUTOR LAURO CORREA DA SILVA,2262,13480625,49222534000151.0
3526902,LICEU PORTINARI DE ENSINO MEDIO,35388786,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,128.0,128.0,25.6,3526902,MARIA THEREZA SILVEIRA DE BARROS CAMARGO,698,13484270,9185181000142.0
3526902,APROVADO COLEGIO E CURSO,35481580,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,26.0,1.0,6.0,10.0,10.0,8.0,0.0,0.0,645.0,161.0,6.1923076923076925,3526902,VEREADOR LAZARO DA COSTA TANK,111,13484037,18988826000176.0
3526902,PANDORA COLEGIO,35497997,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,80.0,80.0,11.428571428571429,3526902,SARGENTO PIERROTI,322,13480134,18850303000169.0
3526902,PORTAL DE LIMEIRA COLEGIO,35811142,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,118.0,118.0,6.941176470588236,3526902,SAUDADES,1594,13480070,5295942000168.0
3527108,COLEGIO SOMAR,35442100,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,30.0,1.0,8.0,10.0,8.0,3.0,0.0,0.0,485.0,65.0,2.1666666666666665,3527108,PAZ,315,16400439,99999999999999.0
3527207,SESI 162 CENTRO EDUCACIONAL,35110693,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,5.0,8.0,5.0,3.0,0.0,576.0,158.0,10.533333333333331,3527207,DOUTOR EPITACIO SANTIAGO,1000,12600530,3779133009900.0
3527207,PATROCINIO DE SAO JOSE COLEGIO,35110723,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,5.0,5.0,4.0,3.0,8.0,0.0,346.0,38.0,2.235294117647059,3527207,IRMA ZORAIDE VIEIRA DA SILVA,67,12600450,1005647000179.0
3527207,ADVENTISTA DE LORENA COLEGIO,35110747,4,3.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,3.0,10.0,6.0,3.0,0.0,0.0,584.0,90.0,5.625,3527207,MARECHAL TEIXEIRA LOTT,1080,12603020,43586122015901.0
3527207,DRUMMOND COLEGIO,35119817,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,22.0,1.0,0.0,0.0,10.0,6.0,0.0,0.0,479.0,205.0,9.318181818181818,3527207,JOAQUIM AZEVEDO FIGUEIRA,235,12606310,99999999999999.0
3527207,DA VINCI COLEGIO INSTITUTO EDUCACAO,35155100,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,142.0,142.0,23.666666666666668,3527207,JOAQUIM AZEVEDO FIGUEIRA,50,12606310,1498653000105.0
3527306,VIA BRASIL COLEGIO,35809986,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,1.0,0.0,5.0,10.0,4.0,0.0,0.0,194.0,16.0,0.8421052631578947,3527306,IDILIO PRETTI,177,13290228,99999999999999.0
3527603,ESPACO APRENDIZ CENTRO DE EDUCACAO,35301700,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,194.0,19.0,2.375,3527603,DARCI ALVES RIPAMONTE,201,14210160,8367235000128.0
3528403,ALIANCA COLEGIO,35143650,4,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,9.0,6.0,4.0,3.0,0.0,0.0,317.0,40.0,2.857142857142857,3528403,MIGUEL FERREIRA MANAO,37,18120380,3235372000195.0
3528403,CENTRO DE TREINAMENTO SENAI MAIRINQUE,35148180,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,92.0,0.0,0.0,3528403,DOUTOR JOSE MARIA WHITAKER,735,18120080,3774819000102.0
3528502,COLEGIO LE PETIT NICOLA,35004831,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,6.0,10.0,4.0,3.0,0.0,0.0,178.0,32.0,1.3333333333333333,3528502,CARDOSO CESAR,181,7600162,99999999999999.0
3528502,COLEGIO TERESA DE CALCUTA,35140181,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,11.0,1.0,6.0,6.0,4.0,3.0,0.0,0.0,519.0,112.0,10.181818181818182,3528502,LUIZ VAZ DE CAMOES,58,7600508,29825600000170.0
