CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_MANT_ESCOLA_PRIVADA_EMP,IN_MANT_ESCOLA_PRIVADA_ONG,IN_MANT_ESCOLA_PRIVADA_SIND,IN_MANT_ESCOLA_PRIVADA_SIST_S,IN_MANT_ESCOLA_PRIVADA_S_FINS,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,IN_SALA_ATENDIMENTO_ESPECIAL,IN_ACESSIBILIDADE_RAMPAS,QT_SALAS_UTILIZADAS,IN_INTERNET,IN_EXAME_SELECAO,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,QT_MAT_MED,mat_por_sala,codigo_municipio,codigo_escola,qtd_participantes_enem,enem_media_geral,indice_infra,indice_inclusao,confiavel_enem,percentil_enem,percentil_infra,percentil_inclusao,percentil_seletividade,score_destaque
3536505,COSMOS DE PAULINIA COLEGIO,35151993,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,3.0,5.0,4.0,3.0,6.0,0.0,345.0,80.0,5.333333333333333,3536505,35151993,16.0,588.3191666666667,5.0,0.0,True,0.43837654058648534,0.8642158946026349,0.1090097747556311,0.3822779430514237,0.483
3536505,ADVENTISTA DE PAULINIA COLEGIO,35158446,4,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,41.0,1.0,0.0,7.0,25.0,16.0,6.0,0.0,0.0,1279.0,175.0,4.2682926829268295,3536505,35158446,43.0,566.0694573643411,2.0,0.0,True,0.2571185720356991,0.17913302167445813,0.1090097747556311,0.3822779430514237,0.2443
3536505,PAULO FREIRE COLEGIO,35165049,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,23.0,1.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,721.0,257.0,11.173913043478262,3536505,35165049,53.0,625.8215094339623,5.0,1.0,True,0.7144071398215045,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.7094
3538006,SENAC PINDAMONHANGABA,35004681,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,6.0,52.0,0.0,884.0,196.0,7.2592592592592595,3538006,35004681,43.0,559.9483720930232,4.0,0.0,True,0.21015724606884828,0.5939226519337016,0.1090097747556311,0.3822779430514237,0.2713
3538006,COLEGIO BOM JESUS EXTERNATO EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,35110826,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,1.0,0.0,4.0,5.0,8.0,9.0,0.0,0.0,497.0,89.0,4.045454545454546,3538006,35110826,22.0,593.0072727272727,5.0,1.0,True,0.4764130896727582,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.5309
3538006,MAGISTRA COLEGIO,35133097,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,16.0,1.0,0.0,5.0,10.0,4.0,3.0,0.0,0.0,269.0,44.0,2.75,3538006,35133097,14.0,640.9757142857143,1.0,1.0,True,0.8032299192520187,0.06629834254143646,0.4978750531236719,0.3822779430514237,0.6564
3538006,CENTRO ED PROPEDEUTICO EI ENSINO FUNDAMENTAL MEDIO E EJA,35158379,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,1.0,0.0,8.0,9.0,5.0,3.0,0.0,0.0,455.0,84.0,4.2,3538006,35158379,31.0,620.4290322580645,4.0,1.0,True,0.680407989800255,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.6434
3538006,TPINDA CURSOS TECNICOS E ENSINO MEDIO,35262997,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,1.0,0.0,0.0,5.0,9.0,3.0,4.0,0.0,453.0,71.0,3.9444444444444446,3538006,35262997,,,5.0,1.0,False,,,,,
3538006,PROGRESSAO COLEGIO,35286527,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,24.0,1.0,0.0,6.0,6.0,4.0,3.0,0.0,0.0,342.0,84.0,3.5,3538006,35286527,19.0,672.6621052631579,3.0,1.0,True,0.9317892052698683,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.7962
3538006,EMILIO RIBAS COLEGIO DE ENSINO MEDIO,35288032,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,195.0,195.0,32.5,3538006,35288032,65.0,612.0876923076922,4.0,1.0,True,0.6226094347641309,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.6001
3538006,DOMUS COLEGIO,35384793,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,2.0,5.0,4.0,3.0,0.0,0.0,199.0,46.0,3.066666666666667,3538006,35384793,8.0,534.1716666666666,1.0,0.0,False,,,,,
3538006,INTERATIVO COLEGIO,35811130,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,0.0,9.0,6.0,3.0,0.0,0.0,321.0,54.0,3.6,3538006,35811130,,,1.0,1.0,False,,,,,
3538006,SESI 387 CENTRO EDUCACIONAL,35110802,4,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,20.0,1.0,1.0,0.0,10.0,10.0,8.0,5.0,0.0,893.0,254.0,12.7,3538006,35110802,52.0,574.2935897435898,3.0,1.0,True,0.3212919677008075,0.3556098597535062,0.4978750531236719,0.8811092222694432,0.3633
3538709,COLEGIO VIVO PAULISTA,35004795,4,4.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,1.0,0.0,8.0,7.0,8.0,5.0,0.0,0.0,698.0,137.0,5.269230769230769,3538709,35004795,34.0,525.1735294117647,0.0,1.0,True,0.03888652783680408,0.013068423289417765,0.4978750531236719,0.3822779430514237,0.0751
3538709,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO COLEGIO 15 DE NOVEMBRO,35004821,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,365.0,158.0,6.583333333333333,3538709,35004821,49.0,597.435918367347,3.0,1.0,True,0.5118997025074373,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.4813
3538709,COLEGIO VIVO SAO VICENTE,35005209,4,4.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,24.0,1.0,0.0,5.0,5.0,8.0,6.0,0.0,0.0,536.0,96.0,4.0,3538709,35005209,13.0,531.3246153846153,2.0,1.0,True,0.05907352316192095,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.1152
3538709,COLEGIO OBJETIVO DE PIRACICABA,35007022,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,35.0,1.0,0.0,9.0,15.0,13.0,8.0,0.0,0.0,1068.0,266.0,7.6,3538709,35007022,69.0,657.6300483091787,5.0,1.0,True,0.8850403739906503,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.8374
3538709,CENTRO DE ENSINO GRAU TECNICO UNIDADE PIRACICABA,35007843,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,382.0,0.0,0.0,3538709,35007843,,,0.0,1.0,False,,,,,
3538709,COLEGIO LUMISOL,35008842,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,322.0,110.0,12.22222222222222,3538709,35008842,25.0,576.4586666666667,1.0,1.0,True,0.34232894177645556,0.06629834254143646,0.4978750531236719,0.3822779430514237,0.3107
3538709,PORTO ENSINO MEDIO LTDA,35010262,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48.0,48.0,4.8,3538709,35010262,,,4.0,1.0,False,,,,,
3538709,WALDORF NOVALIS ESCOLA,35084542,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,1.0,0.0,5.0,5.0,4.0,3.0,0.0,0.0,317.0,40.0,2.2222222222222223,3538709,35084542,,,0.0,1.0,False,,,,,
3538709,ESCOLA SESI NILTON TORRES DE BASTOS,35113700,4,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,1.0,0.0,0.0,10.0,8.0,6.0,4.0,0.0,763.0,188.0,9.4,3538709,35113700,47.0,592.6181560283688,4.0,1.0,True,0.4717382065448364,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.4869
3538709,SESI 085 CENTRO EDUCACIONAL,35113712,4,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,1.0,1.0,0.0,10.0,8.0,6.0,4.0,0.0,766.0,190.0,8.636363636363637,3538709,35113712,47.0,588.2201418439715,4.0,1.0,True,0.4375265618359541,0.5939226519337016,0.4978750531236719,0.8811092222694432,0.4862
3538709,CIDADE DE PIRACICABA COLEGIO,35113724,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,38.0,1.0,0.0,4.0,8.0,9.0,7.0,1.0,0.0,681.0,210.0,5.526315789473684,3538709,35113724,72.0,647.8616666666667,3.0,1.0,True,0.8406289842753931,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.7278
3538709,DOM BOSCO COLEGIO SALESIANO ASSUNCAO,35113736,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,40.0,1.0,0.0,6.0,12.0,8.0,6.0,0.0,0.0,825.0,195.0,4.875,3538709,35113736,61.0,624.2754098360655,5.0,1.0,True,0.7033574160645983,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.7012
3538709,SALESIANO DOM BOSCO COLEGIO,35113748,4,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,52.0,1.0,0.0,15.0,23.0,14.0,7.0,0.0,0.0,1595.0,272.0,5.230769230769231,3538709,35113748,72.0,608.0080092592593,4.0,1.0,True,0.5937101572460689,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.5784
3538709,COLEGIO PIRACICABANO DA IGREJA METODISTA,35113759,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,40.0,1.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,310.0,48.0,1.2,3538709,35113759,16.0,631.76375,5.0,1.0,True,0.7473438164045899,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.7341
3538709,ADVENTISTA DE PIRACICABA COLEGIO,35113773,4,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,23.0,1.0,1.0,6.0,20.0,14.0,3.0,0.0,0.0,1238.0,125.0,5.434782608695652,3538709,35113773,30.0,592.0419999999999,2.0,2.0,True,0.46663833404164895,0.17913302167445813,0.8889715257118572,0.8811092222694432,0.4654
3538709,LUIZ DE QUEIROZ COLEGIO,35113852,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,79.0,1.0,0.0,13.0,17.0,13.0,11.0,0.0,0.0,1226.0,376.0,4.759493670886076,3538709,35113852,93.0,680.6035842293907,5.0,1.0,True,0.9481512962175945,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.8848
3538709,SEPROSIC INSTITUTO BARONEZA DE REZENDE,35121150,4,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,1.0,0.0,4.0,10.0,8.0,4.0,0.0,0.0,580.0,113.0,6.277777777777778,3538709,35121150,37.0,602.525945945946,3.0,1.0,True,0.5533361665958351,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.5124
3538709,COLEGIO LUXON EIEFEM,35123146,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,23.0,1.0,0.0,6.0,5.0,4.0,3.0,0.0,0.0,391.0,76.0,3.3043478260869565,3538709,35123146,21.0,607.5857142857143,5.0,1.0,True,0.5907352316192095,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.6167
3538709,CENTRO EDUCACIONAL JARDINS,35123158,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,124.0,18.0,1.8,3538709,35123158,,,2.0,1.0,False,,,,,
3538709,LICEU TERRAS DO ENGENHO EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,35125490,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,23.0,1.0,0.0,6.0,14.0,6.0,4.0,0.0,0.0,672.0,125.0,5.434782608695652,3538709,35125490,32.0,649.31375,3.0,0.0,True,0.8480662983425414,0.3556098597535062,0.1090097747556311,0.3822779430514237,0.714
3538709,MARIO DEDINI ESCOLA SENAI,35147709,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,161.0,0.0,0.0,3538709,35147709,,,3.0,1.0,False,,,,,
3538709,MARIO HENRIQUE SIMONSEN ESCOLA SENAI,35148131,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,260.0,0.0,0.0,3538709,35148131,,,3.0,0.0,False,,,,,
3538709,SENAC PIRACICABA,35148970,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,33.0,1.0,0.0,0.0,0.0,0.0,8.0,77.0,0.0,1263.0,273.0,8.272727272727273,3538709,35148970,48.0,524.2523611111111,4.0,1.0,True,0.03654908627284318,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.1605
3538709,COLEGIO METROPOLITANO,35150587,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,33.0,1.0,0.0,11.0,10.0,4.0,3.0,0.0,0.0,462.0,55.0,1.6666666666666667,3538709,35150587,13.0,616.3358974358973,2.0,1.0,True,0.6532086697832554,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.5608
3538709,ELITE REDE DE ENSINO,35158999,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,1.0,0.0,0.0,6.0,8.0,5.0,0.0,0.0,604.0,165.0,7.5,3538709,35158999,32.0,610.185625,4.0,1.0,True,0.6085847853803655,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.5895
3538709,PORTAL DO ENGENHO COLEGIO,35165931,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,17.0,1.0,0.0,4.0,7.0,6.0,3.0,1.0,0.0,490.0,123.0,7.235294117647059,3538709,35165931,36.0,644.5272222222222,2.0,1.0,True,0.8244793880152996,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.6892
3538709,ATLANTICO DE ENSINO INSTITUTO,35165943,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,1.0,0.0,4.0,10.0,6.0,3.0,0.0,0.0,472.0,88.0,6.285714285714286,3538709,35165943,21.0,648.4619047619047,3.0,1.0,True,0.8442413939651509,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.7305
3538709,COLEGIO VIVO,35191541,4,4.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,22.0,1.0,0.0,4.0,9.0,5.0,3.0,1.0,0.0,738.0,102.0,4.636363636363637,3538709,35191541,26.0,584.5502564102565,3.0,1.0,True,0.4073523161920952,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.4029
3538709,POLIBRASIL COLEGIO,35263473,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,5.0,4.0,3.0,2.0,0.0,255.0,65.0,4.642857142857143,3538709,35263473,14.0,548.7985714285714,3.0,1.0,True,0.13790905227369316,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.2008
3538709,TALES DE MILETO COLEGIO,35304888,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,1.0,0.0,4.0,5.0,5.0,3.0,0.0,0.0,300.0,51.0,2.6842105263157894,3538709,35304888,10.0,611.28,4.0,1.0,True,0.6177220569485763,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.5964
3538709,INSTITUTO SABER,35440322,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,10.0,8.0,3.0,0.0,0.0,326.0,45.0,3.2142857142857144,3538709,35440322,14.0,569.8528571428571,3.0,1.0,True,0.2845303867403315,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.3107
3539806,AMERICO FRANCO INSTITUTO EDUCACIONAL,35151907,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,1.0,0.0,6.0,5.0,4.0,3.0,0.0,0.0,253.0,62.0,3.875,3539806,35151907,16.0,565.24375,4.0,1.0,True,0.250531236719082,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.321
3539806,ARCANJO MICAEL WALDORF ESCOLA,35151919,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,5.0,4.0,3.0,0.0,0.0,211.0,30.0,2.0,3539806,35151919,,,2.0,0.0,False,,,,,
3539806,DELIBERATO CENTRO EDUCACIONAL,35175493,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,32.0,1.0,0.0,8.0,9.0,4.0,3.0,0.0,0.0,264.0,44.0,1.375,3539806,35175493,,,4.0,1.0,False,,,,,
3541000,COLEGIO JEAN PIAGET UNIDADE III,35006289,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,4.0,6.0,6.0,5.0,1.0,0.0,417.0,105.0,7.5,3541000,35006289,27.0,548.4281481481481,0.0,0.0,True,0.13535911602209943,0.013068423289417765,0.1090097747556311,0.3822779430514237,0.128
3541000,FORTEC ESCOLA TECNICA UNIDADE II,35119748,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,25.0,1.0,0.0,9.0,12.0,9.0,17.0,26.0,0.0,1710.0,475.0,19.0,3541000,35119748,76.0,540.525350877193,4.0,1.0,True,0.09349766255843604,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.2032
3541000,RECANTO EDUCACIONAL COLEGIO,35124047,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,290.0,48.0,5.333333333333333,3541000,35124047,,,2.0,0.0,False,,,,,
3541000,UNIVERSO COLEGIO,35136876,4,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,22.0,1.0,0.0,4.0,9.0,8.0,5.0,0.0,0.0,493.0,135.0,6.136363636363637,3541000,35136876,42.0,580.105873015873,3.0,0.0,True,0.3750531236719082,0.3556098597535062,0.1090097747556311,0.3822779430514237,0.3592
3541000,OBJETIVO CENTRO EDUCACIONAL DE PRAIA GRANDE,35136888,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,1.0,0.0,8.0,10.0,8.0,6.0,0.0,0.0,749.0,168.0,4.666666666666667,3541000,35136888,45.0,587.1274074074074,4.0,1.0,True,0.43072673183170423,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.4561
3541000,PASSIONISTA SANTA MARIA COLEGIO,35138654,4,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,4.0,6.0,5.0,5.0,0.0,0.0,379.0,106.0,7.066666666666666,3541000,35138654,28.0,611.650238095238,4.0,1.0,True,0.6196345091372716,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.5978
3541000,COLEGIO PITECO DE EDUCACAO INFANTIL E FUNDAMENTAL,35144058,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,4.0,7.0,7.0,3.0,0.0,0.0,414.0,65.0,5.0,3541000,35144058,18.0,497.5455555555556,2.0,0.0,True,0.006374840628984276,0.17913302167445813,0.1090097747556311,0.3822779430514237,0.0562
3541000,FRANCA COLEGIO,35151063,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,192.0,45.0,3.2142857142857144,3541000,35151063,11.0,565.5272727272727,3.0,0.0,True,0.25371865703357416,0.3556098597535062,0.1090097747556311,0.3822779430514237,0.2682
3541000,CELESTIN FREINET EEI E PG,35151075,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,18.0,1.0,0.0,0.0,15.0,9.0,6.0,0.0,0.0,776.0,191.0,10.61111111111111,3541000,35151075,52.0,532.3671794871796,2.0,1.0,True,0.06332341691457713,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.1184
3541000,COLEGIO TRIVIUM,35167666,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,3.0,9.0,8.0,3.0,0.0,0.0,526.0,99.0,7.615384615384615,3541000,35167666,23.0,559.2646376811593,2.0,0.0,True,0.2059073523161921,0.17913302167445813,0.1090097747556311,0.3822779430514237,0.2059
3541000,CULTURA COLEGIO,35189935,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,26.0,1.0,0.0,13.0,18.0,9.0,3.0,0.0,0.0,1003.0,117.0,4.5,3541000,35189935,29.0,508.21241379310345,3.0,1.0,True,0.014237144071398216,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.108
3541000,ARCA DE NOE ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL,35448886,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,281.0,70.0,7.0,3541000,35448886,14.0,531.1685714285715,0.0,0.0,True,0.05843603909902252,0.013068423289417765,0.1090097747556311,0.3822779430514237,0.0704
3541000,VILA VERDE CENTRO EDUCACIONAL,35449143,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,23.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,220.0,72.0,3.130434782608696,3541000,35449143,13.0,587.9892307692309,3.0,1.0,True,0.43561410964725883,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.4241
3541000,COLEGIO AEON LITORAL,35583303,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,103.0,56.0,5.6,3541000,35583303,13.0,560.7338461538461,2.0,0.0,True,0.2154696132596685,0.17913302167445813,0.1090097747556311,0.3822779430514237,0.213
3541000,NOVOMUNDO COLEGIO,35805257,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,4.0,11.0,5.0,6.0,0.0,0.0,568.0,141.0,9.4,3541000,35805257,30.0,573.8112222222222,3.0,0.0,True,0.3172545686357841,0.3556098597535062,0.1090097747556311,0.3822779430514237,0.3158
3541000,OLIVEIRAS COLEGIO,35805373,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,4.0,5.0,4.0,2.0,0.0,0.0,206.0,27.0,2.076923076923077,3541000,35805373,11.0,538.0890909090909,2.0,0.0,True,0.08457288567785805,0.17913302167445813,0.1090097747556311,0.3822779430514237,0.1149
3541000,ESCOLA DE ENSINO INFANTIL FUNDAMENTAL E MEDIO ALPHA DO FUTURO,35805385,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,6.0,6.0,5.0,3.0,0.0,0.0,242.0,37.0,1.761904761904762,3541000,35805385,8.0,519.53,0.0,1.0,False,,,,,
