CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,QT_SALAS_UTILIZADAS,IN_INTERNET,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,qt_mat_med_2025,mat_por_sala,codigo_municipio,qt_mat_med_2023,crescimento_pct
1501303,INSTITUTO DE EDUCACAO PERMANENTE DA AMAZONIA,15162796,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,1.0,4.0,5.0,4.0,3.0,28.0,0.0,832.0,35.0,0.7446808510638298,1501303,35.0,0.0
1501303,ESCOLA PITAGORAS,15172600,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,1.0,8.0,10.0,7.0,5.0,0.0,0.0,741.0,121.0,3.102564102564102,1501303,115.0,5.2
1501303,NUCLEO DE ENSINO PROFISSIONAL DA AMAZONIA LTDA,15172732,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,151.0,45.0,3.75,1501303,81.0,-44.4
1501303,SISTEMA DE ENSINO UNIVERSO BARCARENA,15175316,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,28.0,1.0,3.0,12.0,7.0,5.0,0.0,0.0,653.0,183.0,6.535714285714286,1501303,203.0,-9.9
1501303,ESCOLA COMUNITARIA CASA FAMILIAR RURAL CRISTINO DE JESUS TAVARES,15179672,4,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,95.0,12.0,1.5,1501303,,
1501303,NUCLEO EDUCACIONAL CRIATIVO,15161625,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,246.0,35.0,3.888888888888889,1501303,17.0,105.9
1501303,ESC DOM ANGELO FROZI SC LTDA,15542858,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,4.0,10.0,8.0,5.0,4.0,0.0,586.0,135.0,8.4375,1501303,153.0,-11.8
1501402,COLEGIO ALFA,15037614,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,6.0,10.0,8.0,3.0,0.0,0.0,434.0,122.0,5.083333333333333,1501402,135.0,-9.6
1501402,CENTRO DE SERVICOS EDUCACIONAIS DO PARA,15037622,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,432.0,114.0,2.7142857142857144,1501402,106.0,7.5
1501402,UNIAO AMAZONIDA DE EDUCACAO E ASSISTENCIA - UNAMEA,15038432,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,1.0,3.0,5.0,4.0,2.0,0.0,0.0,173.0,26.0,0.6842105263157895,1501402,69.0,-62.3
1501402,INSTITUTO 15 DE AGOSTO SS LTDA,15041930,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,228.0,50.0,3.571428571428572,1501402,64.0,-21.9
1501402,CENTRO INTEGRADO PRIMEIROS PASSOS,15097250,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,319.0,70.0,3.333333333333333,1501402,57.0,22.8
1501402,ESCOLA SESI BELEM,15108023,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24.0,1.0,0.0,13.0,16.0,9.0,1.0,15.0,1298.0,222.0,9.25,1501402,181.0,22.7
1501402,COLEGIO PEQUENO PRINCIPEAVANTE,15156028,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,48.0,1.0,15.0,16.0,8.0,9.0,0.0,0.0,1102.0,270.0,5.625,1501402,307.0,-12.1
1501402,CENTRO EDUCACIONAL MENDARA,15156451,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,50.0,50.0,3.333333333333333,1501402,32.0,56.2
1501402,CENTRO DE ESTUDOS ANTENOR REIS - AGUAS LINDAS,15159264,4,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,235.0,49.0,3.769230769230769,1501402,52.0,-5.8
1501402,CENTRO EDUCACIONAL DE E F M MUNDO INTELECTO,15159329,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,9.0,19.0,11.0,4.0,0.0,0.0,882.0,125.0,5.0,1501402,141.0,-11.3
1501402,CENTRO EDUCACIONAL MOSAICO,15159841,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,3.0,11.0,8.0,3.0,0.0,0.0,540.0,88.0,5.5,1501402,45.0,95.6
1501402,INSTITUTO DE EDUCACAO INTEGRADA ALBERT EINSTEN,15161811,4,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,217.0,0.0,0.0,1501402,0.0,
1501402,PHYSICS COLEGIO E CURSO,15163830,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,377.0,364.0,33.09090909090909,1501402,489.0,-25.6
1501402,SISTEMA DE ENSINO RODRIGUES BRANDAO - SERB,15164861,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,1.0,3.0,5.0,5.0,2.0,0.0,0.0,391.0,57.0,3.8,1501402,0.0,
1501402,ESCOLA PRESBITERIANA DO COQUEIRO,15165736,4,3.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,3.0,5.0,4.0,1.0,0.0,0.0,260.0,8.0,0.6666666666666666,1501402,0.0,
1501402,COLEGIO PAULISTA DE BELEM LTDA-EPP,15166260,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,10.0,12.0,5.0,3.0,0.0,0.0,689.0,115.0,3.8333333333333335,1501402,100.0,15.0
1501402,CENTRO EDUCACIONAL IKETANI E LIBONATI,15167259,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,201.0,123.0,17.571428571428573,1501402,132.0,-6.8
1501402,COLEGIO EQUIPE LTDA,15167275,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,200.0,41.0,5.125,1501402,34.0,20.6
1501402,COLEGIO EQUIPE CRISTAL,15168344,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,5.0,6.0,8.0,6.0,0.0,0.0,594.0,203.0,8.458333333333334,1501402,235.0,-13.6
1501402,FEDERAL SISTEMA DE ENSINO,15170667,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,591.0,378.0,37.8,1501402,295.0,28.1
1501402,ESCOLA BILINGUE DO PARA LTDA - MAPLE BEAR BELEM,15170942,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,11.0,12.0,7.0,2.0,0.0,0.0,612.0,24.0,0.8275862068965517,1501402,0.0,
1501402,SISTEMA DE ENSINO AUTHENTICO,15171523,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,4.0,10.0,8.0,3.0,3.0,0.0,488.0,85.0,5.666666666666667,1501402,26.0,226.9
1501402,COLEGIO IDEAL,15171639,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,2.0,5.0,4.0,4.0,1.0,0.0,349.0,164.0,8.2,1501402,115.0,42.6
1501402,COLEGIO ASLAN,15172147,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,338.0,65.0,2.1666666666666665,1501402,73.0,-11.0
1501402,COLEGIO ASLAN,15172155,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,354.0,50.0,1.6666666666666667,1501402,70.0,-28.6
1501402,ESPACO CULTURAL INTELLECTUS VITA,15172198,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,150.0,17.0,1.4166666666666667,1501402,0.0,
1501402,PHYSICS COLEGIO E CURSO,15172287,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,1.0,7.0,10.0,4.0,3.0,0.0,0.0,439.0,134.0,5.583333333333333,1501402,141.0,-5.0
1501402,ELITE EDUCAR,15173402,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,0.0,7.0,4.0,3.0,0.0,0.0,244.0,63.0,3.9375,1501402,32.0,96.9
1501402,PHYSICS COLEGIO E CURSO,15173429,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,1.0,8.0,11.0,4.0,4.0,0.0,0.0,569.0,162.0,6.0,1501402,330.0,-50.9
1501402,COLEGIO OLIMPUS,15174077,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,4.0,5.0,4.0,3.0,3.0,0.0,378.0,124.0,6.2,1501402,161.0,-23.0
1501402,SISTEMA DE ENSINO ROSANA BASTOS,15174433,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,364.0,280.0,28.0,1501402,307.0,-8.8
1501402,COLEGIO INTEGRADO BELEM LTDA,15174476,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,346.0,236.0,16.857142857142858,1501402,318.0,-25.8
1501402,PHYSICS COLEGIO E CURSO,15174514,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,1.0,10.0,11.0,4.0,3.0,0.0,0.0,597.0,207.0,7.392857142857143,1501402,213.0,-2.8
1501402,CENTRO EDUCACIONAL O MUNDO DA CRIANCA,15175014,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,3.0,10.0,7.0,3.0,0.0,0.0,573.0,130.0,7.647058823529412,1501402,45.0,188.9
1501402,COLEGIO PREMIUM AUGUSTO MONTENEGRO,15175065,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,390.0,143.0,7.944444444444445,1501402,119.0,20.2
1501402,INSTITUTO AZEVEDO,15176673,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,14.0,18.0,4.0,2.0,0.0,1.0,788.0,14.0,0.8235294117647058,1501402,8.0,75.0
1501402,COLEGIO MIRANTE,15176959,4,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,29.0,1.0,12.0,11.0,4.0,2.0,0.0,0.0,489.0,30.0,1.0344827586206895,1501402,0.0,
1501402,COLEGIO CRISTAO DE BELEM,15177122,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,149.0,50.0,6.25,1501402,55.0,-9.1
1501402,COLEGIO PREMIUM BOULEVARD,15179532,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,178.0,61.0,2.9047619047619047,1501402,,
1501402,COLEGIO EQUIPE MARCO,15180956,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,340.0,220.0,14.666666666666666,1501402,,
1501402,RB EDUCACIONAL PEDRO MIRANDA,15180999,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,262.0,162.0,18.0,1501402,,
1501402,COLEGIO INTEGRADO IN,15181081,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,26.0,3.7142857142857135,1501402,,
1501402,COLEGIO IDEAL BATISTA CAMPOS,15181456,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,1.0,0.0,0.0,10.0,14.0,0.0,0.0,826.0,505.0,9.181818181818182,1501402,,
1501402,ALBERT EINSTEIN EDUCACAO CONTINUADA LTDA,15181529,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,4.0,11.0,0.0,169.0,0.0,0.0,1501402,,
1501402,CENTRO DE ESTUDOS DA AMAZONIA,15185001,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,17.0,1.0,2.0,6.0,4.0,3.0,2.0,0.0,220.0,30.0,1.7647058823529411,1501402,56.0,-46.4
1501402,COLEGIO IMPACTO- MANGUEIRAO,15225020,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,8.0,6.0,0.0,0.0,488.0,255.0,31.875,1501402,332.0,-23.2
1501402,COLEGIO EQUIPE GENTIL,15229408,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,9.0,6.0,0.0,384.0,384.0,27.428571428571427,1501402,463.0,-17.1
1501402,CENTRO DE ESTUDOS NOVO HORIZONTE,15516423,4,1.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,261.0,87.0,7.25,1501402,83.0,4.8
1501402,SOCIEDADE CIVIL EDUCACIONAL MADRE CELESTE,15517780,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,348.0,76.0,4.222222222222222,1501402,66.0,15.2
1501402,SOCIEDADE CIVIL MADRE CELESTE,15517845,4,1.0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,19.0,1.0,3.0,5.0,4.0,2.0,0.0,0.0,360.0,33.0,1.736842105263158,1501402,0.0,
1501402,CENTRO DE ESTUDOS IMPACTO,15531350,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,182.0,109.0,15.571428571428571,1501402,415.0,-73.7
1501402,COLEGIO DE E F M SOPHOS,15554139,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,37.0,1.0,6.0,17.0,15.0,12.0,0.0,0.0,1428.0,576.0,15.567567567567568,1501402,595.0,-3.2
1501402,SISTEMA DE ENSINO UNIVERSO,15563235,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,283.0,130.0,13.0,1501402,165.0,-21.2
1501402,COLEGIO CEI,15567672,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,362.0,103.0,7.357142857142857,1501402,127.0,-18.9
1501402,CENTRO DE ESTUDOS JOHN KNOX,15567770,4,3.0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,14.0,1.0,3.0,5.0,8.0,5.0,0.0,0.0,585.0,166.0,11.857142857142858,1501402,157.0,5.7
1501402,COLEGIO DE ENSINO ICOARACIENSE - CEI,15577708,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,0.0,0.0,7.0,9.0,0.0,0.0,549.0,372.0,26.571428571428573,1501402,385.0,-3.4
1501402,COLEGIO GENTIL BITTENCOURT,15581276,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,40.0,1.0,6.0,13.0,12.0,7.0,0.0,0.0,799.0,194.0,4.85,1501402,208.0,-6.7
1501402,SISTEMA EDUCACIONAL ACROPOLE BELEM,15581900,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,4.0,7.0,4.0,3.0,0.0,0.0,283.0,55.0,1.7741935483870968,1501402,81.0,-32.1
1501402,COLEGIOSEIMA,15585689,4,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,18.0,1.0,6.0,10.0,8.0,3.0,0.0,0.0,621.0,105.0,5.833333333333333,1501402,122.0,-13.9
1501402,CENTRO EDUCACIONAL PARAISO DO ESTUDANTE,15586324,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,18.0,1.0,4.0,10.0,7.0,3.0,0.0,0.0,554.0,61.0,3.388888888888889,1501402,66.0,-7.6
1501402,COLEGIO IMPACTO,15586715,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,166.0,88.0,8.0,1501402,174.0,-49.4
1501402,INSTITUTO ADVENTUS DE EDUCACAO,15165728,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,5.0,4.0,2.0,0.0,0.0,161.0,7.0,0.7,1501402,13.0,-46.2
1501402,COLEGIO IMPACTO DE ICOARACI,15155005,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,279.0,109.0,10.9,1501402,188.0,-42.0
1501402,COLEGIO SOMATORIO LTDA ME,15164519,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,69.0,69.0,17.25,1501402,79.0,-12.7
1501402,SISTEMA EDUCACIONAL SIGMA,15179435,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,30.0,8.0,1.3333333333333333,1501402,,
1501402,AXIOMA COLEGIO E PRE VESTIBULAR LTDA,15180611,4,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,248.0,53.0,1.7666666666666666,1501402,,
1501402,CENTRO EDUCACIONAL CRESCENDO COM JESUS,15190005,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,177.0,38.0,2.111111111111111,1501402,32.0,18.8
1501402,INSTITUTO EDUCACIONAL VERA LUCIA,15532925,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,190.0,40.0,3.076923076923077,1501402,56.0,-28.6
1501402,CENTRO EDUCACIONAL INTERATIVO LTDA,15563715,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,402.0,156.0,8.210526315789474,1501402,151.0,3.3
1501402,CENTRO DE ESTUDO PROFESSOR MANOEL LEITE,15167372,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,330.0,133.0,12.090909090909092,1501402,149.0,-10.7
1501402,CENTRO EDUCACIONAL VITORIA,15149005,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,21.0,1.0,7.0,10.0,6.0,3.0,0.0,0.0,437.0,55.0,2.619047619047619,1501402,41.0,34.1
1501402,COLEGIO EXATO,15180310,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,5.0,9.0,8.0,4.0,0.0,0.0,368.0,94.0,5.529411764705882,1501402,,
1501402,COLEGIO IMPACTO SENADOR LEMOS,15181197,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,7.0,6.0,0.0,0.0,358.0,149.0,21.285714285714285,1501402,,
1501709,INSTITUTO SANTA TERESINHA,15058794,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,1.0,6.0,10.0,8.0,5.0,3.0,0.0,663.0,135.0,3.4615384615384617,1501709,186.0,-27.4
1501709,SISTEMA DE ENSINO EVOLUCAO,15169774,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,1.0,0.0,9.0,8.0,3.0,0.0,0.0,250.0,35.0,2.9166666666666665,1501709,33.0,6.1
1501709,ESCOLA SESI BRAGANCA,15182118,4,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,5.0,1.0,1.0,11.0,539.0,23.0,1.9166666666666667,1501709,,
1501709,CENTRO EDUCACIONAL JOAO PAULO II,15539830,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,28.0,1.0,6.0,11.0,8.0,5.0,0.0,0.0,664.0,128.0,4.571428571428571,1501709,153.0,-16.3
1501808,ESCOLA PROFISSIONAL OMEGA,15160092,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,122.0,0.0,0.0,1501808,0.0,
1501808,PAIDEIA EDUCACIONAL,15181960,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,159.0,11.0,3.6666666666666665,1501808,,
1501808,ESCOLA COMUNITARIA CASA FAMILIAR RURAL DE BREVES,15157644,4,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,82.0,47.0,11.75,1501808,35.0,34.3
1502103,COLEGIO ATITUDE,15096831,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,16.0,17.0,12.0,7.0,7.0,0.0,1097.0,188.0,5.696969696969697,1502103,183.0,2.7
1502400,COLEGIO SAO JOSE,15045455,4,1.0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,24.0,1.0,3.0,6.0,8.0,4.0,0.0,0.0,567.0,157.0,6.541666666666667,1502400,150.0,4.7
1502400,CENTRO DE APRENDIZAGEM CRESCER,15147002,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,1.0,17.0,25.0,14.0,5.0,0.0,0.0,1568.0,230.0,6.216216216216216,1502400,122.0,88.5
1502400,COLEGIO PROF ANTONIO LEITE,15166236,4,1.0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,298.0,172.0,21.5,1502400,272.0,-36.8
1502400,COLEGIO PROFESSOR ANTONIO LEITE LEITINHO,15172724,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,2.0,5.0,4.0,2.0,0.0,0.0,282.0,39.0,3.0,1502400,47.0,-17.0
1502400,SISTEMA DE ENSINO CONTEXTUAL,15174310,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,137.0,137.0,22.83333333333333,1502400,93.0,47.3
1502400,PHYSICS COLEGIO E CURSO,15175529,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,322.0,163.0,10.866666666666667,1502400,245.0,-33.5
1502400,INSTITUTO DE EDUCACAO BETEL,15539962,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,32.0,1.0,17.0,10.0,5.0,3.0,1.0,0.0,731.0,155.0,4.84375,1502400,96.0,61.5
1502400,COLEGIO JOAO XXIII,15547205,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,17.0,1.0,2.0,6.0,7.0,5.0,5.0,0.0,552.0,167.0,9.823529411764708,1502400,163.0,2.5
1502400,COLEGIO MAANAIM,15562000,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,333.0,62.0,4.133333333333334,1502400,92.0,-32.6
1502400,CENTRO DE APRENDIZAGEM E DESENVOLVIMENTO PERCEPCAO,15566552,4,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,8.0,9.0,5.0,3.0,3.0,0.0,326.0,34.0,2.125,1502400,87.0,-60.9
1502400,CENTRO EDUCACIONAL SEMENTE DO SABER,15588297,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,22.0,1.0,10.0,12.0,10.0,3.0,0.0,0.0,861.0,67.0,3.0454545454545454,1502400,26.0,157.7
1502400,SISTEMA DE ENSINO CTEM,15995933,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,1.0,3.0,5.0,4.0,3.0,9.0,0.0,593.0,108.0,2.6341463414634148,1502400,180.0,-40.0
1503606,ESCOLA DE EDUCACAO BASICA CENTRO EDUCACIONAL ANCHIETA,15152120,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,18.0,1.0,8.0,10.0,8.0,5.0,0.0,0.0,643.0,124.0,6.888888888888889,1503606,141.0,-12.1
1503606,ESCOLA DE EDUCACAO BASICA CENTRO EDUCACIONAL ANCHIETA - FILIAL,15175022,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,4.5,1503606,0.0,
1503606,ESCOLA DE EDUCACAO BASICA MARECHAL RONDON,15586413,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,8.0,15.0,0.0,7.0,0.0,0.0,660.0,211.0,7.275862068965517,1503606,193.0,9.3
1504208,COLEGIO ADVENTISTA DE MARABA,15097811,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,1.0,8.0,15.0,10.0,5.0,0.0,0.0,988.0,146.0,5.407407407407407,1504208,124.0,17.7
1504208,GRUPO FUTURO EDUCACIONAL MARABA,15103080,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,3.0,6.0,4.0,3.0,10.0,0.0,450.0,92.0,6.133333333333334,1504208,95.0,-3.2
1504208,ESCOLA SESI MARABA,15127230,4,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,3.0,10.0,9.0,5.0,0.0,4.0,754.0,112.0,5.333333333333333,1504208,105.0,6.7
1504208,E PART E I F M DISNEYLANDIA,15127567,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,30.0,1.0,6.0,10.0,6.0,3.0,0.0,0.0,413.0,53.0,1.7666666666666666,1504208,77.0,-31.2
1504208,CENTRO EDUCACIONAL ATENAS,15158047,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,1.0,4.0,10.0,4.0,3.0,0.0,0.0,365.0,46.0,3.2857142857142856,1504208,66.0,-30.3
