codigo_escola;faixa_rank_cidade;faixa_ordem
35122415;Demais escolas;3
35123560;Demais escolas;3
35125155;Demais escolas;3
35125179;Demais escolas;3
35126615;Demais escolas;3
35131945;Demais escolas;3
35133115;Demais escolas;3
35133942;Demais escolas;3
35135586;Demais escolas;3
35140132;Demais escolas;3
35140806;Demais escolas;3
35140824;Demais escolas;3
35142359;Demais escolas;3
35142360;Demais escolas;3
35144216;Demais escolas;3
35150162;Demais escolas;3
35150198;Demais escolas;3
35150228;Demais escolas;3
35152900;Demais escolas;3
35153771;Demais escolas;3
35153801;Demais escolas;3
35154581;Demais escolas;3
35155196;Demais escolas;3
35160635;Demais escolas;3
35160672;Demais escolas;3
35165967;Demais escolas;3
35168531;Demais escolas;3
35168543;Demais escolas;3
35173903;Demais escolas;3
35188840;Demais escolas;3
35188864;Demais escolas;3
35197269;Demais escolas;3
35197397;Demais escolas;3
35250348;Demais escolas;3
35268628;Demais escolas;3
35304049;Demais escolas;3
35308833;Demais escolas;3
35400336;Demais escolas;3
35442446;Demais escolas;3
35448643;Demais escolas;3
35468400;Demais escolas;3
35470259;Demais escolas;3
35529503;Demais escolas;3
35582924;Demais escolas;3
35805683;Demais escolas;3
35805701;Demais escolas;3
35809559;Demais escolas;3
35809724;Demais escolas;3
35112252;Demais escolas;3
35121447;Demais escolas;3
35134314;Demais escolas;3
35144548;Demais escolas;3
35568028;Demais escolas;3
35585488;Demais escolas;3
35112951;Demais escolas;3
35118312;Demais escolas;3
35125787;Demais escolas;3
35161123;Demais escolas;3
35170112;Demais escolas;3
35170446;Demais escolas;3
35439368;Demais escolas;3
35439599;Demais escolas;3
35499365;Demais escolas;3
35809044;Demais escolas;3
35813000;Demais escolas;3
35103081;Demais escolas;3
35132950;Demais escolas;3
35115642;Demais escolas;3
35137716;Demais escolas;3
35150344;Demais escolas;3
35176734;Demais escolas;3
35429259;Demais escolas;3
35441922;Demais escolas;3
35106434;Demais escolas;3
35111569;Demais escolas;3
35125696;Demais escolas;3
35134272;Demais escolas;3
35140703;Demais escolas;3
35159141;Demais escolas;3
35382619;Demais escolas;3
35432210;Demais escolas;3
35800077;Demais escolas;3
35143029;Demais escolas;3
35174920;Demais escolas;3
35810575;Demais escolas;3
35150289;Demais escolas;3
35169328;Demais escolas;3
35172856;Demais escolas;3
35179383;Demais escolas;3
35805048;Demais escolas;3
35071092;Demais escolas;3
35085455;Demais escolas;3
35113086;Demais escolas;3
35153126;Demais escolas;3
35305674;Demais escolas;3
35811683;Demais escolas;3
35006190;Demais escolas;3
35111648;Demais escolas;3
35143170;Demais escolas;3
35143352;Demais escolas;3
35172959;Demais escolas;3
35457334;Demais escolas;3
35802086;Demais escolas;3
35802189;Demais escolas;3
35110899;Demais escolas;3
35110917;Demais escolas;3
35110929;Demais escolas;3
35126196;Demais escolas;3
35135616;Demais escolas;3
35137194;Demais escolas;3
35138083;Demais escolas;3
35155871;Demais escolas;3
35167794;Demais escolas;3
35167800;Demais escolas;3
35288822;Demais escolas;3
35109356;Demais escolas;3
35126895;Demais escolas;3
35139622;Demais escolas;3
35009516;Demais escolas;3
35115708;Demais escolas;3
35115712;Demais escolas;3
35121344;Demais escolas;3
35125982;Demais escolas;3
35134429;Demais escolas;3
35153795;Demais escolas;3
35192399;Demais escolas;3
35299789;Demais escolas;3
35004036;Demais escolas;3
35004904;Demais escolas;3
35009758;Demais escolas;3
35010473;Demais escolas;3
35113207;Demais escolas;3
35113219;Demais escolas;3
35113256;Demais escolas;3
35113268;Demais escolas;3
35113281;Demais escolas;3
35122506;Demais escolas;3
35130588;Demais escolas;3
35133863;Demais escolas;3
35136050;Demais escolas;3
35140648;Demais escolas;3
35150307;Demais escolas;3
35150435;Demais escolas;3
35165451;Demais escolas;3
35175420;Demais escolas;3
35179103;Demais escolas;3
35259317;Demais escolas;3
35290981;Demais escolas;3
35296478;Demais escolas;3
35429173;Demais escolas;3
35432994;Demais escolas;3
35481397;Demais escolas;3
35584939;Demais escolas;3
35808489;Demais escolas;3
35809445;Demais escolas;3
35113402;Demais escolas;3
35113426;Demais escolas;3
35130606;Demais escolas;3
35134417;Demais escolas;3
35139932;Demais escolas;3
35143789;Demais escolas;3
35144997;Demais escolas;3
35152812;Demais escolas;3
35152821;Demais escolas;3
35388786;Demais escolas;3
35481580;Demais escolas;3
35497997;Demais escolas;3
35811142;Demais escolas;3
35117500;Demais escolas;3
35117547;Demais escolas;3
35117560;Demais escolas;3
35117572;Demais escolas;3
35117614;Demais escolas;3
35124801;Demais escolas;3
35126007;Demais escolas;3
35150654;Demais escolas;3
35173241;Demais escolas;3
35342956;Demais escolas;3
35810095;Demais escolas;3
35126044;Demais escolas;3
35108583;Demais escolas;3
35108601;Demais escolas;3
35108613;Demais escolas;3
35125799;Demais escolas;3
35125817;Demais escolas;3
35150548;Demais escolas;3
35185383;Demais escolas;3
35464259;Demais escolas;3
35810940;Demais escolas;3
35108339;Demais escolas;3
35108364;Demais escolas;3
35118072;Demais escolas;3
35122993;Demais escolas;3
35126974;Demais escolas;3
35135094;Demais escolas;3
35152110;Demais escolas;3
35152195;Demais escolas;3
35152249;Demais escolas;3
35167034;Demais escolas;3
35175857;Demais escolas;3
35193914;Demais escolas;3
35290762;Demais escolas;3
35299182;Demais escolas;3
35368015;Demais escolas;3
35369895;Demais escolas;3
35429673;Demais escolas;3
35430146;Demais escolas;3
35450868;Demais escolas;3
35803170;Demais escolas;3
35809184;Demais escolas;3
35132056;Demais escolas;3
35005753;Demais escolas;3
35136098;Demais escolas;3
35138836;Demais escolas;3
35140673;Demais escolas;3
35140685;Demais escolas;3
35150022;Demais escolas;3
35175687;Demais escolas;3
35257312;Demais escolas;3
35007828;Demais escolas;3
35008763;Demais escolas;3
35109393;Demais escolas;3
35109400;Demais escolas;3
35109411;Demais escolas;3
35109435;Demais escolas;3
35109460;Demais escolas;3
35109472;Demais escolas;3
35109496;Demais escolas;3
35119660;Demais escolas;3
35120637;Demais escolas;3
35120947;Demais escolas;3
35130928;Demais escolas;3
35135288;Demais escolas;3
35138630;Demais escolas;3
35140144;Demais escolas;3
35144733;Demais escolas;3
35144745;Demais escolas;3
35154908;Demais escolas;3
35159244;Demais escolas;3
35159897;Demais escolas;3
35166832;Demais escolas;3
35464636;Demais escolas;3
35481105;Demais escolas;3
35567929;Demais escolas;3
35568582;Demais escolas;3
35800200;Demais escolas;3
35803844;Demais escolas;3
35809111;Demais escolas;3
35809512;Demais escolas;3
35004901;Demais escolas;3
35006070;Demais escolas;3
35117699;Demais escolas;3
35117705;Demais escolas;3
35123808;Demais escolas;3
35141392;Demais escolas;3
35150459;Demais escolas;3
35005656;Demais escolas;3
35007666;Demais escolas;3
35008395;Demais escolas;3
35151993;Demais escolas;3
35158446;Demais escolas;3
35165049;Demais escolas;3
35110826;Demais escolas;3
35133097;Demais escolas;3
35158379;Demais escolas;3
35286527;Demais escolas;3
35288032;Demais escolas;3
35004795;Demais escolas;3
35004821;Demais escolas;3
35005209;Demais escolas;3
35007022;Demais escolas;3
35008842;Demais escolas;3
35113724;Demais escolas;3
35113736;Demais escolas;3
35113748;Demais escolas;3
35113759;Demais escolas;3
35113773;Demais escolas;3
35113852;Demais escolas;3
35121150;Demais escolas;3
35123146;Demais escolas;3
35125490;Demais escolas;3
35150587;Demais escolas;3
35158999;Demais escolas;3
35165931;Demais escolas;3
35165943;Demais escolas;3
35191541;Demais escolas;3
35263473;Demais escolas;3
35304888;Demais escolas;3
35440322;Demais escolas;3
35151907;Demais escolas;3
35006289;Demais escolas;3
35119748;Demais escolas;3
35136876;Demais escolas;3
35136888;Demais escolas;3
35138654;Demais escolas;3
35144058;Demais escolas;3
35151063;Demais escolas;3
35151075;Demais escolas;3
35167666;Demais escolas;3
35189935;Demais escolas;3
35448886;Demais escolas;3
35449143;Demais escolas;3
35583303;Demais escolas;3
35805257;Demais escolas;3
35805373;Demais escolas;3
35117134;Demais escolas;3
35117195;Demais escolas;3
35117201;Demais escolas;3
35118321;Demais escolas;3
35121381;Demais escolas;3
35123444;Demais escolas;3
35165773;Demais escolas;3
35185619;Demais escolas;3
35185632;Demais escolas;3
35300895;Demais escolas;3
35466761;Demais escolas;3
35009648;Demais escolas;3
35105824;Demais escolas;3
35108637;Demais escolas;3
35128120;Demais escolas;3
35141495;Demais escolas;3
35440656;Demais escolas;3
35004304;Demais escolas;3
35009366;Demais escolas;3
35011153;Demais escolas;3
35114820;Demais escolas;3
35114911;Demais escolas;3
35114923;Demais escolas;3
35114959;Demais escolas;3
35114960;Demais escolas;3
35114996;Demais escolas;3
35115022;Demais escolas;3
35115083;Demais escolas;3
35118503;Demais escolas;3
35118540;Demais escolas;3
35121733;Demais escolas;3
35130898;Demais escolas;3
35132925;Demais escolas;3
35141537;Demais escolas;3
35152894;Demais escolas;3
35165190;Demais escolas;3
35186429;Demais escolas;3
35268173;Demais escolas;3
35290804;Demais escolas;3
35295784;Demais escolas;3
35338345;Demais escolas;3
35431436;Demais escolas;3
35449003;Demais escolas;3
35557961;Demais escolas;3
35567632;Demais escolas;3
35567656;Demais escolas;3
35579890;Demais escolas;3
35802220;Demais escolas;3
35807680;Demais escolas;3
35114832;Demais escolas;3
35504622;Demais escolas;3
35004193;Demais escolas;3
35114030;Demais escolas;3
35114042;Demais escolas;3
35114066;Demais escolas;3
35114078;Demais escolas;3
35159013;Demais escolas;3
35263072;Demais escolas;3
35111788;Demais escolas;3
35123675;Demais escolas;3
35130643;Demais escolas;3
35583674;Demais escolas;3
35140612;Demais escolas;3
35150642;Demais escolas;3
35174836;Demais escolas;3
35499092;Demais escolas;3
35121721;Demais escolas;3
35141355;Demais escolas;3
35141367;Demais escolas;3
35153163;Demais escolas;3
35369226;Demais escolas;3
35004913;Demais escolas;3
35065134;Demais escolas;3
35108649;Demais escolas;3
35108650;Demais escolas;3
35108698;Demais escolas;3
35108736;Demais escolas;3
35108741;Demais escolas;3
35108820;Demais escolas;3
35108873;Demais escolas;3
35118667;Demais escolas;3
35123511;Demais escolas;3
35124631;Demais escolas;3
35132123;Demais escolas;3
35134168;Demais escolas;3
35135148;Demais escolas;3
35136759;Demais escolas;3
35137960;Demais escolas;3
35139178;Demais escolas;3
35140909;Demais escolas;3
35143736;Demais escolas;3
35168622;Demais escolas;3
35173186;Demais escolas;3
35173236;Demais escolas;3
35307555;Demais escolas;3
35314785;Demais escolas;3
35395754;Demais escolas;3
35421522;Demais escolas;3
35429089;Demais escolas;3
35439642;Demais escolas;3
35804101;Demais escolas;3
35811476;Demais escolas;3
35812031;Demais escolas;3
35005953;Demais escolas;3
35006903;Demais escolas;3
35006977;Demais escolas;3
35008774;Demais escolas;3
35109708;Demais escolas;3
35109721;Demais escolas;3
35109733;Demais escolas;3
35109848;Demais escolas;3
35109997;Demais escolas;3
35110024;Demais escolas;3
35110139;Demais escolas;3
35110140;Demais escolas;3
35110164;Demais escolas;3
35110346;Demais escolas;3
35110358;Demais escolas;3
35126457;Demais escolas;3
35131829;Demais escolas;3
35139683;Demais escolas;3
35144071;Demais escolas;3
35151531;Demais escolas;3
35154295;Demais escolas;3
35154398;Demais escolas;3
35154404;Demais escolas;3
35158732;Demais escolas;3
35159384;Demais escolas;3
35186260;Demais escolas;3
35385244;Demais escolas;3
35481609;Demais escolas;3
35483084;Demais escolas;3
35810939;Demais escolas;3
35005131;Demais escolas;3
35006291;Demais escolas;3
35007008;Demais escolas;3
35007152;Demais escolas;3
35108923;Demais escolas;3
35108959;Demais escolas;3
35108972;Demais escolas;3
35108996;Demais escolas;3
35109010;Demais escolas;3
35109022;Demais escolas;3
35119611;Demais escolas;3
35137650;Demais escolas;3
35140910;Demais escolas;3
35141501;Demais escolas;3
35141811;Demais escolas;3
35142612;Demais escolas;3
35142967;Demais escolas;3
35144381;Demais escolas;3
35150373;Demais escolas;3
35151048;Demais escolas;3
35151452;Demais escolas;3
35152729;Demais escolas;3
35162164;Demais escolas;3
35184949;Demais escolas;3
35194827;Demais escolas;3
35430353;Demais escolas;3
35481014;Demais escolas;3
35566809;Demais escolas;3
35583224;Demais escolas;3
35802578;Demais escolas;3
35809883;Demais escolas;3
35109198;Demais escolas;3
35109228;Demais escolas;3
35127115;Demais escolas;3
35132160;Demais escolas;3
35135203;Demais escolas;3
35139208;Demais escolas;3
35154775;Demais escolas;3
35430432;Demais escolas;3
35802839;Demais escolas;3
35007524;Demais escolas;3
35009706;Demais escolas;3
35115253;Demais escolas;3
35125436;Demais escolas;3
35125441;Demais escolas;3
35130904;Demais escolas;3
35143091;Demais escolas;3
35165116;Demais escolas;3
35170331;Demais escolas;3
35184974;Demais escolas;3
35115265;Demais escolas;3
35115277;Demais escolas;3
35121307;Demais escolas;3
35004215;Demais escolas;3
35004863;Demais escolas;3
35006144;Demais escolas;3
35006933;Demais escolas;3
35006934;Demais escolas;3
35006958;Demais escolas;3
35008681;Demais escolas;3
35010002;Demais escolas;3
35010226;Demais escolas;3
35116361;Demais escolas;3
35116373;Demais escolas;3
35116385;Demais escolas;3
35116415;Demais escolas;3
35123365;Demais escolas;3
35139452;Demais escolas;3
35160854;Demais escolas;3
35174658;Demais escolas;3
35186485;Demais escolas;3
35188712;Demais escolas;3
35448205;Demais escolas;3
35500033;Demais escolas;3
35501918;Demais escolas;3
35504324;Demais escolas;3
35509516;Demais escolas;3
35809159;Demais escolas;3
35004369;Demais escolas;3
35104930;Demais escolas;3
35110966;Demais escolas;3
35111016;Demais escolas;3
35111053;Demais escolas;3
35111089;Demais escolas;3
35122038;Demais escolas;3
35134259;Demais escolas;3
35137170;Demais escolas;3
35139300;Demais escolas;3
35139312;Demais escolas;3
35140041;Demais escolas;3
35140065;Demais escolas;3
35142694;Demais escolas;3
35144496;Demais escolas;3
35153394;Demais escolas;3
35167563;Demais escolas;3
35175572;Demais escolas;3
35250892;Demais escolas;3
35290439;Demais escolas;3
35439526;Demais escolas;3
35499067;Demais escolas;3
35561320;Demais escolas;3
35805555;Demais escolas;3
35808246;Demais escolas;3
35063071;Demais escolas;3
35101151;Demais escolas;3
35101722;Demais escolas;3
35287581;Demais escolas;3
35477886;Demais escolas;3
35104620;Demais escolas;3
35104875;Demais escolas;3
35104917;Demais escolas;3
35480745;Demais escolas;3
35293532;Demais escolas;3
35063332;Demais escolas;3
35365592;Demais escolas;3
35449748;Demais escolas;3
35809305;Demais escolas;3
35004602;Demais escolas;3
35139774;Demais escolas;3
35151385;Demais escolas;3
35154106;Demais escolas;3
35157478;Demais escolas;3
35296016;Demais escolas;3
35103780;Demais escolas;3
35127991;Demais escolas;3
35134132;Demais escolas;3
35140351;Demais escolas;3
35103433;Demais escolas;3
35103494;Demais escolas;3
35399197;Demais escolas;3
35101278;Demais escolas;3
35101333;Demais escolas;3
35809287;Demais escolas;3
35006111;Demais escolas;3
35102350;Demais escolas;3
35103421;Demais escolas;3
35119261;Demais escolas;3
35150061;Demais escolas;3
35192211;Demais escolas;3
35005969;Demais escolas;3
35105429;Demais escolas;3
35105961;Demais escolas;3
35124175;Demais escolas;3
35144186;Demais escolas;3
35153564;Demais escolas;3
35165323;Demais escolas;3
35165359;Demais escolas;3
35450935;Demais escolas;3
35463279;Demais escolas;3
35800612;Demais escolas;3
35100353;Demais escolas;3
35101084;Demais escolas;3
35142724;Demais escolas;3
35154817;Demais escolas;3
35158318;Demais escolas;3
35167459;Demais escolas;3
35811658;Demais escolas;3
35106471;Demais escolas;3
35106616;Demais escolas;3
35106636;Demais escolas;3
35125908;Demais escolas;3
35137042;Demais escolas;3
35445630;Demais escolas;3
35106240;Demais escolas;3
35124849;Demais escolas;3
35141240;Demais escolas;3
35344837;Demais escolas;3
35429612;Demais escolas;3
35107517;Demais escolas;3
35107803;Demais escolas;3
35140338;Demais escolas;3
35144721;Demais escolas;3
35187537;Demais escolas;3
35810617;Demais escolas;3
35107645;Demais escolas;3
35124795;Demais escolas;3
35136359;Demais escolas;3
35137078;Demais escolas;3
35137108;Demais escolas;3
35140314;Demais escolas;3
35141773;Demais escolas;3
35176588;Demais escolas;3
35193306;Demais escolas;3
35165670;Demais escolas;3
35805439;Demais escolas;3
35805452;Demais escolas;3
35107554;Demais escolas;3
35107591;Demais escolas;3
35107682;Demais escolas;3
35125726;Demais escolas;3
35141768;Demais escolas;3
35142311;Demais escolas;3
35160763;Demais escolas;3
35179848;Demais escolas;3
35101898;Demais escolas;3
35101941;Demais escolas;3
35153285;Demais escolas;3
35165311;Demais escolas;3
35171116;Demais escolas;3
35100161;Demais escolas;3
35100171;Demais escolas;3
35100183;Demais escolas;3
35292175;Demais escolas;3
35442392;Demais escolas;3
35811105;Demais escolas;3
35107608;Demais escolas;3
35139221;Demais escolas;3
35139233;Demais escolas;3
35140004;Demais escolas;3
35140348;Demais escolas;3
35107906;Demais escolas;3
35135021;Demais escolas;3
35135057;Demais escolas;3
35139129;Demais escolas;3
35141297;Demais escolas;3
35143157;Demais escolas;3
35143959;Demais escolas;3
35158525;Demais escolas;3
35158550;Demais escolas;3
35168671;Demais escolas;3
35800971;Demais escolas;3
35153060;Demais escolas;3
35307592;Demais escolas;3
35467789;Demais escolas;3
35151737;Demais escolas;3
35170458;Demais escolas;3
35103248;Demais escolas;3
35103697;Demais escolas;3
35103718;Demais escolas;3
35103834;Demais escolas;3
35103861;Demais escolas;3
35141948;Demais escolas;3
35498646;Demais escolas;3
35107256;Demais escolas;3
35138575;Demais escolas;3
35313524;Demais escolas;3
35009561;Demais escolas;3
35135525;Demais escolas;3
35144952;Demais escolas;3
35157132;Demais escolas;3
35163326;Demais escolas;3
35163338;Demais escolas;3
35185437;Demais escolas;3
35100304;Demais escolas;3
35100328;Demais escolas;3
35141483;Demais escolas;3
35154684;Demais escolas;3
35154854;Demais escolas;3
35165104;Demais escolas;3
35167411;Demais escolas;3
35189431;Demais escolas;3
35810307;Demais escolas;3
35155287;Demais escolas;3
35158549;Demais escolas;3
35807825;Demais escolas;3
35802050;Demais escolas;3
35806286;Demais escolas;3
35103548;Demais escolas;3
35104206;Demais escolas;3
35106148;Demais escolas;3
35106367;Demais escolas;3
35143406;Demais escolas;3
35158483;Demais escolas;3
35161937;Demais escolas;3
35165335;Demais escolas;3
35165347;Demais escolas;3
35198959;Demais escolas;3
35153084;Demais escolas;3
35185760;Demais escolas;3
35009839;Demais escolas;3
35106628;Demais escolas;3
35106677;Demais escolas;3
35106756;Demais escolas;3
35106781;Demais escolas;3
35106811;Demais escolas;3
35155019;Demais escolas;3
35456731;Demais escolas;3
35104449;Demais escolas;3
35105971;Demais escolas;3
35126718;Demais escolas;3
35134788;Demais escolas;3
35154210;Demais escolas;3
35102180;Demais escolas;3
35187185;Demais escolas;3
35290993;Demais escolas;3
35808210;Demais escolas;3
35102301;Demais escolas;3
35115307;Demais escolas;3
35135550;Demais escolas;3
35137546;Demais escolas;3
35156553;Demais escolas;3
35161287;Demais escolas;3
35161317;Demais escolas;3
35165621;Demais escolas;3
35173708;Demais escolas;3
35805440;Demais escolas;3
35811816;Demais escolas;3
35007070;Demais escolas;3
35107049;Demais escolas;3
35107050;Demais escolas;3
35107116;Demais escolas;3
35132559;Demais escolas;3
35136463;Demais escolas;3
35139580;Demais escolas;3
35141264;Demais escolas;3
35171487;Demais escolas;3
35007387;Demais escolas;3
35154441;Demais escolas;3
35161007;Demais escolas;3
35185565;Demais escolas;3
35290415;Demais escolas;3
35800089;Demais escolas;3
35805063;Demais escolas;3
35176205;Demais escolas;3
35118977;Demais escolas;3
35118990;Demais escolas;3
35151518;Demais escolas;3
35189443;Demais escolas;3
35438315;Demais escolas;3
35177015;Demais escolas;3
35103524;Demais escolas;3
35104590;Demais escolas;3
35388117;Demais escolas;3
35107529;Demais escolas;3
35107924;Demais escolas;3
35151889;Demais escolas;3
35153825;Demais escolas;3
35172492;Demais escolas;3
35364435;Demais escolas;3
35007102;Demais escolas;3
35102465;Demais escolas;3
35102660;Demais escolas;3
35118928;Demais escolas;3
35130369;Demais escolas;3
35131507;Demais escolas;3
35132329;Demais escolas;3
35448369;Demais escolas;3
35800193;Demais escolas;3
35106884;Demais escolas;3
35106896;Demais escolas;3
35106926;Demais escolas;3
35120339;Demais escolas;3
35185449;Demais escolas;3
35004190;Demais escolas;3
35100213;Demais escolas;3
35167447;Demais escolas;3
35431459;Demais escolas;3
35567516;Demais escolas;3
35119039;Demais escolas;3
35135471;Demais escolas;3
35367734;Demais escolas;3
35480289;Demais escolas;3
35560820;Demais escolas;3
35101175;Demais escolas;3
35101448;Demais escolas;3
35101539;Demais escolas;3
35136897;Demais escolas;3
35151191;Demais escolas;3
35151348;Demais escolas;3
35105648;Demais escolas;3
35105910;Demais escolas;3
35120285;Demais escolas;3
35136396;Demais escolas;3
35295188;Demais escolas;3
35101564;Demais escolas;3
35130540;Demais escolas;3
35156231;Demais escolas;3
35199710;Demais escolas;3
35307622;Demais escolas;3
35810538;Demais escolas;3
35005941;Demais escolas;3
35107612;Demais escolas;3
35142876;Demais escolas;3
35176597;Demais escolas;3
35810630;Demais escolas;3
35005110;Demais escolas;3
35102015;Demais escolas;3
35102039;Demais escolas;3
35102040;Demais escolas;3
35119192;Demais escolas;3
35124527;Demais escolas;3
35142529;Demais escolas;3
35142864;Demais escolas;3
35168853;Demais escolas;3
35173685;Demais escolas;3
35173712;Demais escolas;3
35263795;Demais escolas;3
35299625;Demais escolas;3
35811385;Demais escolas;3
35008207;Demais escolas;3
35102751;Demais escolas;3
35102787;Demais escolas;3
35102799;Demais escolas;3
35102805;Demais escolas;3
35102829;Demais escolas;3
35103123;Demais escolas;3
35139497;Demais escolas;3
35563298;Demais escolas;3
35104607;Demais escolas;3
35104711;Demais escolas;3
35118936;Demais escolas;3
35133450;Demais escolas;3
35007664;Demais escolas;3
35071936;Demais escolas;3
35100024;Demais escolas;3
35100043;Demais escolas;3
35151506;Demais escolas;3
35161238;Demais escolas;3
35167782;Demais escolas;3
35173174;Demais escolas;3
35812912;Demais escolas;3
35119209;Demais escolas;3
35135549;Demais escolas;3
35158872;Demais escolas;3
35137418;Demais escolas;3
35143595;Demais escolas;3
35152523;Demais escolas;3
35124199;Demais escolas;3
35143571;Demais escolas;3
35158823;Demais escolas;3
35452543;Demais escolas;3
35106768;Demais escolas;3
35106800;Demais escolas;3
35107153;Demais escolas;3
35107219;Demais escolas;3
35107335;Demais escolas;3
35120406;Demais escolas;3
35133176;Demais escolas;3
35133462;Demais escolas;3
35139063;Demais escolas;3
35151841;Demais escolas;3
35260939;Demais escolas;3
35007181;Demais escolas;3
35103275;Demais escolas;3
35103342;Demais escolas;3
35103445;Demais escolas;3
35004693;Demais escolas;3
35100420;Demais escolas;3
35100432;Demais escolas;3
35100444;Demais escolas;3
35100473;Demais escolas;3
35100493;Demais escolas;3
35100547;Demais escolas;3
35100663;Demais escolas;3
35119040;Demais escolas;3
35131787;Demais escolas;3
35135446;Demais escolas;3
35352652;Demais escolas;3
35006923;Demais escolas;3
35008727;Demais escolas;3
35105569;Demais escolas;3
35107475;Demais escolas;3
35107499;Demais escolas;3
35107542;Demais escolas;3
35107633;Demais escolas;3
35107700;Demais escolas;3
35107736;Demais escolas;3
35107773;Demais escolas;3
35124576;Demais escolas;3
35132214;Demais escolas;3
35137066;Demais escolas;3
35141689;Demais escolas;3
35482912;Demais escolas;3
35806420;Demais escolas;3
35009476;Demais escolas;3
35101679;Demais escolas;3
35153631;Demais escolas;3
35004865;Demais escolas;3
35102283;Demais escolas;3
35102295;Demais escolas;3
35124459;Demais escolas;3
35135562;Demais escolas;3
35152511;Demais escolas;3
35156541;Demais escolas;3
35156565;Demais escolas;3
35174087;Demais escolas;3
35007041;Demais escolas;3
35119222;Demais escolas;3
35124448;Demais escolas;3
35136943;Demais escolas;3
35139804;Demais escolas;3
35151725;Demais escolas;3
35165220;Demais escolas;3
35165232;Demais escolas;3
35165372;Demais escolas;3
35172509;Demais escolas;3
35258039;Demais escolas;3
35568892;Demais escolas;3
35118163;Demais escolas;3
35144241;Demais escolas;3
35161299;Demais escolas;3
35101618;Demais escolas;3
35127197;Demais escolas;3
35007592;Demais escolas;3
35107165;Demais escolas;3
35107402;Demais escolas;3
35125398;Demais escolas;3
35130205;Demais escolas;3
35130217;Demais escolas;3
35130254;Demais escolas;3
35153692;Demais escolas;3
35007851;Demais escolas;3
35107487;Demais escolas;3
35133565;Demais escolas;3
35060574;Demais escolas;3
35101813;Demais escolas;3
35101886;Demais escolas;3
35101904;Demais escolas;3
35132986;Demais escolas;3
35133395;Demais escolas;3
35136931;Demais escolas;3
35142759;Demais escolas;3
35144228;Demais escolas;3
35157016;Demais escolas;3
35164082;Demais escolas;3
35808301;Demais escolas;3
35101148;Demais escolas;3
35119106;Demais escolas;3
35119982;Demais escolas;3
35126366;Demais escolas;3
35100900;Demais escolas;3
35100912;Demais escolas;3
35101011;Demais escolas;3
35101047;Demais escolas;3
35119118;Demais escolas;3
35140740;Demais escolas;3
35143200;Demais escolas;3
35150265;Demais escolas;3
35195972;Demais escolas;3
35294780;Demais escolas;3
35429570;Demais escolas;3
35481154;Demais escolas;3
35809688;Demais escolas;3
35105314;Demais escolas;3
35119374;Demais escolas;3
35137133;Demais escolas;3
35162243;Demais escolas;3
35374957;Demais escolas;3
35456196;Demais escolas;3
35530785;Demais escolas;3
35291511;Demais escolas;3
35431059;Demais escolas;3
35101965;Demais escolas;3
35101989;Demais escolas;3
35101990;Demais escolas;3
35131660;Demais escolas;3
35157028;Demais escolas;3
35185346;Demais escolas;3
35299984;Demais escolas;3
35100730;Demais escolas;3
35118758;Demais escolas;3
35130758;Demais escolas;3
35438170;Demais escolas;3
35102490;Demais escolas;3
35150885;Demais escolas;3
35100785;Demais escolas;3
35100808;Demais escolas;3
35100833;Demais escolas;3
35134569;Demais escolas;3
35135434;Demais escolas;3
35171360;Demais escolas;3
35288573;Demais escolas;3
35004801;Demais escolas;3
35104985;Demais escolas;3
35104991;Demais escolas;3
35105028;Demais escolas;3
35105041;Demais escolas;3
35105053;Demais escolas;3
35107177;Demais escolas;3
35107190;Demais escolas;3
35134806;Demais escolas;3
35136608;Demais escolas;3
35155073;Demais escolas;3
35563006;Demais escolas;3
35806444;Demais escolas;3
35102076;Demais escolas;3
35102088;Demais escolas;3
35102124;Demais escolas;3
35127231;Demais escolas;3
35168828;Demais escolas;3
35477175;Demais escolas;3
35805567;Demais escolas;3
35809676;Demais escolas;3
35117912;Demais escolas;3
35120029;Demais escolas;3
35138216;Demais escolas;3
35140880;Demais escolas;3
35168762;Demais escolas;3
35469713;Demais escolas;3
35006165;Demais escolas;3
35101597;Demais escolas;3
35101643;Demais escolas;3
35101710;Demais escolas;3
35101734;Demais escolas;3
35134673;Demais escolas;3
35142505;Demais escolas;3
35008950;Demais escolas;3
35105521;Demais escolas;3
35105600;Demais escolas;3
35131738;Demais escolas;3
35142736;Demais escolas;3
35153989;Demais escolas;3
35287600;Demais escolas;3
35297410;Demais escolas;3
35807618;Demais escolas;3
35008650;Demais escolas;3
35005406;Demais escolas;3
35009055;Demais escolas;3
35110450;Demais escolas;3
35110474;Demais escolas;3
35121253;Demais escolas;3
35137807;Demais escolas;3
35144320;Demais escolas;3
35151130;Demais escolas;3
35160477;Demais escolas;3
35290452;Demais escolas;3
35114637;Demais escolas;3
35125465;Demais escolas;3
35164948;Demais escolas;3
35288482;Demais escolas;3
35367679;Demais escolas;3
35441259;Demais escolas;3
35006160;Demais escolas;3
35006207;Demais escolas;3
35111867;Demais escolas;3
35111958;Demais escolas;3
35111995;Demais escolas;3
35112008;Demais escolas;3
35119912;Demais escolas;3
35122968;Demais escolas;3
35137674;Demais escolas;3
35137686;Demais escolas;3
35141586;Demais escolas;3
35152407;Demais escolas;3
35152432;Demais escolas;3
35155779;Demais escolas;3
