codigo_escola;segmento_golden_lead;segmento_ordem
35450935;🔵 Outras Escolas (4.444);2
35463279;🔵 Outras Escolas (4.444);2
35800612;🔵 Outras Escolas (4.444);2
35100353;🔵 Outras Escolas (4.444);2
35101084;🔵 Outras Escolas (4.444);2
35142724;🔵 Outras Escolas (4.444);2
35154817;🔵 Outras Escolas (4.444);2
35158318;🔵 Outras Escolas (4.444);2
35167459;🔵 Outras Escolas (4.444);2
35811658;🔵 Outras Escolas (4.444);2
35106471;🔵 Outras Escolas (4.444);2
35106616;🔵 Outras Escolas (4.444);2
35106636;🔵 Outras Escolas (4.444);2
35125908;🔵 Outras Escolas (4.444);2
35137042;🔵 Outras Escolas (4.444);2
35445630;🔵 Outras Escolas (4.444);2
35106240;🔵 Outras Escolas (4.444);2
35124849;🔵 Outras Escolas (4.444);2
35141240;🔵 Outras Escolas (4.444);2
35344837;🔵 Outras Escolas (4.444);2
35429612;🔵 Outras Escolas (4.444);2
35107517;🔵 Outras Escolas (4.444);2
35107803;🔵 Outras Escolas (4.444);2
35140338;🔵 Outras Escolas (4.444);2
35144721;🔵 Outras Escolas (4.444);2
35187537;🔵 Outras Escolas (4.444);2
35810617;🔵 Outras Escolas (4.444);2
35107645;🔵 Outras Escolas (4.444);2
35124795;🔵 Outras Escolas (4.444);2
35136359;🔵 Outras Escolas (4.444);2
35137078;🔵 Outras Escolas (4.444);2
35137108;🔵 Outras Escolas (4.444);2
35140314;🔵 Outras Escolas (4.444);2
35141773;🔵 Outras Escolas (4.444);2
35176588;🔵 Outras Escolas (4.444);2
35193306;🔵 Outras Escolas (4.444);2
35165670;🔵 Outras Escolas (4.444);2
35805439;🔵 Outras Escolas (4.444);2
35805452;🔵 Outras Escolas (4.444);2
35107554;🔵 Outras Escolas (4.444);2
35107591;🔵 Outras Escolas (4.444);2
35107682;🔵 Outras Escolas (4.444);2
35125726;🔵 Outras Escolas (4.444);2
35141768;🔵 Outras Escolas (4.444);2
35142311;🔵 Outras Escolas (4.444);2
35160763;🔵 Outras Escolas (4.444);2
35179848;🔵 Outras Escolas (4.444);2
35101898;🔵 Outras Escolas (4.444);2
35101941;🔵 Outras Escolas (4.444);2
35153285;🔵 Outras Escolas (4.444);2
35165311;🔵 Outras Escolas (4.444);2
35171116;🔵 Outras Escolas (4.444);2
35100161;🔵 Outras Escolas (4.444);2
35100171;🔵 Outras Escolas (4.444);2
35100183;🔵 Outras Escolas (4.444);2
35292175;🔵 Outras Escolas (4.444);2
35442392;🔵 Outras Escolas (4.444);2
35811105;🔵 Outras Escolas (4.444);2
35107608;🔵 Outras Escolas (4.444);2
35139221;🔵 Outras Escolas (4.444);2
35139233;🔵 Outras Escolas (4.444);2
35140004;🔵 Outras Escolas (4.444);2
35140348;🔵 Outras Escolas (4.444);2
35107906;🔵 Outras Escolas (4.444);2
35135021;🔵 Outras Escolas (4.444);2
35135057;🔵 Outras Escolas (4.444);2
35139129;🔵 Outras Escolas (4.444);2
35141297;🔵 Outras Escolas (4.444);2
35143157;🔵 Outras Escolas (4.444);2
35143959;🔵 Outras Escolas (4.444);2
35158525;🔵 Outras Escolas (4.444);2
35158550;🔵 Outras Escolas (4.444);2
35168671;🔵 Outras Escolas (4.444);2
35800971;🔵 Outras Escolas (4.444);2
35153060;🔵 Outras Escolas (4.444);2
35307592;🔵 Outras Escolas (4.444);2
35467789;🔵 Outras Escolas (4.444);2
35151737;🔵 Outras Escolas (4.444);2
35170458;🔵 Outras Escolas (4.444);2
35103248;🔵 Outras Escolas (4.444);2
35103697;🔵 Outras Escolas (4.444);2
35103718;🔵 Outras Escolas (4.444);2
35103834;🔵 Outras Escolas (4.444);2
35103861;🔵 Outras Escolas (4.444);2
35141948;🔵 Outras Escolas (4.444);2
35498646;🔵 Outras Escolas (4.444);2
35107256;🔵 Outras Escolas (4.444);2
35138575;🔵 Outras Escolas (4.444);2
35313524;🔵 Outras Escolas (4.444);2
35009561;🔵 Outras Escolas (4.444);2
35135525;🔵 Outras Escolas (4.444);2
35144952;🔵 Outras Escolas (4.444);2
35157132;🔵 Outras Escolas (4.444);2
35163326;🔵 Outras Escolas (4.444);2
35163338;🔵 Outras Escolas (4.444);2
35185437;🔵 Outras Escolas (4.444);2
35100304;🔵 Outras Escolas (4.444);2
35100328;🔵 Outras Escolas (4.444);2
35141483;🔵 Outras Escolas (4.444);2
35154684;🔵 Outras Escolas (4.444);2
35154854;🔵 Outras Escolas (4.444);2
35165104;🔵 Outras Escolas (4.444);2
35167411;🔵 Outras Escolas (4.444);2
35189431;🔵 Outras Escolas (4.444);2
35810307;🔵 Outras Escolas (4.444);2
35155287;🔵 Outras Escolas (4.444);2
35158549;🔵 Outras Escolas (4.444);2
35807825;🔵 Outras Escolas (4.444);2
35802050;🔵 Outras Escolas (4.444);2
35806286;🔵 Outras Escolas (4.444);2
35103548;🔵 Outras Escolas (4.444);2
35104206;🔵 Outras Escolas (4.444);2
35106148;🔵 Outras Escolas (4.444);2
35106367;🔵 Outras Escolas (4.444);2
35143406;🔵 Outras Escolas (4.444);2
35158483;🔵 Outras Escolas (4.444);2
35161937;🔵 Outras Escolas (4.444);2
35165335;🔵 Outras Escolas (4.444);2
35165347;🔵 Outras Escolas (4.444);2
35198959;🔵 Outras Escolas (4.444);2
35153084;🔵 Outras Escolas (4.444);2
35185760;🔵 Outras Escolas (4.444);2
35009839;🔵 Outras Escolas (4.444);2
35106628;🔵 Outras Escolas (4.444);2
35106677;🔵 Outras Escolas (4.444);2
35106756;🔵 Outras Escolas (4.444);2
35106781;🔵 Outras Escolas (4.444);2
35106811;🔵 Outras Escolas (4.444);2
35155019;🔵 Outras Escolas (4.444);2
35456731;🔵 Outras Escolas (4.444);2
35104449;🔵 Outras Escolas (4.444);2
35105971;🔵 Outras Escolas (4.444);2
35126718;🔵 Outras Escolas (4.444);2
35134788;🔵 Outras Escolas (4.444);2
35154210;🔵 Outras Escolas (4.444);2
35102180;🔵 Outras Escolas (4.444);2
35187185;🔵 Outras Escolas (4.444);2
35290993;🔵 Outras Escolas (4.444);2
35808210;🔵 Outras Escolas (4.444);2
35102301;🔵 Outras Escolas (4.444);2
35115307;🔵 Outras Escolas (4.444);2
35135550;🔵 Outras Escolas (4.444);2
35137546;🔵 Outras Escolas (4.444);2
35156553;🔵 Outras Escolas (4.444);2
35161287;🔵 Outras Escolas (4.444);2
35161317;🔵 Outras Escolas (4.444);2
35165621;🔵 Outras Escolas (4.444);2
35173708;🔵 Outras Escolas (4.444);2
35805440;🔵 Outras Escolas (4.444);2
35811816;🔵 Outras Escolas (4.444);2
35007070;🔵 Outras Escolas (4.444);2
35107049;🔵 Outras Escolas (4.444);2
35107050;🔵 Outras Escolas (4.444);2
35107116;🔵 Outras Escolas (4.444);2
35132559;🔵 Outras Escolas (4.444);2
35136463;🔵 Outras Escolas (4.444);2
35139580;🔵 Outras Escolas (4.444);2
35141264;🔵 Outras Escolas (4.444);2
35171487;🔵 Outras Escolas (4.444);2
35007387;🔵 Outras Escolas (4.444);2
35154441;🔵 Outras Escolas (4.444);2
35161007;🔵 Outras Escolas (4.444);2
35185565;🔵 Outras Escolas (4.444);2
35290415;🔵 Outras Escolas (4.444);2
35800089;🔵 Outras Escolas (4.444);2
35805063;🔵 Outras Escolas (4.444);2
35176205;🔵 Outras Escolas (4.444);2
35118977;🔵 Outras Escolas (4.444);2
35118990;🔵 Outras Escolas (4.444);2
35151518;🔵 Outras Escolas (4.444);2
35189443;🔵 Outras Escolas (4.444);2
35438315;🔵 Outras Escolas (4.444);2
35177015;🔵 Outras Escolas (4.444);2
35103524;🔵 Outras Escolas (4.444);2
35104590;🔵 Outras Escolas (4.444);2
35388117;🔵 Outras Escolas (4.444);2
35107529;🔵 Outras Escolas (4.444);2
35107924;🔵 Outras Escolas (4.444);2
35151889;🔵 Outras Escolas (4.444);2
35153825;🔵 Outras Escolas (4.444);2
35172492;🔵 Outras Escolas (4.444);2
35364435;🔵 Outras Escolas (4.444);2
35007102;🔵 Outras Escolas (4.444);2
35102465;🔵 Outras Escolas (4.444);2
35102660;🔵 Outras Escolas (4.444);2
35118928;🔵 Outras Escolas (4.444);2
35130369;🔵 Outras Escolas (4.444);2
35131507;🔵 Outras Escolas (4.444);2
35132329;🔵 Outras Escolas (4.444);2
35448369;🔵 Outras Escolas (4.444);2
35800193;🔵 Outras Escolas (4.444);2
35106884;🔵 Outras Escolas (4.444);2
35106896;🔵 Outras Escolas (4.444);2
35106926;🔵 Outras Escolas (4.444);2
35120339;🔵 Outras Escolas (4.444);2
35185449;🔵 Outras Escolas (4.444);2
35004190;🔵 Outras Escolas (4.444);2
35100213;🔵 Outras Escolas (4.444);2
35167447;🔵 Outras Escolas (4.444);2
35431459;🔵 Outras Escolas (4.444);2
35567516;🔵 Outras Escolas (4.444);2
35119039;🔵 Outras Escolas (4.444);2
35135471;🔵 Outras Escolas (4.444);2
35367734;🔵 Outras Escolas (4.444);2
35480289;🔵 Outras Escolas (4.444);2
35560820;🔵 Outras Escolas (4.444);2
35101175;🔵 Outras Escolas (4.444);2
35101448;🔵 Outras Escolas (4.444);2
35101539;🔵 Outras Escolas (4.444);2
35136897;🔵 Outras Escolas (4.444);2
35151191;🔵 Outras Escolas (4.444);2
35151348;🔵 Outras Escolas (4.444);2
35105648;🔵 Outras Escolas (4.444);2
35105910;🔵 Outras Escolas (4.444);2
35120285;🔵 Outras Escolas (4.444);2
35136396;🔵 Outras Escolas (4.444);2
35295188;🔵 Outras Escolas (4.444);2
35101564;🔵 Outras Escolas (4.444);2
35130540;🔵 Outras Escolas (4.444);2
35156231;🔵 Outras Escolas (4.444);2
35199710;🔵 Outras Escolas (4.444);2
35307622;🔵 Outras Escolas (4.444);2
35810538;🔵 Outras Escolas (4.444);2
35005941;🔵 Outras Escolas (4.444);2
35107612;🔵 Outras Escolas (4.444);2
35142876;🔵 Outras Escolas (4.444);2
35176597;🔵 Outras Escolas (4.444);2
35810630;🔵 Outras Escolas (4.444);2
35005110;🔵 Outras Escolas (4.444);2
35102015;🔵 Outras Escolas (4.444);2
35102039;🔵 Outras Escolas (4.444);2
35102040;🔵 Outras Escolas (4.444);2
35119192;🔵 Outras Escolas (4.444);2
35124527;🔵 Outras Escolas (4.444);2
35142529;🔵 Outras Escolas (4.444);2
35142864;🔵 Outras Escolas (4.444);2
35168853;🔵 Outras Escolas (4.444);2
35173685;🔵 Outras Escolas (4.444);2
35173712;🔵 Outras Escolas (4.444);2
35263795;🔵 Outras Escolas (4.444);2
35299625;🔵 Outras Escolas (4.444);2
35811385;🔵 Outras Escolas (4.444);2
35008207;🔵 Outras Escolas (4.444);2
35102751;🔵 Outras Escolas (4.444);2
35102787;🔵 Outras Escolas (4.444);2
35102799;🔵 Outras Escolas (4.444);2
35102805;🔵 Outras Escolas (4.444);2
35102829;🔵 Outras Escolas (4.444);2
35103123;🔵 Outras Escolas (4.444);2
35139497;🔵 Outras Escolas (4.444);2
35563298;🔵 Outras Escolas (4.444);2
35104607;🔵 Outras Escolas (4.444);2
35104711;🔵 Outras Escolas (4.444);2
35118936;🔵 Outras Escolas (4.444);2
35133450;🔵 Outras Escolas (4.444);2
35007664;🔵 Outras Escolas (4.444);2
35071936;🔵 Outras Escolas (4.444);2
35100024;🔵 Outras Escolas (4.444);2
35100043;🔵 Outras Escolas (4.444);2
35151506;🔵 Outras Escolas (4.444);2
35161238;🔵 Outras Escolas (4.444);2
35167782;🔵 Outras Escolas (4.444);2
35173174;🔵 Outras Escolas (4.444);2
35812912;🔵 Outras Escolas (4.444);2
35119209;🔵 Outras Escolas (4.444);2
35135549;🔵 Outras Escolas (4.444);2
35158872;🔵 Outras Escolas (4.444);2
35137418;🔵 Outras Escolas (4.444);2
35143595;🔵 Outras Escolas (4.444);2
35152523;🔵 Outras Escolas (4.444);2
35124199;🔵 Outras Escolas (4.444);2
35143571;🔵 Outras Escolas (4.444);2
35158823;🔵 Outras Escolas (4.444);2
35452543;🔵 Outras Escolas (4.444);2
35106768;🔵 Outras Escolas (4.444);2
35106800;🔵 Outras Escolas (4.444);2
35107153;🔵 Outras Escolas (4.444);2
35107219;🔵 Outras Escolas (4.444);2
35107335;🔵 Outras Escolas (4.444);2
35120406;🔵 Outras Escolas (4.444);2
35133176;🔵 Outras Escolas (4.444);2
35133462;🔵 Outras Escolas (4.444);2
35139063;🔵 Outras Escolas (4.444);2
35151841;🔵 Outras Escolas (4.444);2
35260939;🔵 Outras Escolas (4.444);2
35007181;🔵 Outras Escolas (4.444);2
35103275;🔵 Outras Escolas (4.444);2
35103342;🔵 Outras Escolas (4.444);2
35103445;🔵 Outras Escolas (4.444);2
35004693;🔵 Outras Escolas (4.444);2
35100420;🔵 Outras Escolas (4.444);2
35100432;🔵 Outras Escolas (4.444);2
35100444;🔵 Outras Escolas (4.444);2
35100473;🔵 Outras Escolas (4.444);2
35100493;🔵 Outras Escolas (4.444);2
35100547;🔵 Outras Escolas (4.444);2
35100663;🔵 Outras Escolas (4.444);2
35119040;🔵 Outras Escolas (4.444);2
35131787;🔵 Outras Escolas (4.444);2
35135446;🔵 Outras Escolas (4.444);2
35352652;🔵 Outras Escolas (4.444);2
35006923;🔵 Outras Escolas (4.444);2
35008727;🔵 Outras Escolas (4.444);2
35105569;🔵 Outras Escolas (4.444);2
35107475;🔵 Outras Escolas (4.444);2
35107499;🔵 Outras Escolas (4.444);2
35107542;🔵 Outras Escolas (4.444);2
35107633;🔵 Outras Escolas (4.444);2
35107700;🔵 Outras Escolas (4.444);2
35107736;🔵 Outras Escolas (4.444);2
35107773;🔵 Outras Escolas (4.444);2
35124576;🔵 Outras Escolas (4.444);2
35132214;🔵 Outras Escolas (4.444);2
35137066;🔵 Outras Escolas (4.444);2
35141689;🔵 Outras Escolas (4.444);2
35482912;🔵 Outras Escolas (4.444);2
35806420;🔵 Outras Escolas (4.444);2
35009476;🔵 Outras Escolas (4.444);2
35101679;🔵 Outras Escolas (4.444);2
35153631;🔵 Outras Escolas (4.444);2
35004865;🔵 Outras Escolas (4.444);2
35102283;🔵 Outras Escolas (4.444);2
35102295;🔵 Outras Escolas (4.444);2
35124459;🔵 Outras Escolas (4.444);2
35135562;🔵 Outras Escolas (4.444);2
35152511;🔵 Outras Escolas (4.444);2
35156541;🔵 Outras Escolas (4.444);2
35156565;🔵 Outras Escolas (4.444);2
35174087;🔵 Outras Escolas (4.444);2
35007041;🔵 Outras Escolas (4.444);2
35119222;🔵 Outras Escolas (4.444);2
35124448;🔵 Outras Escolas (4.444);2
35136943;🔵 Outras Escolas (4.444);2
35139804;🔵 Outras Escolas (4.444);2
35151725;🔵 Outras Escolas (4.444);2
35165220;🔵 Outras Escolas (4.444);2
35165232;🔵 Outras Escolas (4.444);2
35165372;🔵 Outras Escolas (4.444);2
35172509;🔵 Outras Escolas (4.444);2
35258039;🔵 Outras Escolas (4.444);2
35568892;🔵 Outras Escolas (4.444);2
35118163;🔵 Outras Escolas (4.444);2
35144241;🔵 Outras Escolas (4.444);2
35161299;🔵 Outras Escolas (4.444);2
35101618;🔵 Outras Escolas (4.444);2
35127197;🔵 Outras Escolas (4.444);2
35007592;🔵 Outras Escolas (4.444);2
35107165;🔵 Outras Escolas (4.444);2
35107402;🔵 Outras Escolas (4.444);2
35125398;🔵 Outras Escolas (4.444);2
35130205;🔵 Outras Escolas (4.444);2
35130217;🔵 Outras Escolas (4.444);2
35130254;🔵 Outras Escolas (4.444);2
35153692;🔵 Outras Escolas (4.444);2
35007851;🔵 Outras Escolas (4.444);2
35107487;🔵 Outras Escolas (4.444);2
35133565;🔵 Outras Escolas (4.444);2
35060574;🔵 Outras Escolas (4.444);2
35101813;🔵 Outras Escolas (4.444);2
35101886;🔵 Outras Escolas (4.444);2
35101904;🔵 Outras Escolas (4.444);2
35132986;🔵 Outras Escolas (4.444);2
35133395;🔵 Outras Escolas (4.444);2
35136931;🔵 Outras Escolas (4.444);2
35142759;🔵 Outras Escolas (4.444);2
35144228;🔵 Outras Escolas (4.444);2
35157016;🔵 Outras Escolas (4.444);2
35164082;🔵 Outras Escolas (4.444);2
35808301;🔵 Outras Escolas (4.444);2
35101148;🔵 Outras Escolas (4.444);2
35119106;🔵 Outras Escolas (4.444);2
35119982;🔵 Outras Escolas (4.444);2
35126366;🔵 Outras Escolas (4.444);2
35100900;🔵 Outras Escolas (4.444);2
35100912;🔵 Outras Escolas (4.444);2
35101011;🔵 Outras Escolas (4.444);2
35101047;🔵 Outras Escolas (4.444);2
35119118;🔵 Outras Escolas (4.444);2
35140740;🔵 Outras Escolas (4.444);2
35143200;🔵 Outras Escolas (4.444);2
35150265;🔵 Outras Escolas (4.444);2
35195972;🔵 Outras Escolas (4.444);2
35294780;🔵 Outras Escolas (4.444);2
35429570;🔵 Outras Escolas (4.444);2
35481154;🔵 Outras Escolas (4.444);2
35809688;🔵 Outras Escolas (4.444);2
35105314;🔵 Outras Escolas (4.444);2
35119374;🔵 Outras Escolas (4.444);2
35137133;🔵 Outras Escolas (4.444);2
35162243;🔵 Outras Escolas (4.444);2
35374957;🔵 Outras Escolas (4.444);2
35456196;🔵 Outras Escolas (4.444);2
35530785;🔵 Outras Escolas (4.444);2
35291511;🔵 Outras Escolas (4.444);2
35431059;🔵 Outras Escolas (4.444);2
35101965;🔵 Outras Escolas (4.444);2
35101989;🔵 Outras Escolas (4.444);2
35101990;🔵 Outras Escolas (4.444);2
35131660;🔵 Outras Escolas (4.444);2
35157028;🔵 Outras Escolas (4.444);2
35185346;🔵 Outras Escolas (4.444);2
35299984;🔵 Outras Escolas (4.444);2
35100730;🔵 Outras Escolas (4.444);2
35118758;🔵 Outras Escolas (4.444);2
35130758;🔵 Outras Escolas (4.444);2
35438170;🔵 Outras Escolas (4.444);2
35102490;🔵 Outras Escolas (4.444);2
35150885;🔵 Outras Escolas (4.444);2
35100785;🔵 Outras Escolas (4.444);2
35100808;🔵 Outras Escolas (4.444);2
35100833;🔵 Outras Escolas (4.444);2
35134569;🔵 Outras Escolas (4.444);2
35135434;🔵 Outras Escolas (4.444);2
35171360;🔵 Outras Escolas (4.444);2
35288573;🔵 Outras Escolas (4.444);2
35004801;🔵 Outras Escolas (4.444);2
35104985;🔵 Outras Escolas (4.444);2
35104991;🔵 Outras Escolas (4.444);2
35105028;🔵 Outras Escolas (4.444);2
35105041;🔵 Outras Escolas (4.444);2
35105053;🔵 Outras Escolas (4.444);2
35107177;🔵 Outras Escolas (4.444);2
35107190;🔵 Outras Escolas (4.444);2
35134806;🔵 Outras Escolas (4.444);2
35136608;🔵 Outras Escolas (4.444);2
35155073;🔵 Outras Escolas (4.444);2
35563006;🔵 Outras Escolas (4.444);2
35806444;🔵 Outras Escolas (4.444);2
35102076;🔵 Outras Escolas (4.444);2
35102088;🔵 Outras Escolas (4.444);2
35102124;🔵 Outras Escolas (4.444);2
35127231;🔵 Outras Escolas (4.444);2
35168828;🔵 Outras Escolas (4.444);2
35477175;🔵 Outras Escolas (4.444);2
35805567;🔵 Outras Escolas (4.444);2
35809676;🔵 Outras Escolas (4.444);2
35117912;🔵 Outras Escolas (4.444);2
35120029;🔵 Outras Escolas (4.444);2
35138216;🔵 Outras Escolas (4.444);2
35140880;🔵 Outras Escolas (4.444);2
35168762;🔵 Outras Escolas (4.444);2
35469713;🔵 Outras Escolas (4.444);2
35006165;🔵 Outras Escolas (4.444);2
35101597;🔵 Outras Escolas (4.444);2
35101643;🔵 Outras Escolas (4.444);2
35101710;🔵 Outras Escolas (4.444);2
35101734;🔵 Outras Escolas (4.444);2
35134673;🔵 Outras Escolas (4.444);2
35142505;🔵 Outras Escolas (4.444);2
35008950;🔵 Outras Escolas (4.444);2
35105521;🔵 Outras Escolas (4.444);2
35105600;🔵 Outras Escolas (4.444);2
35131738;🔵 Outras Escolas (4.444);2
35142736;🔵 Outras Escolas (4.444);2
35153989;🔵 Outras Escolas (4.444);2
35287600;🔵 Outras Escolas (4.444);2
35297410;🔵 Outras Escolas (4.444);2
35807618;🔵 Outras Escolas (4.444);2
35008650;🔵 Outras Escolas (4.444);2
35005406;🔵 Outras Escolas (4.444);2
35009055;🔵 Outras Escolas (4.444);2
35110450;🔵 Outras Escolas (4.444);2
35110474;🔵 Outras Escolas (4.444);2
35121253;🔵 Outras Escolas (4.444);2
35137807;🔵 Outras Escolas (4.444);2
35144320;🔵 Outras Escolas (4.444);2
35151130;🔵 Outras Escolas (4.444);2
35160477;🔵 Outras Escolas (4.444);2
35290452;🔵 Outras Escolas (4.444);2
35114637;🔵 Outras Escolas (4.444);2
35125465;🔵 Outras Escolas (4.444);2
35164948;🔵 Outras Escolas (4.444);2
35288482;🔵 Outras Escolas (4.444);2
35367679;🔵 Outras Escolas (4.444);2
35441259;🔵 Outras Escolas (4.444);2
35006160;🔵 Outras Escolas (4.444);2
35006207;🔵 Outras Escolas (4.444);2
35111867;🔵 Outras Escolas (4.444);2
35111958;🔵 Outras Escolas (4.444);2
35111995;🔵 Outras Escolas (4.444);2
35112008;🔵 Outras Escolas (4.444);2
35119912;🔵 Outras Escolas (4.444);2
35122968;🔵 Outras Escolas (4.444);2
35137674;🔵 Outras Escolas (4.444);2
35137686;🔵 Outras Escolas (4.444);2
35141586;🔵 Outras Escolas (4.444);2
35152407;🔵 Outras Escolas (4.444);2
35152432;🔵 Outras Escolas (4.444);2
35155779;🔵 Outras Escolas (4.444);2
35165578;🔵 Outras Escolas (4.444);2
35166005;🔵 Outras Escolas (4.444);2
35173460;🔵 Outras Escolas (4.444);2
35173548;🔵 Outras Escolas (4.444);2
35194165;🔵 Outras Escolas (4.444);2
35268422;🔵 Outras Escolas (4.444);2
35434361;🔵 Outras Escolas (4.444);2
35450339;🔵 Outras Escolas (4.444);2
35465963;🔵 Outras Escolas (4.444);2
35569409;🔵 Outras Escolas (4.444);2
35810356;🔵 Outras Escolas (4.444);2
35121435;🔵 Outras Escolas (4.444);2
35154258;🔵 Outras Escolas (4.444);2
35497236;🔵 Outras Escolas (4.444);2
35119593;🔵 Outras Escolas (4.444);2
35121563;🔵 Outras Escolas (4.444);2
35142098;🔵 Outras Escolas (4.444);2
35151774;🔵 Outras Escolas (4.444);2
35151798;🔵 Outras Escolas (4.444);2
35155111;🔵 Outras Escolas (4.444);2
35185061;🔵 Outras Escolas (4.444);2
35287131;🔵 Outras Escolas (4.444);2
35288378;🔵 Outras Escolas (4.444);2
35586663;🔵 Outras Escolas (4.444);2
35007382;🔵 Outras Escolas (4.444);2
35118722;🔵 Outras Escolas (4.444);2
35119714;🔵 Outras Escolas (4.444);2
35124862;🔵 Outras Escolas (4.444);2
35139270;🔵 Outras Escolas (4.444);2
35140090;🔵 Outras Escolas (4.444);2
35144034;🔵 Outras Escolas (4.444);2
35154003;🔵 Outras Escolas (4.444);2
35161895;🔵 Outras Escolas (4.444);2
35161913;🔵 Outras Escolas (4.444);2
35374040;🔵 Outras Escolas (4.444);2
35560728;🔵 Outras Escolas (4.444);2
35007094;🔵 Outras Escolas (4.444);2
35112057;🔵 Outras Escolas (4.444);2
35139506;🔵 Outras Escolas (4.444);2
35158616;🔵 Outras Escolas (4.444);2
35463401;🔵 Outras Escolas (4.444);2
35008885;🔵 Outras Escolas (4.444);2
35111235;🔵 Outras Escolas (4.444);2
35111247;🔵 Outras Escolas (4.444);2
35111259;🔵 Outras Escolas (4.444);2
35111363;🔵 Outras Escolas (4.444);2
35118564;🔵 Outras Escolas (4.444);2
35118576;🔵 Outras Escolas (4.444);2
35140193;🔵 Outras Escolas (4.444);2
35140995;🔵 Outras Escolas (4.444);2
35143297;🔵 Outras Escolas (4.444);2
35151282;🔵 Outras Escolas (4.444);2
35161861;🔵 Outras Escolas (4.444);2
35168373;🔵 Outras Escolas (4.444);2
35495414;🔵 Outras Escolas (4.444);2
35007952;🔵 Outras Escolas (4.444);2
35131970;🔵 Outras Escolas (4.444);2
35136025;🔵 Outras Escolas (4.444);2
35164768;🔵 Outras Escolas (4.444);2
35286187;🔵 Outras Escolas (4.444);2
35143443;🔵 Outras Escolas (4.444);2
35159918;🔵 Outras Escolas (4.444);2
35567863;🔵 Outras Escolas (4.444);2
35802281;🔵 Outras Escolas (4.444);2
41025466;🔵 Outras Escolas (4.444);2
41025954;🔵 Outras Escolas (4.444);2
41026039;🔵 Outras Escolas (4.444);2
41026241;🔵 Outras Escolas (4.444);2
41368649;🔵 Outras Escolas (4.444);2
41026810;🔵 Outras Escolas (4.444);2
41027000;🔵 Outras Escolas (4.444);2
41027051;🔵 Outras Escolas (4.444);2
41123794;🔵 Outras Escolas (4.444);2
41123832;🔵 Outras Escolas (4.444);2
41158253;🔵 Outras Escolas (4.444);2
41360044;🔵 Outras Escolas (4.444);2
41382706;🔵 Outras Escolas (4.444);2
41028945;🔵 Outras Escolas (4.444);2
41152689;🔵 Outras Escolas (4.444);2
41070887;🔵 Outras Escolas (4.444);2
41071417;🔵 Outras Escolas (4.444);2
41071581;🔵 Outras Escolas (4.444);2
41071859;🔵 Outras Escolas (4.444);2
41071913;🔵 Outras Escolas (4.444);2
41071921;🔵 Outras Escolas (4.444);2
41072103;🔵 Outras Escolas (4.444);2
41072111;🔵 Outras Escolas (4.444);2
41072189;🔵 Outras Escolas (4.444);2
41150392;🔵 Outras Escolas (4.444);2
41361849;🔵 Outras Escolas (4.444);2
41377001;🔵 Outras Escolas (4.444);2
41377567;🔵 Outras Escolas (4.444);2
41381459;🔵 Outras Escolas (4.444);2
41125657;🔵 Outras Escolas (4.444);2
41126289;🔵 Outras Escolas (4.444);2
41163117;🔵 Outras Escolas (4.444);2
41127170;🔵 Outras Escolas (4.444);2
41127242;🔵 Outras Escolas (4.444);2
41127480;🔵 Outras Escolas (4.444);2
41127722;🔵 Outras Escolas (4.444);2
41127781;🔵 Outras Escolas (4.444);2
41128168;🔵 Outras Escolas (4.444);2
41128370;🔵 Outras Escolas (4.444);2
41128648;🔵 Outras Escolas (4.444);2
41128699;🔵 Outras Escolas (4.444);2
41128702;🔵 Outras Escolas (4.444);2
41128770;🔵 Outras Escolas (4.444);2
41129148;🔵 Outras Escolas (4.444);2
41129326;🔵 Outras Escolas (4.444);2
41129393;🔵 Outras Escolas (4.444);2
41129407;🔵 Outras Escolas (4.444);2
41129830;🔵 Outras Escolas (4.444);2
41129881;🔵 Outras Escolas (4.444);2
41130090;🔵 Outras Escolas (4.444);2
41130227;🔵 Outras Escolas (4.444);2
41130740;🔵 Outras Escolas (4.444);2
41130987;🔵 Outras Escolas (4.444);2
41131304;🔵 Outras Escolas (4.444);2
41131584;🔵 Outras Escolas (4.444);2
41131630;🔵 Outras Escolas (4.444);2
41131657;🔵 Outras Escolas (4.444);2
41131673;🔵 Outras Escolas (4.444);2
41131690;🔵 Outras Escolas (4.444);2
41131703;🔵 Outras Escolas (4.444);2
41131711;🔵 Outras Escolas (4.444);2
41131789;🔵 Outras Escolas (4.444);2
41132130;🔵 Outras Escolas (4.444);2
41133005;🔵 Outras Escolas (4.444);2
41133048;🔵 Outras Escolas (4.444);2
41133153;🔵 Outras Escolas (4.444);2
41133285;🔵 Outras Escolas (4.444);2
41133293;🔵 Outras Escolas (4.444);2
41133307;🔵 Outras Escolas (4.444);2
41133463;🔵 Outras Escolas (4.444);2
41133692;🔵 Outras Escolas (4.444);2
41146476;🔵 Outras Escolas (4.444);2
41147014;🔵 Outras Escolas (4.444);2
41148142;🔵 Outras Escolas (4.444);2
41150120;🔵 Outras Escolas (4.444);2
41152425;🔵 Outras Escolas (4.444);2
41152484;🔵 Outras Escolas (4.444);2
41155254;🔵 Outras Escolas (4.444);2
41155815;🔵 Outras Escolas (4.444);2
41158750;🔵 Outras Escolas (4.444);2
41159136;🔵 Outras Escolas (4.444);2
41159551;🔵 Outras Escolas (4.444);2
