codigo_municipio;nome_municipio_ibge;uf;bairro;qtd_escolas_confiaveis;qtd_participantes_enem;enem_ponderado;qtd_escolas_elegiveis;amostra_significativa;qtd_golden_leads;nivel_renda;confianca_match;renda_media_responsavel;renda_mediana_responsavel
4209102;Joinville;SC;SAGUAÇU;2;89;601,0;2;False;0;bairro;exato;6725,54;4600,0
4209102;Joinville;SC;SANTO ANTÔNIO;1;60;608,9;1;False;0;bairro;exato;6066,83;4500,0
4209102;Joinville;SC;BUCAREIN;1;236;584,0;3;False;0;bairro;exato;5699,79;4000,0
4209102;Joinville;SC;COSTA E SILVA;1;48;577,9;1;False;0;bairro;exato;4758,5;3001,0
4209102;Joinville;SC;IRIRIU;1;120;603,3;1;False;0;bairro;exato;3753,69;3000,0
2507507;João Pessoa;PB;BRISAMAR;2;141;697,4;2;False;2;bairro;exato;10849,3;8000,0
2507507;João Pessoa;PB;JARDIM OCEANIA;4;231;643,7;4;True;2;bairro;exato;8540,17;6400,0
2507507;João Pessoa;PB;ESTADOS;2;50;584,2;2;False;0;bairro;exato;7973,79;6000,0
2507507;João Pessoa;PB;MANAÍRA;1;49;616,7;2;False;0;bairro;exato;8737,3;6000,0
2507507;João Pessoa;PB;MIRAMAR;4;505;691,6;5;True;3;bairro;exato;8585,09;6000,0
2507507;João Pessoa;PB;AEROCLUBE;4;154;623,6;4;True;2;bairro;exato;7281,42;5000,0
2507507;João Pessoa;PB;BESSA;1;35;630,8;2;False;1;bairro;exato;5927,26;4000,0
2507507;João Pessoa;PB;JARDIM CIDADE UNIVERSITÁRIA;7;368;628,5;8;True;3;bairro;exato;4611,66;3500,0
2507507;João Pessoa;PB;CENTRO;3;117;599,6;3;True;0;bairro;exato;3525,03;2400,0
2507507;João Pessoa;PB;CUIA;1;24;532,3;1;False;0;bairro;exato;3069,67;2400,0
2507507;João Pessoa;PB;TORRE;2;60;590,6;2;False;1;bairro;exato;3537,57;2400,0
2507507;João Pessoa;PB;JAGUARIBE;1;21;614,7;1;False;0;bairro;exato;3163,16;2000,0
2507507;João Pessoa;PB;TAMBIA;3;92;573,8;3;True;0;bairro;exato;2990,17;2000,0
2507507;João Pessoa;PB;CIDADE UNIVERSITARIA;1;12;618,3;1;False;0;distrito (aproximado);exato;3544,1;1600,0
2507507;João Pessoa;PB;JOSÉ AMÉRICO DE ALMEIDA;1;15;558,0;1;False;0;distrito (aproximado);exato;3544,1;1600,0
2507507;João Pessoa;PB;VALENTINA DE FIGUEIREDO;2;26;527,3;3;False;0;distrito (aproximado);exato;3544,1;1600,0
2507507;João Pessoa;PB;MANGABEIRA;4;132;561,3;5;True;0;bairro;exato;2097,04;1300,0
2507507;João Pessoa;PB;COSTA E SILVA;1;50;557,8;1;False;0;bairro;exato;1376,47;1212,0
2507507;João Pessoa;PB;CRISTO REDENTOR;2;121;593,8;2;False;0;bairro;exato;2441,59;1212,0
2507507;João Pessoa;PB;CRUZ DAS ARMAS;2;52;530,4;2;False;0;bairro;exato;1631,02;1212,0
2507507;João Pessoa;PB;INDÚSTRIAS;1;20;552,2;2;False;0;bairro;exato;1605,65;1212,0
2507507;João Pessoa;PB;MUÇUMAGRO;1;42;586,7;1;False;0;bairro;exato;1724,65;1212,0
2918407;Juazeiro;BA;COUNTRY CLUB;1;82;604,3;1;False;0;bairro;exato;7075,86;5000,0
2918407;Juazeiro;BA;CAJUEIRO;1;16;565,7;1;False;0;bairro;exato;5164,48;2700,0
2918407;Juazeiro;BA;ALTO DA MARAVILHA;1;34;575,8;1;False;0;bairro;exato;1959,13;1212,0
2918407;Juazeiro;BA;DISTRITO INDUSTRIAL;1;42;582,8;1;False;0;bairro;exato;1073,19;1200,0
2307304;Juazeiro do Norte;CE;CENTRO;1;16;594,8;2;False;0;bairro;exato;2642,86;1500,0
2307304;Juazeiro do Norte;CE;NOVO JUAZEIRO;1;19;611,7;1;False;0;bairro;exato;2605,33;1500,0
2307304;Juazeiro do Norte;CE;FRANCISCANOS;1;16;576,3;2;False;0;bairro;exato;1529,92;1212,0
2307304;Juazeiro do Norte;CE;PREFEITO CARLOS ALBERTO DA CRUZ;1;72;643,9;1;False;1;distrito (aproximado);exato;1882,57;1212,0
2307304;Juazeiro do Norte;CE;SALESIANOS;1;46;549,3;1;False;0;bairro;exato;1853,81;1212,0
2307304;Juazeiro do Norte;CE;SÃO MIGUEL;2;217;652,2;2;False;2;bairro;exato;2070,92;1212,0
3136702;Juiz de Fora;MG;SALVATERRA;1;15;613,8;1;False;0;bairro;exato;17877,12;8000,0
3136702;Juiz de Fora;MG;CENTRO;9;620;633,9;9;True;2;bairro;exato;6238,23;4000,0
3136702;Juiz de Fora;MG;SÃO MATEUS;1;54;634,8;1;False;1;bairro;exato;6107,4;4000,0
3136702;Juiz de Fora;MG;SAO PEDRO;1;10;557,4;2;False;0;bairro;exato;3442,34;2001,0
3136702;Juiz de Fora;MG;NOVA ERA;2;71;589,0;2;False;0;bairro;exato;2681,76;2000,0
3136702;Juiz de Fora;MG;PASSOS;1;17;643,0;1;False;1;distrito (aproximado);exato;3626,25;2000,0
3525904;Jundiaí;SP;MEDEIROS;1;19;600,7;2;False;0;bairro;exato;7254,02;5000,0
3525904;Jundiaí;SP;CENTRO;3;92;582,2;4;True;1;bairro;exato;7045,12;4500,0
3525904;Jundiaí;SP;PONTE DE SAO JOAO;1;29;611,7;1;False;0;bairro;fuzzy;4979,21;3800,0
3525904;Jundiaí;SP;VILA PROGRESSO;1;13;614,4;1;False;0;bairro;exato;4559,78;3002,0
3525904;Jundiaí;SP;CAXAMBU;1;14;655,2;1;False;0;bairro;exato;4946,51;3000,0
3525904;Jundiaí;SP;JARDIM ANA MARIA;1;30;615,2;1;False;0;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;JARDIM BONFIGLIOLI;1;59;650,1;1;False;1;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;JARDIM BRASIL;1;166;561,5;1;False;0;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;JARDIM CAMPOS ELISIOS;1;11;566,1;1;False;0;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;JARDIM ERMIDA II;1;18;613,1;1;False;0;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;JARDIM FLORESTAL;1;21;614,1;1;False;0;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;JARDIM PAULISTA I;1;33;578,8;1;False;0;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;JARDIM SANTA TERESA;1;10;666,0;1;False;1;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;JARDIM TARUMA;1;55;561,2;1;False;0;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;PARQUE CIDADE JARDIM II;1;12;565,3;1;False;0;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;PARQUE RESIDENCIAL ELOY CHAVES;1;14;623,9;1;False;0;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;VILA ARENS II;1;46;640,3;1;False;1;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;VILA BANDEIRANTES;1;51;635,0;1;False;0;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;VILA BOAVENTURA;2;71;641,5;2;False;1;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;VILA CACILDA;1;18;616,2;1;False;0;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;VILA DELLA PIAZZA;1;113;580,5;1;False;0;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;VILA GUARANI;1;11;558,5;1;False;0;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;VILA INHAMUPE;1;24;623,0;1;False;0;distrito (aproximado);exato;5053,75;3000,0
3525904;Jundiaí;SP;VILA RAFAEL DE OLIVEIRA;1;111;707,6;1;False;1;distrito (aproximado);exato;5053,75;3000,0
2803500;Lagarto;SE;CIDADE NOVA;1;40;630,9;1;False;1;bairro;exato;1527,93;1212,0
4209300;Lages;SC;CENTRO;3;175;620,5;4;True;1;bairro;exato;6540,63;4500,0
4209300;Lages;SC;FREI ROGÉRIO;1;41;610,0;1;False;0;bairro;exato;5652,49;4000,0
4209300;Lages;SC;UNIVERSITARIO;1;28;565,3;1;False;0;bairro;exato;4121,12;2890,0
2919207;Lauro de Freitas;BA;VILAS DO ATLANTICO;1;49;642,8;2;False;1;bairro;exato;8661,09;7000,0
2919207;Lauro de Freitas;BA;BURAQUINHO;2;205;667,3;2;False;1;bairro;exato;8412,56;6500,0
2919207;Lauro de Freitas;BA;PITANGUEIRAS;2;140;626,3;2;False;1;bairro;exato;6553,53;5000,0
2919207;Lauro de Freitas;BA;CENTRO;1;27;644,4;3;False;1;bairro;exato;6370,37;3001,0
2919207;Lauro de Freitas;BA;JARDIM AEROPORTO;1;42;565,2;1;False;0;distrito (aproximado);exato;3669,43;1500,0
2919207;Lauro de Freitas;BA;VIDA NOVA;1;12;549,0;1;False;0;bairro;exato;1716,14;1212,0
3138203;Lavras;MG;CENTRO;3;68;619,3;3;True;1;distrito (aproximado);exato;3371,08;2000,0
3138203;Lavras;MG;PADRE DEHON;1;51;664,5;1;False;1;distrito (aproximado);exato;3371,08;2000,0
3138203;Lavras;MG;VILA BRASILIA;1;25;661,4;1;False;1;distrito (aproximado);exato;3371,08;2000,0
3526902;Limeira;SP;ALTO DA BOA VISTA;1;17;574,2;1;False;0;distrito (aproximado);exato;3420,52;2300,0
3526902;Limeira;SP;CENTRO;6;174;608,3;8;True;2;distrito (aproximado);exato;3420,52;2300,0
3526902;Limeira;SP;JARDIM AQUARIUS;1;33;646,9;1;False;1;distrito (aproximado);exato;3420,52;2300,0
3526902;Limeira;SP;JARDIM RESIDENCIAL FRANCISCO CRUANES;1;21;587,2;1;False;0;distrito (aproximado);exato;3420,52;2300,0
3526902;Limeira;SP;JARDIM SAO PAULO;1;19;573,7;1;False;0;distrito (aproximado);exato;3420,52;2300,0
3526902;Limeira;SP;JARDIM SAO PEDRO;1;47;571,2;1;False;0;distrito (aproximado);exato;3420,52;2300,0
3526902;Limeira;SP;JARDIM SENADOR VERGUEIRO;1;20;637,4;1;False;0;distrito (aproximado);exato;3420,52;2300,0
3526902;Limeira;SP;VILA PRIMAVERA;1;35;560,9;2;False;0;distrito (aproximado);exato;3420,52;2300,0
3526902;Limeira;SP;VILA QUEIROZ;1;25;606,2;1;False;0;distrito (aproximado);exato;3420,52;2300,0
3526902;Limeira;SP;VILA SAO LUIZ;1;64;593,1;1;False;0;distrito (aproximado);exato;3420,52;2300,0
3203205;Linhares;ES;CENTRO;2;31;574,5;2;False;0;bairro;exato;6045,98;3800,0
3203205;Linhares;ES;ARAÇÁ;1;57;619,6;1;False;0;bairro;exato;2764,33;2000,0
3203205;Linhares;ES;AVISO;1;70;592,6;2;False;0;bairro;exato;1956,51;1500,0
4113700;Londrina;PR;ESPERANÇA;1;27;637,5;1;False;1;bairro;exato;18203,77;12000,0
4113700;Londrina;PR;PETROPOLIS;1;80;651,8;1;False;1;bairro;exato;8849,28;6000,0
4113700;Londrina;PR;COLISEU;1;16;567,9;1;False;0;bairro;exato;3777,12;3000,0
4113700;Londrina;PR;BOA VISTA;2;119;578,8;2;False;0;distrito (aproximado);exato;4247,06;2500,0
4113700;Londrina;PR;CENTRO;1;57;621,5;2;False;0;distrito (aproximado);exato;4247,06;2500,0
4113700;Londrina;PR;CONCEIÇÃO;1;13;647,6;1;False;1;distrito (aproximado);exato;4247,06;2500,0
4113700;Londrina;PR;CONJUNTO HABITACIONAL VIOLIM;1;13;590,6;1;False;0;distrito (aproximado);exato;4247,06;2500,0
4113700;Londrina;PR;CONJUNTO SEMIRAMIS BARROS BRAGA;1;16;549,5;1;False;0;distrito (aproximado);exato;4247,06;2500,0
4113700;Londrina;PR;GLEBA FAZENDA PALHANO;3;145;644,6;3;True;3;distrito (aproximado);exato;4247,06;2500,0
4113700;Londrina;PR;JARDIM AGARI;1;49;589,7;1;False;0;distrito (aproximado);exato;4247,06;2500,0
